ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Oct 2010,Aliberico,Alucoil,Spain,Morocco,Metals,Alumina & aluminiu…,"Sales, Marketing & S…",* $2.80m,* 9,New
2,Oct 2010,Cabbsa,Cabbsa,Spain,Morocco,Real estate,Real estate services,"Sales, Marketing & S…",* $28.30m,* 18,New
3,Oct 2010,Caisse des Depots…,Egis,France,Morocco,Business services,Heavy & civil engine…,Business Services,* $6.80m,40,New
4,Oct 2010,Exotic Property Sa…,Exotic Property Sa…,United Kingdom,Morocco,Real estate,Residential building …,Construction,$411.00m,* 875,New
5,Oct 2010,Saudi Basic Indus…,Saudi Basic Indus…,Saudi Arabia,Morocco,Plastics,"Urethane, foam prod…",Headquarters,* $17.70m,* 108,New
6,Oct 2010,Solaire Direct,Solaire Direct,France,Morocco,Renewable energy,Solar electric power,"Sales, Marketing & S…",* $155.50m,* 22,New
7,Oct 2010,Viveros Merimar,Viveros Merimar,Spain,Morocco,Food and Beverages,Seafood products,"Logistics, Distributio…",* $19.90m,* 147,New
8,Sep 2010,Bim Birlesik Maga…,Bim Birlesik Maga…,Turkey,Morocco,Food and Beverages,Food & beverage ret…,Retail,* $16.60m,* 177,New
9,Sep 2010,Hanalei Renouvela…,Windtechnics,France,Morocco,Engines & turbines,Engines & Turbines,Maintenance & Servi…,* $3.20m,* 42,New
10,Sep 2010,Iliad,Call One BPO,France,Morocco,Communications,Wireless telecommu…,Technical Support Ce…,* $9.70m,* 151,New
11,Sep 2010,San Leon Energy,San Leon Energy,Ireland,Morocco,"Coal, oil & gas",Oil & gas extraction,"Sales, Marketing & S…",* $22.20m,* 54,New
12,Sep 2010,Strugal,Strugal,Spain,Morocco,Metals,Alumina & aluminiu…,"Logistics, Distributio…",* $15.60m,* 29,New
13,Aug 2010,BizLab Portugal,BizLab Portugal,Portugal,Morocco,Software & IT services,Internet publishing …,"Sales, Marketing & S…",* $5.80m,* 16,New
14,Aug 2010,Farm Biocontrol,Farm Biocontrol,Spain,Morocco,Biotechnology,Biological products (…,Research & Develop…,$2.60m,* 4,New
15,Aug 2010,General de Alquile…,General de Alquile…,Spain,Morocco,Industrial equipment,All other industrial m…,Retail,* $2.10m,* 148,New
