ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,May 2011,Saint-Gobain,Saint-Gobain Sola…,France,Tunisia,Electronic components,All other electrical e…,Manufacturing,$1.80m,* 22,New
2,May 2011,Volvo,Renault Trucks,Sweden,Tunisia,Automotive OEM,Heavy duty trucks,"Sales, Marketing & S…",* $10.10m,* 38,New
3,Apr 2011,AB Technologies A…,AB Technologies A…,France,Tunisia,Food and Beverages,Dairy products,Manufacturing,$0.99m,3,New
4,Apr 2011,Benetton Group S…,Benetton,Italy,Tunisia,Textiles,Clothing & clothing a…,Manufacturing,$1.37m,* 24,New
5,Apr 2011,British Gas Group …,British Gas Tunisia,United Kingdom,Tunisia,"Coal, oil & gas","Natural, liquefied an…",Manufacturing,$300.00m,* 60,Expansion
6,Apr 2011,Danone,Delice Danone,France,Tunisia,Food and Beverages,Dairy products,Manufacturing,* $45.90m,300,New
7,Apr 2011,LudWin Group,LudWin Group,France,Tunisia,Business services,Management consult…,Business Services,* $5.50m,30,New
8,Apr 2011,Mahindra Group,Mahindra & Mahin…,India,Tunisia,Automotive OEM,Heavy duty trucks,Manufacturing,* $94.50m,* 864,New
9,Apr 2011,SunGard,SunGard,United States,Tunisia,Software & IT services,"Software publishers,…",Research & Develop…,* $78.20m,500,New
10,Mar 2011,Astaldi,Astaldi,Italy,Tunisia,Business services,Heavy & civil engine…,Business Services,* $6.80m,* 15,New
11,Mar 2011,China Internation…,Shenzhen CIMC-Ti…,China,Tunisia,Industrial equipment,General purpose ma…,Manufacturing,$13.50m,* 94,New
12,Mar 2011,Continental Reins…,Continental Reins…,Nigeria,Tunisia,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 78,New
13,Mar 2011,Danone,Delice Danone,France,Tunisia,Food and Beverages,Dairy products,Manufacturing,$14.60m,100,Expansion
14,Mar 2011,Merck KGaA,Merck Serono,Germany,Tunisia,Biotechnology,Biological products (…,"Sales, Marketing & S…",* $3.30m,* 18,New
15,Feb 2011,Hotelsa Alimentaci…,Hotelsa Alimentaci…,Spain,Tunisia,Food and Beverages,Other (Food & Bever…,"Logistics, Distributio…",* $22.50m,* 158,New
