ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Sep 2005,Global Formwork,Global Formwork,Malaysia,Nigeria,Real estate,Residential building …,Construction,$400.00m,"* 2,860",New
2,Sep 2005,Goodyear,Dunlop Nigeria,United States,Nigeria,Rubber,Tyres,Manufacturing,$48.00m,200,Expansion
3,Sep 2005,Samsung Group,Samsung Electron…,South Korea,Nigeria,Electronic components,All other electrical e…,"Sales, Marketing & S…",* $2.90m,* 11,New
4,Sep 2005,Webb Fontaine,Webb Fontaine,UAE,Nigeria,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 162,New
5,Aug 2005,Korea National Oil…,Korea National Oil…,South Korea,Nigeria,"Coal, oil & gas",Oil & gas extraction,"Sales, Marketing & S…",* $22.20m,* 54,New
6,Jun 2005,Coca-Cola,Coca-Cola,United States,Nigeria,Food and Beverages,Soft drinks & ice,Manufacturing,* $132.80m,* 222,New
7,Jun 2005,Coca-Cola,Coca-Cola,United States,Nigeria,Food and Beverages,Crop production,Manufacturing,$150.00m,* 981,New
8,Jun 2005,Coca-Cola,Coca-Cola,United States,Nigeria,Metals,Alumina & aluminiu…,Manufacturing,$56.60m,500,New
9,May 2005,Mitsui OSK Lines (…,MOL Logistics,Japan,Nigeria,Transportation & Wa…,Water transportation,"Logistics, Distributio…",* $45.70m,* 93,New
10,May 2005,TotalEnergies (Tot…,Total Upstream Ni…,France,Nigeria,"Coal, oil & gas",Oil & gas extraction,Extraction,* $1.38bn,* 214,New
11,Apr 2005,GX Technology,GX Technology,United States,Nigeria,"Coal, oil & gas",Support activities for…,Business Services,* $4.30m,* 45,New
12,Apr 2005,Lornamead,Tura International,UAE,Nigeria,Consumer products,"Cosmetics, perfume,…",Manufacturing,$4.50m,* 40,New
13,Apr 2005,WR Berkley,Admiral Insurance…,United States,Nigeria,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 91,New
14,Mar 2005,Grimaldi Group,Ports and Termina…,Italy,Nigeria,Transportation & Wa…,Warehousing & stora…,"Logistics, Distributio…",$62.00m,* 129,New
15,Feb 2005,International Busi…,International Busi…,United States,Nigeria,Software & IT services,Custom computer pr…,Maintenance & Servi…,$1.80m,* 10,New
