ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,May 2011,Dana Gas,Dana Gas,UAE,Egypt,"Coal, oil & gas","Natural, liquefied an…",Manufacturing,* $1.53bn,* 146,New
2,May 2011,GlobalSource,GlobalSource,United States,Egypt,Business services,Other support services,Business Services,* $6.80m,* 15,New
3,May 2011,Inditex,Oysho,Spain,Egypt,Textiles,Clothing & clothing a…,Retail,* $11.90m,* 86,New
4,May 2011,Motorola Solution…,Motorola Solution…,United States,Egypt,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $4.40m,20,New
5,May 2011,Taghleef Industries,Taghleef Industries,UAE,Egypt,Plastics,Plastics packaging m…,Manufacturing,* $141.30m,* 107,Expansion
6,May 2011,Visa International,Visa International,United States,Egypt,Financial services,Retail banking,Customer Contact C…,* $0.50m,* 12,Expansion
7,May 2011,Yahoo,Yahoo Middle East,United States,Egypt,Software & IT services,Internet publishing …,"Sales, Marketing & S…",* $5.80m,* 16,New
8,Apr 2011,Danone,Danone Dairy Egypt,France,Egypt,Food and Beverages,Dairy products,Manufacturing,* $45.70m,* 429,New
9,Apr 2011,G Schneider,G Schneider,Luxembourg,Egypt,Textiles,Clothing & clothing a…,Manufacturing,* $28.60m,"* 1,080",New
10,Mar 2011,Scientific and Tec…,Scientific and Tec…,United Kingdom,Egypt,Chemicals,Basic chemicals,"Sales, Marketing & S…",* $2.80m,* 13,New
11,Feb 2011,InVision Hospitality,Zinc InVision,Thailand,Egypt,Hotels & tourism,Accommodation,Construction,* $129.80m,* 219,New
12,Feb 2011,Sahinler Holding,Sahinler Holding,Turkey,Egypt,Textiles,Clothing & clothing a…,Manufacturing,$25.00m,500,New
13,Jan 2011,Ad Dynamo,Ad Dynamo,South Africa,Egypt,Business services,"Advertising, PR, & re…",Business Services,* $6.80m,* 15,New
14,Jan 2011,Atelka,Atelka,Canada,Egypt,Business services,Business support ser…,Customer Contact C…,* $10.10m,500,New
15,Jan 2011,Finance in Motion,Finance in Motion,Germany,Egypt,Financial services,Investment manage…,Business Services,* $9.60m,* 27,New
