ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jul 2024,Damrev,Damrev,South Africa,Botswana,Financial services,Investment manage…,Business Services,* $9.60m,* 27,New
2,May 2024,General Aviation S…,General Aviation S…,United Kingdom,Botswana,Transportation & Wa…,Air transportation,"Sales, Marketing & S…",* $6.30m,* 18,New
3,May 2024,NFT Consult,NFT Consult,Uganda,Botswana,Business services,Business support ser…,Business Services,* $27.80m,* 38,New
4,Feb 2024,BB Energy,Solar Century Africa,UAE,Botswana,Renewable energy,Solar electric power,Electricity,* $206.10m,* 57,New
5,Oct 2023,Airlink,Airlink,South Africa,Botswana,Transportation & Wa…,Air transportation,"Sales, Marketing & S…",* $6.30m,* 18,New
6,Apr 2023,Coca-Cola,Coca-Cola Bevera…,United States,Botswana,Business services,"Water, sewage & oth…",Recycling,$2.00m,* 2,Co-Location
7,Apr 2023,Coca-Cola,Coca-Cola Bevera…,United States,Botswana,Plastics,Plastic bottles,Manufacturing,$20.00m,* 208,Expansion
8,Mar 2023,HB Antwerp,HB Antwerp,Belgium,Botswana,Minerals,Other non-metallic …,Manufacturing,* $66.50m,* 219,New
9,Mar 2023,HB Antwerp,HB Antwerp,Belgium,Botswana,Minerals,Other non-metallic …,Manufacturing,* $66.50m,* 219,New
10,Mar 2023,iStore,iStore,South Africa,Botswana,Communications,Communications equ…,Retail,* $0.80m,13,New
11,Feb 2023,Jindal Organisatio…,Jindal Africa,India,Botswana,"Coal, oil & gas",Coal mining,Extraction,$986.31m,* 339,New
12,Jan 2023,KGK Group,KGK Group,Hong Kong,Botswana,Minerals,Other non-metallic …,Manufacturing,* $66.50m,* 219,New
13,Nov 2022,Irvine's,Irvine's,Zimbabwe,Botswana,Food and Beverages,Animal food,Manufacturing,* $45.80m,* 263,New
14,Nov 2022,Orange (France Te…,Orange Botswana,France,Botswana,Business services,Other support services,Business Services,* $27.80m,* 38,New
15,Sep 2022,Scatec AS,Scatec AS,Norway,Botswana,Renewable energy,Solar electric power,Electricity,* $206.10m,* 57,New
