ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jul 2021,Bharti Group,Airtel Seychelles,India,Seychelles,Communications,Computing infrastruc…,ICT & Internet Infras…,* $122.20m,* 100,New
2,Apr 2020,Qair,Qair,France,Seychelles,Renewable energy,Solar electric power,Electricity,* $206.10m,* 57,New
3,Feb 2020,Appleby,Appleby,Bermuda,Seychelles,Business services,Legal services,Business Services,* $27.80m,* 38,New
4,Jan 2020,TotalEnergies (Tot…,Quadran,France,Seychelles,Renewable energy,Solar electric power,Electricity,* $206.10m,* 57,New
5,Oct 2019,GCC Exchange,GCC Exchange,UAE,Seychelles,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
6,Aug 2019,Hemas Hospitals,Hemas Hospitals,Sri Lanka,Seychelles,Healthcare,Outpatient care cent…,Research & Develop…,* $10.60m,* 82,New
7,Aug 2019,State Bank of Mau…,State Bank of Mau…,Mauritius,Seychelles,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
8,Feb 2019,Mauritius Commer…,Mauritius Commer…,Mauritius,Seychelles,Financial services,Retail banking,Business Services,* $9.60m,* 27,Expansion
9,Jun 2018,Valutrades,Valutrades,United Kingdom,Seychelles,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
10,May 2018,NMC Group,UAE Exchange Ce…,UAE,Seychelles,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
11,Apr 2018,Dutco Group of Co…,JA Resorts & Hotels,UAE,Seychelles,Hotels & tourism,Accommodation,Construction,* $98.00m,* 202,New
12,Mar 2018,Club Med (Club M…,Club Med (Club M…,France,Seychelles,Hotels & tourism,Accommodation,Construction,* $98.00m,* 202,New
13,Jan 2018,NMC Group,UAE Exchange Ce…,UAE,Seychelles,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
14,Mar 2016,NMC Group,UAE Exchange Ce…,UAE,Seychelles,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
15,Jan 2016,State Bank of Mau…,State Bank of Mau…,Mauritius,Seychelles,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
