ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,May 2020,Plug and Play,Plug and Play,United States,South Africa,Business services,Other support services,Business Services,* $27.80m,* 17,New
2,May 2020,VanderSat,VanderSat,Netherlands,South Africa,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 17,New
3,May 2020,Vivendi (Vivendi U…,Universal Music G…,France,South Africa,Communications,Motion picture & sou…,"Sales, Marketing & S…",* $4.70m,* 62,New
4,Apr 2020,Aladon,Aladon,United States,South Africa,Software & IT services,"Software publishers,…",Research & Develop…,* $32.40m,* 47,New
5,Apr 2020,Blue Projects,Blue Projects,Romania,South Africa,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 17,New
6,Apr 2020,Fronius,Fronius,Austria,South Africa,Electronic components,All other electrical e…,"Sales, Marketing & S…",* $0.30m,2,New
7,Apr 2020,Fulcrum Biometrics,Fulcrum Biometrics,United States,South Africa,Software & IT services,Computer systems d…,"Sales, Marketing & S…",* $5.20m,* 9,New
8,Apr 2020,GP Strategies,GP Strategies,United States,South Africa,Business services,"Architectural, engine…",Business Services,* $27.80m,* 17,New
9,Apr 2020,Marquard & Bahls,Oiltanking,Germany,South Africa,Transportation & Wa…,Petroleum bulk stati…,"Logistics, Distributio…",* $9.90m,* 31,New
10,Apr 2020,Mission Produce,Mission Produce,United States,South Africa,Food and Beverages,Fruits & vegetables …,"Sales, Marketing & S…",* $4.50m,* 18,New
11,Apr 2020,The Neutral Group,Neutral Fuels,UAE,South Africa,Renewable energy,Biomass power,Manufacturing,* $3.07bn,* 993,New
12,Mar 2020,Alliance Global (A…,ABGL Sub-Sahara,UAE,South Africa,Biotechnology,Other (Biotechnology),"Sales, Marketing & S…",* $6.90m,* 11,New
13,Mar 2020,Alpla (Alpla Werke…,Alpla (Alpla Werke…,Austria,South Africa,Plastics,Plastic bottles,Manufacturing,* $19.00m,* 229,Expansion
14,Mar 2020,Aramex Internatio…,Aramex South Afri…,UAE,South Africa,Transportation & Wa…,Freight/Distribution …,"Logistics, Distributio…",* $9.90m,* 31,Expansion
15,Mar 2020,Blue Prism,Blue Prism,United Kingdom,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 9,New
