ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Aug 2009,Anmol Group,Anmol Products,India,Ethiopia,"Paper, printing & pac…","Pulp, paper, & paper…",Manufacturing,$4.80m,* 24,New
2,Aug 2009,EMAMI,Emami Biotech,India,Ethiopia,Renewable energy,Biomass power,Manufacturing,$80.00m,* 49,New
3,May 2009,DXN (DXN Holdin…,DXN (DXN Holdin…,Malaysia,Ethiopia,Food and Beverages,Crop production,Manufacturing,$25.00m,* 163,New
4,Mar 2009,Chongqing Lifan I…,Chongqing Lifan I…,China,Ethiopia,Automotive OEM,Automobiles,Manufacturing,$10.00m,* 81,New
5,Feb 2009,CARE International,CARE USA,Switzerland,Ethiopia,Business services,Other support services,Business Services,* $6.80m,* 15,New
6,Oct 2008,Karuturi Global,Karuturi Global,India,Ethiopia,Food and Beverages,Animal slaughtering …,Manufacturing,* $75.00m,* 429,New
7,Oct 2008,Trans Global Petro…,Trans Global Petro…,United States,Ethiopia,"Coal, oil & gas",Oil & gas extraction,Extraction,* $536.90m,* 214,New
8,Sep 2008,Al Ghurair Group,Gulf Extrusions,UAE,Ethiopia,Metals,Alumina & aluminiu…,"Sales, Marketing & S…",* $2.80m,* 9,New
9,Sep 2008,Erboru,Erboru,Turkey,Ethiopia,Metals,Steel products,Manufacturing,$12.00m,* 106,New
10,Aug 2008,CGC Overseas Co…,CGC Overseas Co…,China,Ethiopia,Ceramics & glass,Glass & glass products,Manufacturing,$15.00m,* 40,New
11,Jul 2008,Citigroup,Citibank,United States,Ethiopia,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
12,Jul 2008,Tata Group,Tata International,India,Ethiopia,Textiles,Leather & hide tanni…,"Sales, Marketing & S…",* $1.70m,* 17,New
13,Jun 2008,Ethio-American In…,Ethio-American In…,United States,Ethiopia,Food and Beverages,Breweries,Manufacturing,$37.00m,* 137,New
14,Mar 2008,Global Energy,Global Energy Ethi…,United States,Ethiopia,Food and Beverages,Crop production,Manufacturing,* $75.00m,* 429,New
15,Feb 2008,Cooperative and C…,Cooperative and C…,Yemen,Ethiopia,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
