ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Dec 2014,MasterCard,MasterCard,United States,Kenya,Software & IT services,Other (Software & IT…,Research & Develop…,$11.06m,* 59,New
2,Dec 2014,Mauritius Commer…,Mauritius Commer…,Mauritius,Kenya,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
3,Dec 2014,Toyota Motor,Toyota Tsusho,Japan,Kenya,Communications,Computing infrastruc…,ICT & Internet Infras…,* $52.80m,* 100,New
4,Nov 2014,MoneyGram Inter…,MoneyGram Inter…,United States,Kenya,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
5,Nov 2014,Robert Bosch,Bosch Packaging T…,Germany,Kenya,Industrial equipment,General purpose ma…,"Sales, Marketing & S…",* $2.90m,* 11,New
6,Oct 2014,Africa Exchange H…,East Africa Exchan…,United States,Kenya,Food and Beverages,Grains & oilseed,"Logistics, Distributio…",* $22.50m,* 158,New
7,Oct 2014,Djibouti Data Cent…,Djibouti Data Cent…,Djibouti,Kenya,Communications,Computing infrastruc…,ICT & Internet Infras…,* $52.80m,* 100,New
8,Oct 2014,SGS,SGS Kenya,Switzerland,Kenya,Business services,"Professional, scientifi…",Research & Develop…,* $8.60m,* 73,New
9,Oct 2014,Techno Brain,Techno Brain,Tanzania,Kenya,Software & IT services,"Software publishers,…",Headquarters,* $12.20m,* 73,Expansion
10,Sep 2014,CodersTrust,CodersTrust,Denmark,Kenya,Business services,"Business schools, co…",Business Services,* $27.80m,* 41,New
11,Sep 2014,Econet Global,Liquid Intelligent …,Mauritius,Kenya,Communications,Computing infrastruc…,ICT & Internet Infras…,$11.26m,* 2,Expansion
12,Sep 2014,"Fragomen, Del Re…","Fragomen, Del Re…",United States,Kenya,Business services,Legal services,Business Services,* $27.80m,* 41,New
13,Sep 2014,Jumo.World,Jumo.World,South Africa,Kenya,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 19,New
14,Sep 2014,Majid Al Futtaim G…,Majid Al Futtaim G…,UAE,Kenya,Food and Beverages,Food & beverage ret…,Retail,* $12.70m,* 171,New
15,Sep 2014,Tinno Mobile Tech…,Wiko Mobile,China,Kenya,Communications,Communications equ…,Retail,* $6.30m,* 31,New
