ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jun 2018,WPP,Memac Ogilvy,United Kingdom,Egypt,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 37,Expansion
2,May 2018,Alta Semper Capital,Alta Semper Capital,United Kingdom,Egypt,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
3,May 2018,BLOM Bank,BLOM Bank Egypt,Lebanon,Egypt,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
4,May 2018,Boeing,Boeing,United States,Egypt,Aerospace,Aircraft,Headquarters,* $40.50m,* 103,New
5,May 2018,British American T…,British American T…,United Kingdom,Egypt,Food and Beverages,Tobacco,Manufacturing,* $51.60m,* 225,Expansion
6,May 2018,British American T…,British American T…,United Kingdom,Egypt,Food and Beverages,Tobacco,Headquarters,* $27.80m,* 86,New
7,May 2018,Dubai World,DP World,UAE,Egypt,Transportation & Wa…,Warehousing & stora…,"Logistics, Distributio…",* $156.20m,* 111,New
8,May 2018,Eni SpA,Eni SpA,Italy,Egypt,"Coal, oil & gas","Natural, liquefied an…",Manufacturing,$700.00m,* 129,New
9,May 2018,Glovo App,Glovo App,Spain,Egypt,Software & IT services,Internet publishing …,Headquarters,* $12.20m,* 73,New
10,May 2018,Lesaffre,Lesaffre,France,Egypt,Food and Beverages,Bakeries & tortillas,Research & Develop…,* $12.00m,* 55,New
11,May 2018,Lockton,Lockton Middle Ea…,United States,Egypt,Financial services,Insurance,"Sales, Marketing & S…",* $10.80m,* 78,New
12,May 2018,Monginis,Monginis,India,Egypt,Food and Beverages,Bakeries & tortillas,Manufacturing,* $51.60m,* 225,Expansion
13,May 2018,Seedstars,Seedstars,Switzerland,Egypt,Business services,Other support services,Business Services,* $27.80m,* 37,New
14,May 2018,Simon-Kucher & P…,Simon-Kucher & P…,Germany,Egypt,Business services,Management consult…,Business Services,* $27.80m,* 37,New
15,Apr 2018,Association Famili…,Decathlon (Oxylan…,France,Egypt,Textiles,Clothing & clothing a…,Retail,* $4.40m,* 50,New
