ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jun 2021,Vehiclevo,Vehiclevo,Germany,Egypt,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 275,New
2,May 2021,Create Media Group,Create Media Group,UAE,Egypt,Business services,"Advertising, PR, & re…",Business Services,* $4.50m,30,New
3,May 2021,Cypher Learning,Cypher Learning,United States,Egypt,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 44,New
4,May 2021,DMG Mori (Mori S…,DMG Mori (Mori S…,Japan,Egypt,Industrial equipment,Metalworking machi…,Manufacturing,* $71.80m,* 219,New
5,May 2021,Evalueserve,Evalueserve,Switzerland,Egypt,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 37,New
6,May 2021,FMC Group,FMC Group,Turkey,Egypt,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 37,New
7,May 2021,Trustangle,Trustangle,Saudi Arabia,Egypt,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 275,New
8,Apr 2021,Bowa Medical,Bowa Medical,Germany,Egypt,Medical devices,Electromedical and E…,"Sales, Marketing & S…",* $1.90m,* 18,New
9,Apr 2021,Saraya,Saraya,Japan,Egypt,Consumer products,"Cosmetics, perfume,…",Manufacturing,$10.00m,"1,500",New
10,Apr 2021,TCA Group of Co…,TCA Group of Co…,UAE,Egypt,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 37,New
11,Mar 2021,Al Tamimi & Comp…,Al Tamimi & Comp…,UAE,Egypt,Business services,Legal services,Business Services,* $27.80m,* 37,New
12,Mar 2021,Al Tamimi & Comp…,Al Tamimi & Comp…,UAE,Egypt,Business services,Legal services,Business Services,* $0.80m,5,Expansion
13,Mar 2021,Alshaya,Alshaya,Kuwait,Egypt,Textiles,Clothing & clothing a…,Retail,* $4.40m,* 50,New
14,Mar 2021,Apis Partners,Apis Partners,United Kingdom,Egypt,Financial services,Investment manage…,Business Services,* $9.60m,* 27,New
15,Mar 2021,Hellmann Worldwi…,Hellmann Worldwi…,Germany,Egypt,Transportation & Wa…,Warehousing & stora…,"Sales, Marketing & S…",* $6.30m,* 18,New
