ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Nov 2024,Halliburton,Halliburton,United States,Namibia,"Coal, oil & gas",Support activities for…,Maintenance & Servi…,* $11.70m,* 50,New
2,Oct 2024,Access Bank,Access Bank,Nigeria,Namibia,Financial services,Retail banking,Business Services,* $9.60m,* 13,New
3,Oct 2024,Elevate Uranium,Elevate Uranium,Australia,Namibia,Metals,Other metal ore mini…,Manufacturing,* $147.40m,* 443,Co-Location
4,Oct 2024,Inventum Global,Inventum Global,Turkey,Namibia,Business services,"Advertising, PR, & re…",Business Services,* $27.80m,* 38,New
5,Jul 2024,Hunter&Co,Hunter&Co,Australia,Namibia,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 38,New
6,Jul 2024,Madison Metals,Madison Metals,Canada,Namibia,Metals,Other metal ore mini…,Extraction,* $308.40m,* 717,Expansion
7,Jul 2024,Process Offshore …,Process Offshore …,UAE,Namibia,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 38,New
8,Jun 2024,Scana Industrier,PSW Technology,Norway,Namibia,"Coal, oil & gas",Support activities for…,"Sales, Marketing & S…",* $7.80m,* 30,New
9,May 2024,General Aviation S…,General Aviation S…,United Kingdom,Namibia,Transportation & Wa…,Air transportation,"Sales, Marketing & S…",* $6.30m,* 18,New
10,Apr 2024,Anchor Environme…,Anchor Environme…,South Africa,Namibia,Business services,Environmental consu…,Business Services,* $27.80m,* 38,New
11,Apr 2024,Fracht,Fracht,Switzerland,Namibia,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 18,New
12,Mar 2024,Temasek Holdings,SMEC Holdings,Singapore,Namibia,Business services,Heavy & civil engine…,Business Services,* $27.80m,* 38,Expansion
13,Feb 2024,BB Energy,Solar Century Africa,UAE,Namibia,Renewable energy,Solar electric power,Electricity,* $206.10m,* 57,New
14,Jul 2023,CcHub (Co-creatio…,CcHub (Co-creatio…,Nigeria,Namibia,Business services,Other support services,Business Services,* $27.80m,* 38,New
15,Jul 2023,Rosatom,Uranium One Hold…,Russia,Namibia,Metals,Other metal ore mini…,"Sales, Marketing & S…",* $1.90m,* 8,New
