ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,May 2010,Tango Telecom,Tango Telecom,Ireland,Kenya,Communications,Wireless telecommu…,"Sales, Marketing & S…",* $7.50m,* 16,New
2,May 2010,Zain (Mobile Telec…,Zain Kenya,Kuwait,Kenya,Communications,Wireless telecommu…,ICT & Internet Infras…,* $150.00m,* 89,New
3,Apr 2010,Delton,Logwin AG (Thiel …,Germany,Kenya,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $15.30m,* 10,New
4,Apr 2010,International Busi…,International Busi…,United States,Kenya,Software & IT services,Custom computer pr…,Business Services,* $7.70m,35,Expansion
5,Mar 2010,Altech Group,Altech Group,South Africa,Kenya,Communications,Computing infrastruc…,ICT & Internet Infras…,$10.00m,* 7,New
6,Mar 2010,BASF,BASF,Germany,Kenya,Chemicals,"Pesticide, fertilisers …","Sales, Marketing & S…",* $6.20m,* 14,New
7,Mar 2010,Despec,Despec,Netherlands,Kenya,Consumer products,Office supplies (exce…,"Sales, Marketing & S…",* $4.40m,* 18,New
8,Mar 2010,LG Corp,LG Electronics,South Korea,Kenya,Consumer electronics,Household appliances,Customer Contact C…,$0.07m,* 3,New
9,Mar 2010,Mercator Transport,Mercator Transport,Canada,Kenya,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $15.30m,* 10,New
10,Mar 2010,Ormat Industries,Ormat Technologies,Israel,Kenya,Renewable energy,Geothermal electric …,Electricity,* $101.30m,* 54,Expansion
11,Mar 2010,Quintiles,Quintiles,United States,Kenya,Pharmaceuticals,Pharmaceutical prep…,"Sales, Marketing & S…",* $4.20m,* 40,New
12,Mar 2010,TNT (TPG),TNT Express,Netherlands,Kenya,Transportation & Wa…,Freight/Distribution …,"Logistics, Distributio…",* $45.70m,* 93,New
13,Mar 2010,Toyota Motor,Toyota Motor,Japan,Kenya,Non-automotive tran…,"Motorcycle, bicycle,…",Headquarters,* $2.90m,* 68,New
14,Mar 2010,United Bank for Af…,United Bank for Af…,Nigeria,Kenya,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
15,Feb 2010,Nestle,Nestle,Switzerland,Kenya,Food and Beverages,Fruits & vegetables …,Manufacturing,$9.75m,* 64,Expansion
