ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jul 2012,Educor,Educor,South Africa,Ethiopia,Business services,"Schools, colleges, un…",Education & Training,* $3.05m,* 11,New
2,Jul 2012,Grant Thornton In…,Grant Thornton In…,United Kingdom,Ethiopia,Business services,"Accounting, tax prep…",Business Services,* $1.70m,11,New
3,Jul 2012,Naivas Supermark…,Naivas Supermark…,Kenya,Ethiopia,Food and Beverages,Food & beverage ret…,Retail,* $12.70m,* 107,New
4,Jul 2012,Transsion Holding…,Transsion Holding…,Hong Kong,Ethiopia,Communications,Communications equ…,Manufacturing,* $17.60m,315,New
5,Jun 2012,MP Birla Group,Birla Corporation,India,Ethiopia,Building materials,Cement & concrete p…,"Sales, Marketing & S…",* $0.50m,* 8,New
6,Jun 2012,Stahl,Stahl,Netherlands,Ethiopia,Chemicals,"Paints, coatings, add…",Technical Support Ce…,* $13.40m,* 319,New
7,May 2012,Agco,Agco,United States,Ethiopia,Industrial equipment,"Agriculture, construc…",Education & Training,* $6.40m,* 60,New
8,May 2012,Duet Group,Duet Group,United Kingdom,Ethiopia,Financial services,Investment manage…,Business Services,* $11.00m,* 18,New
9,Mar 2012,Gulf Pharmaceutic…,Gulf Pharmaceutic…,UAE,Ethiopia,Pharmaceuticals,Pharmaceutical prep…,Manufacturing,$9.60m,50,New
10,Jan 2012,China Central Tele…,China Central Tele…,China,Ethiopia,Communications,Radio & TV broadcas…,"Sales, Marketing & S…",* $7.50m,* 16,New
11,Jan 2012,Diageo,Meta Abo Brewery,United Kingdom,Ethiopia,Food and Beverages,Breweries,Manufacturing,$100.00m,* 370,Expansion
12,Jan 2012,McKinsey,McKinsey,United States,Ethiopia,Business services,Management consult…,Business Services,* $6.80m,* 15,New
13,Dec 2011,China FAW Group …,Tianjin FAW Auto…,China,Ethiopia,Automotive OEM,Automobiles,Manufacturing,* $94.50m,* 864,New
14,Dec 2011,China South Loco…,China South Loco…,China,Ethiopia,Non-automotive tran…,Railroad rolling stock,Manufacturing,* $60.60m,* 348,New
15,Nov 2011,Pittards,Pittards,United Kingdom,Ethiopia,Textiles,Leather & hide tanni…,Manufacturing,* $3.00m,140,New
