ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,May 2014,Berven,Berven,United States,Republic of the C…,"Coal, oil & gas",Petroleum refineries,Manufacturing,* $1.41bn,* 213,New
2,May 2014,Standard Bank Gr…,Standard Bank Gr…,South Africa,Republic of the C…,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
3,Jan 2014,Yokogawa Electric,Yokogawa France,Japan,Republic of the C…,Industrial equipment,Measuring & control …,"Sales, Marketing & S…",* $0.40m,4,New
4,Sep 2013,Dangote Group,Dangote Cement,Nigeria,Republic of the C…,Building materials,Cement & concrete p…,Manufacturing,* $158.60m,* 496,New
5,Sep 2013,Deloitte Touche To…,Deloitte Touche To…,United States,Republic of the C…,Business services,"Accounting, tax prep…",Business Services,* $27.80m,* 38,New
6,Sep 2013,Glencore (Glencor…,Glencore (Glencor…,Switzerland,Republic of the C…,Metals,Iron ore mining,Extraction,$3.00bn,"* 3,000",New
7,Jul 2013,Evergreen Holding…,MagIndustries,China,Republic of the C…,Minerals,Nonmetallic mineral …,Extraction,* $107.10m,"* 1,366",New
8,May 2013,Wah Seong,ATAMA Plantation,Malaysia,Republic of the C…,Food and Beverages,Crop production,Manufacturing,* $45.80m,* 263,New
9,May 2013,Wah Seong,ATAMA Plantation,Malaysia,Republic of the C…,Food and Beverages,Grains & oilseed,Manufacturing,* $45.80m,* 263,Co-Location
10,Mar 2013,TotalEnergies (Tot…,Total E&P Congo,France,Republic of the C…,"Coal, oil & gas",Oil & gas extraction,Extraction,* $730.30m,* 230,Expansion
11,Feb 2013,Bharti Group,Bharti Airtel,India,Republic of the C…,Communications,Wireless telecommu…,ICT & Internet Infras…,* $122.20m,* 100,New
12,Nov 2012,ConvergeNet,Simat Group,South Africa,Republic of the C…,Business services,Other support services,Business Services,* $27.80m,* 38,New
13,Jun 2012,Jasco Group,Jasco Group,South Africa,Republic of the C…,Communications,Computing infrastruc…,"Sales, Marketing & S…",* $4.70m,* 62,New
14,May 2012,SOMDIAA Group,SARIS Congo,France,Republic of the C…,Food and Beverages,Sugar & confectionar…,Manufacturing,* $45.80m,* 263,Expansion
15,Apr 2012,Spice Global Inves…,Spice VAS Africa,Singapore,Republic of the C…,Communications,Other telecommunic…,"Sales, Marketing & S…",* $7.50m,* 16,New
