ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Oct 2017,Wilo SE,Wilo SE,Germany,Kenya,Industrial equipment,General purpose ma…,"Sales, Marketing & S…",* $2.20m,20,New
2,Sep 2017,Asian Logic,Dafabet,Hong Kong,Kenya,Leisure & entertainm…,Gambling industries,Retail,* $5.10m,30,New
3,Sep 2017,Aviation Industry …,AVIC International…,China,Kenya,Real estate,Residential building …,Headquarters,* $14.40m,* 61,New
4,Sep 2017,EFG Hermes Holdi…,EFG Hermes,Egypt,Kenya,Financial services,Corporate & investm…,Headquarters,* $2.10m,12,New
5,Sep 2017,Societe Generale (…,Societe Generale (…,France,Kenya,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
6,Sep 2017,Vaisala,Vaisala,Finland,Kenya,Industrial equipment,Measuring & control …,"Sales, Marketing & S…",* $2.90m,* 11,New
7,Aug 2017,Advtech,Advtech,South Africa,Kenya,Business services,"Schools, colleges, un…",Education & Training,* $9.40m,* 46,New
8,Aug 2017,Bluechain,Bluechain,Australia,Kenya,Software & IT services,Internet publishing …,"Sales, Marketing & S…",* $5.20m,* 19,New
9,Aug 2017,Nippon Express,Nippon Express (E…,Japan,Kenya,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 18,New
10,Aug 2017,SEW-Eurodrive,SEW-Eurodrive,Germany,Kenya,Industrial equipment,Mechanical power tr…,"Sales, Marketing & S…",* $2.90m,* 11,New
11,Jul 2017,Mozzart,Mozzart,Serbia,Kenya,Leisure & entertainm…,Gambling industries,"Sales, Marketing & S…",* $1.90m,* 35,New
12,Jun 2017,Bechtel,Bechtel,United States,Kenya,Business services,Heavy & civil engine…,Business Services,* $27.80m,* 41,New
13,Jun 2017,Diageo,East African Brew…,United Kingdom,Kenya,Food and Beverages,Distilleries,Manufacturing,$144.44m,"* 2,313",New
14,Jun 2017,Intact Software Di…,Intact Software Di…,South Africa,Kenya,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 19,New
15,Jun 2017,Intelsat,Intelsat,Luxembourg,Kenya,Communications,Satellite telecommu…,"Sales, Marketing & S…",* $4.70m,* 62,New
