ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Feb 2009,D.light Design,D.light Design,United States,Tanzania,Electronic components,Electric lighting equi…,"Sales, Marketing & S…",* $2.90m,* 11,New
2,Feb 2009,East African Cable…,East African Cable…,Kenya,Tanzania,Electronic components,Communication & en…,Manufacturing,$7.00m,* 87,Expansion
3,Jan 2009,Canara Bank,Canara Bank,India,Tanzania,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
4,Jan 2009,Volkswagen,Scania Tanzania,Germany,Tanzania,Automotive OEM,Heavy duty trucks,Maintenance & Servi…,* $6.10m,* 27,New
5,Dec 2008,Aga Khan Develop…,Diamond Trust Ba…,Switzerland,Tanzania,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
6,Dec 2008,Coca-Cola,Coca-Cola,United States,Tanzania,Food and Beverages,Soft drinks & ice,Manufacturing,$12.00m,* 44,Co-Location
7,Dec 2008,United Bank for Af…,United Bank for Af…,Nigeria,Tanzania,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
8,Nov 2008,Bank of Africa,Bank of Africa,Mali,Tanzania,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
9,Nov 2008,Kenya Commercia…,Kenya Commercia…,Kenya,Tanzania,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
10,Oct 2008,ARM Cement (Athi…,ARM Cement (Athi…,Kenya,Tanzania,Building materials,Cement & concrete p…,Manufacturing,* $79.80m,* 342,New
11,Oct 2008,ARM Cement (Athi…,ARM Cement (Athi…,Kenya,Tanzania,Building materials,Cement & concrete p…,Manufacturing,$120.00m,* 229,New
12,Sep 2008,CAMS Group,CAMS Group,United Kingdom,Tanzania,Renewable energy,Biomass power,Manufacturing,$500.00m,* 304,New
13,Sep 2008,Heritage Oil,Heritage Oil,United Kingdom,Tanzania,"Coal, oil & gas",Oil & gas extraction,Extraction,* $536.90m,* 214,New
14,Aug 2008,Dangote Group,Dangote Cement,Nigeria,Tanzania,Building materials,Cement & concrete p…,Manufacturing,* $79.80m,* 342,New
15,Aug 2008,Nakumatt Holdings,Nakumatt Holdings,Kenya,Tanzania,Food and Beverages,Food & beverage ret…,Retail,* $16.60m,* 177,New
