ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Mar 2019,Beijing Damei Inv…,Beijing Damei Inv…,China,Kenya,Real estate,Other (Real estate),Construction,$1.99bn,"* 2,970",New
2,Mar 2019,Fracht,Fracht,Switzerland,Kenya,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 18,New
3,Mar 2019,Gigawatt Global,Gigawatt Global,Netherlands,Kenya,Renewable energy,Solar electric power,Electricity,* $87.90m,* 57,New
4,Mar 2019,Gigawatt Global,Gigawatt Global,Netherlands,Kenya,Renewable energy,Solar electric power,Electricity,* $87.90m,* 57,New
5,Mar 2019,Kobo360,Kobo360,Nigeria,Kenya,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 19,New
6,Mar 2019,MACmobile,MACmobile,South Africa,Kenya,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 19,New
7,Mar 2019,Scientific Laborato…,Scientific Laborato…,United Kingdom,Kenya,Industrial equipment,Measuring & control …,"Sales, Marketing & S…",* $2.90m,* 11,New
8,Mar 2019,Shenzhen Star Ins…,Shenzhen Star Ins…,China,Kenya,Industrial equipment,Measuring & control …,Manufacturing,* $29.80m,* 219,New
9,Mar 2019,Shoprite,Shoprite,South Africa,Kenya,Food and Beverages,Food & beverage ret…,Retail,* $6.60m,120,New
10,Mar 2019,Societe BIC,Societe BIC,France,Kenya,Consumer products,Office supplies (exce…,Manufacturing,* $14.40m,* 418,New
11,Mar 2019,State Bank of Mau…,SBM Bank Kenya,Mauritius,Kenya,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
12,Mar 2019,State Bank of Mau…,SBM Bank Kenya,Mauritius,Kenya,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
13,Mar 2019,State Bank of Mau…,SBM Bank Kenya,Mauritius,Kenya,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
14,Feb 2019,CDC Group,CDC Group,United Kingdom,Kenya,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
15,Feb 2019,Innova Eco Buildin…,Innova Eco Buildin…,United States,Kenya,Building materials,"Asphalt paving, roofi…",Manufacturing,$40.00m,* 98,New
