ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jun 2007,Mory Group,Mory Group,France,Morocco,Transportation & Wa…,Warehousing & stora…,"Logistics, Distributio…",* $197.10m,* 122,New
2,Jun 2007,Sofrecom,Sofrecom Service…,France,Morocco,Communications,Wireless telecommu…,Research & Develop…,* $60.50m,* 123,New
3,Jun 2007,Tremon,Tremon,Spain,Morocco,Real estate,Residential building …,Construction,$26.80m,* 192,New
4,Jun 2007,Ubisoft Entertain…,Ubisoft Entertain…,France,Morocco,Software & IT services,"Video games, applic…",Research & Develop…,$150.00m,* 959,Expansion
5,May 2007,Afina,Afina France,Spain,Morocco,Communications,Wired telecommunic…,"Sales, Marketing & S…",* $7.50m,* 16,New
6,May 2007,Furas,Furas,Spain,Morocco,Electronic components,Communication & en…,Manufacturing,* $13.70m,* 259,Expansion
7,May 2007,PRISYMID,PRISYMID,United Kingdom,Morocco,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.80m,* 16,New
8,Apr 2007,Amann & Söhne,Amann & Söhne,Germany,Morocco,Textiles,Textile product mills,"Sales, Marketing & S…",* $1.70m,* 17,New
9,Apr 2007,Bristol,Bristol,Brazil,Morocco,Hotels & tourism,Accommodation,Construction,* $131.20m,* 219,New
10,Apr 2007,Bull,Bull,France,Morocco,Software & IT services,Custom computer pr…,Shared Services Cen…,* $5.80m,200,New
11,Apr 2007,Essential Develop…,Essential Develop…,United Kingdom,Morocco,Hotels & tourism,Accommodation,Construction,* $131.20m,* 219,New
12,Apr 2007,Sopra Group,Sopra Group,France,Morocco,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.80m,* 16,New
13,Mar 2007,Alimentos Naturales,Alimentos Naturales,Spain,Morocco,Food and Beverages,Grains & oilseed,Manufacturing,* $5.10m,* 429,New
14,Mar 2007,Fadesa,Fadesa,Spain,Morocco,Real estate,Real estate services,Construction,$598.11m,"* 3,000",New
15,Mar 2007,Groupe PSA (PSA …,Gefco,France,Morocco,Transportation & Wa…,Warehousing & stora…,"Logistics, Distributio…",* $197.10m,* 122,New
