ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Aug 2017,Anadarko Petroleu…,Anadarko Petroleu…,United States,Mozambique,"Coal, oil & gas","Natural, liquefied an…",Manufacturing,* $1.41bn,* 213,New
2,Aug 2017,Eni SpA,Eni SpA,Italy,Mozambique,"Coal, oil & gas",Oil & gas extraction,Extraction,* $484.60m,* 230,New
3,Jul 2017,Anhui Foreign Eco…,Anhui Foreign Eco…,China,Mozambique,Real estate,Commercial & institu…,Construction,* $704.50m,* 578,New
4,Jul 2017,Obtala Resources,Obtala Resources,United Kingdom,Mozambique,Wood products,Wood products,Manufacturing,* $56.90m,* 2573,New
5,Jul 2017,Rosneft Oil Compa…,Rosneft Oil Compa…,Russia,Mozambique,"Coal, oil & gas",Other petroleum & c…,"Sales, Marketing & S…",* $7.80m,* 30,New
6,Jul 2017,Tongaat Hulett,Tongaat Hulett,South Africa,Mozambique,Food and Beverages,Sugar & confectionar…,Manufacturing,$37.77m,* 92,Expansion
7,Jun 2017,China Communica…,China Road And B…,China,Mozambique,Real estate,Commercial & institu…,Construction,$4.20m,* 6,New
8,Jun 2017,Eni SpA,Eni SpA,Italy,Mozambique,"Coal, oil & gas",Oil & gas extraction,Extraction,* $484.60m,* 230,New
9,Jun 2017,Shoprite,Shoprite,South Africa,Mozambique,Food and Beverages,Food & beverage ret…,Retail,* $12.70m,* 107,New
10,May 2017,Banco Comercial P…,Millennium BIM,Portugal,Mozambique,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
11,Apr 2017,Airswift,Airswift Embrace,United States,Mozambique,Business services,Employment services,Business Services,* $0.80m,* 5,New
12,Apr 2017,Airswift,Airswift Embrace,United States,Mozambique,Business services,Employment services,Business Services,* $0.80m,* 5,New
13,Apr 2017,Airswift,Airswift,United States,Mozambique,Business services,Employment services,Business Services,* $0.80m,* 5,New
14,Apr 2017,China Jiang Intern…,China Jiang Intern…,China,Mozambique,Real estate,Commercial & institu…,Construction,$3.00m,* 4,New
15,Apr 2017,Choppies,Choppies,Botswana,Mozambique,Food and Beverages,Food & beverage ret…,Retail,* $12.70m,* 107,New
