ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Dec 2017,Unilever,Bluewater AB,United Kingdom,South Africa,Industrial equipment,General purpose ma…,"Sales, Marketing & S…",* $2.90m,* 11,New
2,Nov 2017,Altitec,Altitec,United Kingdom,South Africa,Plastics,Laminated plastics pl…,Maintenance & Servi…,* $2.80m,* 53,New
3,Nov 2017,Angola Telecom,Angola Cables,Angola,South Africa,Communications,Computing infrastruc…,ICT & Internet Infras…,* $90.30m,* 100,New
4,Nov 2017,China Guodian Co…,Longyuan SA,China,South Africa,Renewable energy,Wind electric power,Electricity,* $169.60m,* 21,New
5,Nov 2017,Deloitte Touche To…,Deloitte Touche To…,United States,South Africa,Business services,"Accounting, tax prep…",Headquarters,* $10.50m,* 995,Expansion
6,Nov 2017,Ditto Music,Ditto Music,United Kingdom,South Africa,Communications,Motion picture & sou…,Business Services,* $5.20m,* 20,New
7,Nov 2017,Gartner,Gartner,United States,South Africa,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 63,Expansion
8,Nov 2017,Hisense,Hisense,China,South Africa,Consumer electronics,Other (Consumer ele…,Manufacturing,* $40.00m,* 504,Expansion
9,Nov 2017,International Wor…,International Wor…,Switzerland,South Africa,Real estate,Rental & leasing ser…,Business Services,* $1.90m,* 8,New
10,Nov 2017,International Wor…,International Wor…,Switzerland,South Africa,Real estate,Rental & leasing ser…,Business Services,* $1.90m,* 8,New
11,Nov 2017,International Wor…,International Wor…,Switzerland,South Africa,Real estate,Rental & leasing ser…,Business Services,* $1.90m,* 8,New
12,Nov 2017,K2 Systems,K2 Systems,Germany,South Africa,Metals,Other fabricated met…,"Sales, Marketing & S…",* $1.90m,* 8,New
13,Nov 2017,M&I Materials,M&I Materials,United Kingdom,South Africa,Chemicals,Other chemical prod…,"Sales, Marketing & S…",* $2.80m,* 13,New
14,Nov 2017,Meltwater Group,Meltwater Group,United States,South Africa,Business services,"Business schools, co…",Education & Training,* $9.40m,* 46,New
15,Nov 2017,RoomRaccoon,RoomRaccoon,Netherlands,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 9,New
