ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,May 2019,Nautical Control S…,Nautical Control S…,United States,Nigeria,Industrial equipment,Measuring & control …,Headquarters,* $10.10m,* 54,New
2,May 2019,Nautical Control S…,Nautical Control S…,United States,Nigeria,Industrial equipment,Measuring & control …,"Sales, Marketing & S…",* $2.90m,* 11,New
3,May 2019,YNV Holdings,Tek Experts Nigeria,Cyprus,Nigeria,Software & IT services,Custom computer pr…,Technical Support Ce…,* $20.00m,200,Expansion
4,Apr 2019,Beijing Automotiv…,Beiqi Foton Motor,China,Nigeria,Automotive OEM,Heavy duty trucks,Manufacturing,* $94.80m,* 884,New
5,Apr 2019,EMKE Group,LuLu,UAE,Nigeria,Food and Beverages,Food & beverage ret…,"Logistics, Distributio…",* $22.50m,* 158,New
6,Apr 2019,Go Africa LLC (Go …,Go Africa LLC (Go …,United States,Nigeria,Food and Beverages,Coffee & tea,"Sales, Marketing & S…",* $4.50m,* 18,New
7,Apr 2019,Grand Capital,Grand Capital,Russia,Nigeria,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
8,Apr 2019,Grand Capital,Grand Capital,Russia,Nigeria,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
9,Apr 2019,Sinoma Internatio…,Sinoria FABCOM,China,Nigeria,Building materials,"Asphalt paving, roofi…",Manufacturing,* $454.90m,* 496,New
10,Apr 2019,Sirieco,Sirieco,Slovakia,Nigeria,Automotive OEM,Automobiles,Manufacturing,* $94.80m,* 884,New
11,Apr 2019,Sirieco,Sirieco,Slovakia,Nigeria,Electronic components,Electric lighting equi…,Manufacturing,* $31.20m,* 326,New
12,Apr 2019,Synlab Bondco,Synlab Nigeria,United Kingdom,Nigeria,Healthcare,Outpatient care cent…,Business Services,* $2.70m,* 39,Expansion
13,Mar 2019,Bata,Bata,Switzerland,Nigeria,Textiles,Footwear,Manufacturing,$1.00m,128,New
14,Mar 2019,Business Connexion,Business Connexion,South Africa,Nigeria,Business machines &…,Computer & peripher…,Retail,* $1.00m,* 62,New
15,Mar 2019,Microsoft,Microsoft,United States,Nigeria,Software & IT services,"Software publishers,…",Research & Develop…,* $32.40m,* 146,New
