ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Mar 2013,RH Marine Group …,Elkon,Netherlands,Tunisia,Electronic components,All other electrical e…,"Sales, Marketing & S…",* $1.80m,* 13,New
2,Feb 2013,Spectrum Group,Spectrum Training,UAE,Tunisia,Business services,"Technical, trade & ot…",Education & Training,* $9.40m,* 46,New
3,Jan 2013,MicroCred,MicroCred,France,Tunisia,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
4,Jan 2013,Old Mill Holding,Serioplast,Italy,Tunisia,Plastics,Plastic bottles,Manufacturing,* $25.20m,* 293,New
5,Jan 2013,Pochet,Qualipac,France,Tunisia,Plastics,Plastics packaging m…,Manufacturing,$6.64m,400,New
6,Dec 2012,Accor,Accor,France,Tunisia,Hotels & tourism,Accommodation,Construction,* $98.00m,* 202,New
7,Dec 2012,Dani Automotive,Dani Automotive,Italy,Tunisia,Textiles,Leather & hide tanni…,"Sales, Marketing & S…",* $1.40m,* 13,New
8,Dec 2012,European Bank fo…,European Bank fo…,United Kingdom,Tunisia,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
9,Dec 2012,Le Sphinx Dévelo…,Le Sphinx Dévelo…,France,Tunisia,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 18,New
10,Dec 2012,McKinsey,McKinsey,United States,Tunisia,Business services,Management consult…,Business Services,* $27.80m,* 29,New
11,Dec 2012,OGEC,OGEC,UAE,Tunisia,Business services,Heavy & civil engine…,Business Services,* $27.80m,* 29,New
12,Nov 2012,Fercam,Fercam,Italy,Tunisia,Transportation & Wa…,Freight/Distribution …,"Logistics, Distributio…",* $167.70m,* 111,New
13,Nov 2012,SEKO Worldwide,SEKO Worldwide,United States,Tunisia,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 18,New
14,Nov 2012,Sirail,SICOR,France,Tunisia,Electronic components,Communication & en…,Manufacturing,* $4.70m,100,Expansion
15,Nov 2012,StreamWide,StreamWide,France,Tunisia,Communications,Wired telecommunic…,"Sales, Marketing & S…",* $4.70m,* 62,New
