ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Dec 2009,Rangel Group,Rangel Group,Portugal,Angola,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $15.30m,* 10,New
2,Dec 2009,Rangel Group,Rangel Group,Portugal,Angola,Transportation & Wa…,Freight/Distribution …,"Logistics, Distributio…",* $45.70m,* 93,New
3,Dec 2009,Rangel Group,Rangel Group,Portugal,Angola,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $15.30m,* 10,New
4,Dec 2009,Rangel Group,Rangel Group,Portugal,Angola,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $15.30m,* 10,New
5,Dec 2009,Rangel Group,Rangel Group,Portugal,Angola,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $15.30m,* 10,New
6,Nov 2009,Craig Group,Craig Group,United Kingdom,Angola,Industrial equipment,"Agriculture, construc…",Business Services,* $4.00m,* 19,New
7,Nov 2009,HP (Hewlett-Packa…,HP (Hewlett-Packa…,United States,Angola,Software & IT services,Custom computer pr…,Business Services,* $5.80m,* 16,New
8,Nov 2009,InterContinental H…,InterContinental H…,United Kingdom,Angola,Hotels & tourism,Accommodation,Construction,* $129.80m,* 219,New
9,Oct 2009,Banco BPI,Banco de Foment…,Portugal,Angola,Financial services,Retail banking,Business Services,* $11.00m,* 9,New
10,Oct 2009,Banco BPI,Banco de Foment…,Portugal,Angola,Financial services,Retail banking,Business Services,* $11.00m,* 9,New
11,Oct 2009,Banco Comercial P…,Banco Millennium …,Portugal,Angola,Financial services,Retail banking,Business Services,* $3.90m,9,Expansion
12,Oct 2009,Grupo Mersa,Grupo Mersa,Spain,Angola,Building materials,Cement & concrete p…,Manufacturing,$8.80m,* 17,New
13,Sep 2009,AP Moller - Maersk,Maersk Angola,Denmark,Angola,Transportation & Wa…,Warehousing & stora…,"Logistics, Distributio…",$95.00m,* 197,New
14,Sep 2009,FirstRand,FirstRand,South Africa,Angola,Financial services,Retail banking,Business Services,* $11.00m,* 9,New
15,Aug 2009,Aresa,Aresa,Spain,Angola,Non-automotive tran…,Ships & boats,"Sales, Marketing & S…",* $3.30m,12,New
