ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Sep 2015,Tata Group,Tata Motors,India,Nigeria,Automotive OEM,Heavy duty trucks,Manufacturing,* $6.78m,* 40,New
2,Sep 2015,TLCom Capital,TLCom Capital,United Kingdom,Nigeria,Financial services,Corporate & investm…,Business Services,* $9.60m,* 27,New
3,Sep 2015,Travelex Worldwid…,Travelex Worldwid…,United Kingdom,Nigeria,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
4,Sep 2015,Travelex Worldwid…,Travelex Worldwid…,United Kingdom,Nigeria,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
5,Sep 2015,Travelex Worldwid…,Travelex Worldwid…,United Kingdom,Nigeria,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
6,Sep 2015,Travelex Worldwid…,Travelex Worldwid…,United Kingdom,Nigeria,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
7,Aug 2015,Bridge Internation…,Bridge Internation…,Kenya,Nigeria,Business services,"Schools, colleges, un…",Education & Training,* $9.40m,* 46,New
8,Aug 2015,Bridge Internation…,Bridge Internation…,Kenya,Nigeria,Business services,"Schools, colleges, un…",Education & Training,* $9.40m,* 46,New
9,Aug 2015,Jiangsu Yulong St…,Jiangsu Yulong St…,China,Nigeria,Metals,Iron & steel mills & f…,Manufacturing,$50.00m,1000,New
10,Aug 2015,Lee Group,Perfection Motors,Hong Kong,Nigeria,Automotive OEM,Heavy duty trucks,Manufacturing,* $94.80m,* 884,New
11,Aug 2015,Main One Cable C…,Main One Cable C…,Mauritius,Nigeria,Communications,Wired telecommunic…,ICT & Internet Infras…,* $443.10m,* 100,New
12,Aug 2015,Shoprite,Shoprite,South Africa,Nigeria,Food and Beverages,Food & beverage ret…,Retail,* $12.70m,* 107,New
13,Jul 2015,ISON,ISON BPO,India,Nigeria,Business services,Business support ser…,Customer Contact C…,* $5.00m,* 1000,New
14,Jul 2015,ISON,ISON BPO,India,Nigeria,Business services,Business support ser…,Customer Contact C…,* $5.00m,* 1000,New
15,Jul 2015,ISON,ISON BPO,India,Nigeria,Business services,Business support ser…,Customer Contact C…,* $5.00m,2000,New
