ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jul 2018,Groupe Bayahi,Tunisie Profiles Al…,Tunisia,Côte d Ivoire,Metals,Architectural & struc…,"Sales, Marketing & S…",* $1.90m,* 8,New
2,Jul 2018,Nederland,Nederland,Spain,Côte d Ivoire,Food and Beverages,Sugar & confectionar…,Manufacturing,* $33.90m,* 377,Expansion
3,Jul 2018,Siveco Group,Siveco Group,France,Côte d Ivoire,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 18,New
4,Jul 2018,Vivendi (Vivendi U…,Universal Music G…,France,Côte d Ivoire,Communications,Motion picture & sou…,"Sales, Marketing & S…",* $4.70m,* 62,New
5,Jul 2018,Western Union,Western Union,United States,Côte d Ivoire,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
6,Jun 2018,TAL Aviation,TAL Aviation,Israel,Côte d Ivoire,Transportation & Wa…,Air transportation,"Logistics, Distributio…",* $85.90m,* 111,New
7,May 2018,Barry Callebaut,Société Africaine …,Switzerland,Côte d Ivoire,Food and Beverages,Sugar & confectionar…,Manufacturing,* $26.77m,* 83,Expansion
8,May 2018,Barry Callebaut,Société Africaine …,Switzerland,Côte d Ivoire,Food and Beverages,Sugar & confectionar…,Manufacturing,* $26.77m,* 83,Expansion
9,May 2018,Fruideli,Denia Snacks,Morocco,Côte d Ivoire,Food and Beverages,Grains & oilseed,Manufacturing,$23.85m,500,New
10,Apr 2018,Famoco,Famoco,France,Côte d Ivoire,Business machines &…,Other (Business mac…,"Sales, Marketing & S…",* $11.10m,* 37,New
11,Apr 2018,Main One Cable C…,Main One Cable C…,Mauritius,Côte d Ivoire,Communications,Wired telecommunic…,ICT & Internet Infras…,* $34.70m,* 100,New
12,Mar 2018,Bollore Group,Bollore Transport …,France,Côte d Ivoire,Transportation & Wa…,Warehousing & stora…,"Logistics, Distributio…",$471.22m,450,Expansion
13,Mar 2018,Carrick Wealth,Carrick Wealth,South Africa,Côte d Ivoire,Financial services,Investment manage…,Business Services,* $9.60m,* 27,New
14,Mar 2018,Egyptian Agricultu…,Egyptian Agricultu…,Egypt,Côte d Ivoire,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
15,Mar 2018,L'École supérieure…,L'École supérieure…,Tunisia,Côte d Ivoire,Business services,"Technical, trade & ot…",Education & Training,* $9.40m,* 46,New
