ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Aug 2011,Qualcomm,Qualcomm,United States,Egypt,Communications,Communications equ…,"Sales, Marketing & S…",* $7.50m,* 16,New
2,Jul 2011,Al-Futtaim Group,Marks & Spencer …,UAE,Egypt,Textiles,Clothing & clothing a…,Retail,* $11.90m,* 86,New
3,Jul 2011,Arab Bank,Arab Bank,Jordan,Egypt,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
4,Jul 2011,Arab Bank,Arab Bank,Jordan,Egypt,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
5,Jul 2011,L'Oreal,L'Oreal,France,Egypt,Consumer products,"Cosmetics, perfume,…",Manufacturing,* $14.10m,* 243,New
6,Jul 2011,Time Technoplast,Time Technoplast,India,Egypt,Plastics,Plastic bottles,Manufacturing,* $141.30m,* 107,New
7,Jun 2011,Ajinomoto,Ajinomoto,Japan,Egypt,Food and Beverages,Seasoning & dressing,"Sales, Marketing & S…",* $1.00m,10,New
8,Jun 2011,Al-Homaizi Group,MultiTrend Interna…,Kuwait,Egypt,Textiles,Clothing & clothing a…,Retail,* $11.90m,* 86,New
9,Jun 2011,Dhunseri Petroche…,Dhunseri Petroche…,India,Egypt,Plastics,Plastic bottles,Manufacturing,$160.00m,"* 1,368",New
10,Jun 2011,Eni SpA,Eni SpA,Italy,Egypt,"Coal, oil & gas",Other petroleum & c…,Extraction,* $373.70m,* 214,New
11,Jun 2011,Fawaz Alhokair Gr…,Fawaz Alhokair Gr…,Saudi Arabia,Egypt,Textiles,Clothing & clothing a…,Retail,* $11.90m,* 86,New
12,Jun 2011,HP (Hewlett-Packa…,HP (Hewlett-Packa…,United States,Egypt,Business machines &…,Computer & peripher…,"Sales, Marketing & S…",* $1.30m,* 29,New
13,Jun 2011,HSBC Holdings,HSBC Egypt,United Kingdom,Egypt,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
14,Jun 2011,Pegas Nonwovens…,Pegas Nonwovens…,Luxembourg,Egypt,Textiles,Other (Textiles),Manufacturing,$86.48m,"* 1,536",New
15,Jun 2011,Sabre Holdings,Sabre Travel Netw…,United States,Egypt,Hotels & tourism,Travel arrangement …,"Sales, Marketing & S…",* $0.90m,* 13,New
