ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Jul 2023,Al Baraqah Bank,Al Baraqah Bank,Bahrain,Egypt,Financial services,Retail banking,Business Services,* $9.60m,* 27,New
2,Jul 2023,Alstom,Alstom,France,Egypt,Non-automotive tran…,Railroad rolling stock,Manufacturing,* $172.50m,"1,200",New
3,Jul 2023,BKN301,BKN301,San Marino,Egypt,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 44,New
4,Jul 2023,CCI Group,CCI Group,UAE,Egypt,Business services,Business support ser…,Customer Contact C…,* $10.00m,* 978,New
5,Jul 2023,EKI Energy Servic…,EKI Energy Servic…,India,Egypt,Business services,Environmental consu…,Business Services,* $27.80m,* 37,New
6,Jul 2023,Hayat Holding,Hayat Egypt for H…,Turkey,Egypt,Consumer products,"Cosmetics, perfume,…",Manufacturing,$35.00m,* 512,New
7,Jul 2023,Hayat Holding,Hayat Egypt for H…,Turkey,Egypt,"Paper, printing & pac…",Converted paper pro…,Manufacturing,$70.00m,* 357,New
8,Jul 2023,Hayat Holding,Hayat Egypt for H…,Turkey,Egypt,"Paper, printing & pac…",Converted paper pro…,Manufacturing,* $105.00m,* 535,New
9,Jul 2023,Shanghai Shengda,Shanghai Shengda,China,Egypt,Textiles,Clothing & clothing a…,Manufacturing,$40.00m,"* 1,083",New
10,Jul 2023,Shell PLC (Royal D…,Shell Egypt,United Kingdom,Egypt,"Coal, oil & gas",Oil & gas extraction,Extraction,$250.00m,* 86,Expansion
11,Jul 2023,Temasek Holdings,PSA BDP,Singapore,Egypt,Transportation & Wa…,Warehousing & stora…,Headquarters,* $19.90m,* 106,Expansion
12,Jul 2023,Torishima Pump,Torishima Pump,Japan,Egypt,Industrial equipment,General purpose ma…,Manufacturing,$5.00m,* 47,New
13,Jun 2023,Abdos Life Sciences,Abdos Life Sciences,India,Egypt,Medical devices,Medical equipment &…,Manufacturing,$30.00m,350,New
14,Jun 2023,AGAD Technology,AGAD Technology,Belgium,Egypt,Software & IT services,Custom computer pr…,Business Services,* $7.70m,* 95,New
15,Jun 2023,Altice NV,Intelcia,Netherlands,Egypt,Business services,Business support ser…,Customer Contact C…,* $8.09m,* 500,New
