ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Oct 2010,Driver Group,Driver Group,United Kingdom,South Africa,Business services,"Professional, scientifi…",Business Services,* $27.80m,* 17,New
2,Oct 2010,GlaxoSmithKline (…,GlaxoSmithKline (…,United Kingdom,South Africa,Pharmaceuticals,Pharmaceutical prep…,Manufacturing,* $31.10m,* 376,Expansion
3,Oct 2010,Hurco,Hurco,United States,South Africa,Industrial equipment,Metalworking machi…,"Sales, Marketing & S…",* $2.90m,* 17,New
4,Oct 2010,OGI Systems,OGI Systems,Israel,South Africa,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.80m,* 9,New
5,Oct 2010,Suzlon Energy,Suzlon Energy,India,South Africa,Engines & turbines,Engines & Turbines,"Sales, Marketing & S…",* $7.90m,* 13,New
6,Oct 2010,welltec,welltec,Denmark,South Africa,Industrial equipment,"Agriculture, construc…","Sales, Marketing & S…",* $2.90m,* 11,New
7,Oct 2010,Xstrata PLC,Xstrata PLC,Switzerland,South Africa,Metals,Nonferrous metal pr…,Manufacturing,$694.60m,"* 3,000",Expansion
8,Sep 2010,Avions de Transpo…,Avions de Transpo…,France,South Africa,Business services,"Technical, trade & ot…",Education & Training,* $14.60m,* 39,New
9,Sep 2010,Daiichi Sankyo Co…,Ranbaxy (SA),Japan,South Africa,Pharmaceuticals,Medicinal & botanical,Manufacturing,$30.00m,* 329,New
10,Sep 2010,Emery Mukendi W…,Cabemery & Partn…,Democratic Repu…,South Africa,Business services,Legal services,Business Services,* $6.80m,* 15,New
11,Sep 2010,Essar Group,Aegis Limited,India,South Africa,Business services,Business support ser…,Education & Training,* $14.60m,* 39,New
12,Sep 2010,General Motors (G…,General Motors So…,United States,South Africa,Automotive OEM,Automobiles,Manufacturing,* $116.30m,* 844,Expansion
13,Sep 2010,Global Vision Bun…,Global Vision Bun…,Netherlands,South Africa,Financial services,Corporate & investm…,Business Services,* $11.00m,* 21,New
14,Sep 2010,Great Wall Motors…,Great Wall Motors…,China,South Africa,Automotive OEM,All other transportati…,Manufacturing,* $116.30m,* 844,New
15,Sep 2010,London School of …,London School of …,United Kingdom,South Africa,Business services,"Schools, colleges, un…",Education & Training,* $7.20m,30,New
