ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Aug 2025,Savino Del Bene,Savino Del Bene,Italy,Egypt,Transportation & Wa…,Freight/Distribution …,"Sales, Marketing & S…",* $6.30m,* 18,New
2,Aug 2025,SUN GARDEN,SUN GARDEN,Germany,Egypt,Consumer products,Furniture & related p…,Manufacturing,$7.00m,500,New
3,Aug 2025,Willow Ferro,Willow Ferro,India,Egypt,Metals,Iron & steel mills & f…,Manufacturing,$75.00m,* 216,New
4,Jul 2025,Baladna,Baladna,Qatar,Egypt,Food and Beverages,Dairy products,"Sales, Marketing & S…",* $4.50m,* 18,New
5,Jul 2025,Bony Tekstil (Bon…,Bony Tekstil (Bon…,Turkey,Egypt,Textiles,Clothing & clothing a…,Manufacturing,$100.00m,"* 2,708",New
6,Jul 2025,Crystal Internatio…,Crystal Internatio…,Hong Kong,Egypt,Textiles,Textile product mills,Manufacturing,* $147.70m,"4,000",New
7,Jul 2025,Deli Glass Group,Deli Glass Group,China,Egypt,Ceramics & glass,Glass & glass products,Manufacturing,$70.00m,500,New
8,Jul 2025,Delivery Hero,Talabat,Germany,Egypt,Food and Beverages,Food services,"Logistics, Distributio…",* $22.50m,* 158,New
9,Jul 2025,Huawei Technologi…,Huawei Technologi…,China,Egypt,Communications,Communications equ…,Retail,* $6.30m,* 31,New
10,Jul 2025,Kar Porselen,Kar Porselen,Turkey,Egypt,Ceramics & glass,Clay product & refra…,Manufacturing,$100.00m,* 559,New
11,Jul 2025,Küçükçalık Şirketl…,KCG Textile,Turkey,Egypt,Textiles,Textile product mills,Manufacturing,$75.00m,"1,600",Expansion
12,Jul 2025,Küçükçalık Şirketl…,KCG Textile,Turkey,Egypt,Textiles,Textile product mills,Manufacturing,* $43.20m,"* 1,557",New
13,Jul 2025,Majid Al Futtaim G…,Majid Al Futtaim G…,UAE,Egypt,Food and Beverages,Food & beverage ret…,Retail,* $92.80m,* 107,New
14,Jul 2025,Middleby,Middleby,United States,Egypt,Industrial equipment,Food product machin…,"Sales, Marketing & S…",* $0.10m,* 1,New
15,Jul 2025,PayPeople,PayPeople,Pakistan,Egypt,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.20m,* 44,New
