ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Mar 2022,Fujifilm,Fujifilm South Afri…,Japan,South Africa,Business machines &…,Computer & peripher…,Headquarters,* $28.90m,* 81,Expansion
2,Mar 2022,Lovisa,Lovisa,Australia,South Africa,Consumer products,Jewellery & silverware,"Sales, Marketing & S…",* $3.20m,* 37,New
3,Mar 2022,Megger,Megger,United Kingdom,South Africa,Industrial equipment,Measuring & control …,"Sales, Marketing & S…",* $2.90m,* 11,New
4,Mar 2022,Talal Abu-Ghazale…,Talal Abu-Ghazale…,Jordan,South Africa,Business services,"Accounting, tax prep…",Business Services,* $27.80m,* 17,New
5,Mar 2022,Vedanta Resources,Vedanta Zinc Inte…,United Kingdom,South Africa,Metals,"Copper, nickel, lead,…",Extraction,$407.95m,800,Expansion
6,Feb 2022,Acrontum,Acrontum,Germany,South Africa,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 63,New
7,Feb 2022,Amazon.com,Amazon Web Serv…,United States,South Africa,Communications,Computing infrastruc…,ICT & Internet Infras…,* $90.30m,* 100,New
8,Feb 2022,Anhui Jianghuai A…,JAC Motors South …,China,South Africa,Automotive compon…,Other motor vehicle …,"Logistics, Distributio…",* $27.80m,* 73,Expansion
9,Feb 2022,Huawei Technologi…,Huawei South Afri…,China,South Africa,Communications,Communications equ…,Retail,* $6.30m,* 31,New
10,Feb 2022,International Wor…,International Wor…,Switzerland,South Africa,Real estate,Rental & leasing ser…,Business Services,* $1.90m,* 8,New
11,Feb 2022,Kibo Energy (Kibo…,Kibo Energy (Kibo…,Ireland,South Africa,Renewable energy,Other electric power …,Electricity,$12.05m,* 2,New
12,Feb 2022,Marquis Group (Gl…,Marquis Group (Gl…,Australia,South Africa,Food and Beverages,Fruits & vegetables …,Manufacturing,* $36.00m,* 100,New
13,Feb 2022,Medical Marijuana,Kannaway,United States,South Africa,Pharmaceuticals,Medicinal & botanical,"Logistics, Distributio…",* $7.20m,* 125,New
14,Feb 2022,Smile Identity,Smile Identity,United States,South Africa,Software & IT services,Computer systems d…,"Sales, Marketing & S…",* $5.20m,* 9,New
15,Feb 2022,Sonum Internatio…,Sonum Africa,Netherlands,South Africa,Software & IT services,Custom computer pr…,Business Services,* $5.90m,* 63,New
