pays,region,sens,annee,valeur,poids,edition
MALAWI,Afrique orientale et du Sud,export,2020,,,2020
MOZAMBIQUE,Afrique orientale et du Sud,export,2016,391,196,2020
MOZAMBIQUE,Afrique orientale et du Sud,export,2017,35,12,2020
MOZAMBIQUE,Afrique orientale et du Sud,export,2018,74,49,2020
MOZAMBIQUE,Afrique orientale et du Sud,export,2019,265,499,2020
MOZAMBIQUE,Afrique orientale et du Sud,export,2020,219,106,2020
NAMIBIE,Afrique orientale et du Sud,export,2016,45,14,2020
NAMIBIE,Afrique orientale et du Sud,export,2017,233,88,2020
NAMIBIE,Afrique orientale et du Sud,export,2018,12,27,2020
NAMIBIE,Afrique orientale et du Sud,export,2019,100,32,2020
NAMIBIE,Afrique orientale et du Sud,export,2020,,,2020
OUGANDA,Afrique orientale et du Sud,export,2016,210,181,2020
OUGANDA,Afrique orientale et du Sud,export,2017,180,99,2020
OUGANDA,Afrique orientale et du Sud,export,2018,219,137,2020
OUGANDA,Afrique orientale et du Sud,export,2019,476,305,2020
OUGANDA,Afrique orientale et du Sud,export,2020,411,314,2020
REPUBLIQUE DE SOMALIE,Afrique orientale et du Sud,export,2016,0,0,2020
REPUBLIQUE DE SOMALIE,Afrique orientale et du Sud,export,2017,,,2020
REPUBLIQUE DE SOMALIE,Afrique orientale et du Sud,export,2018,,,2020
REPUBLIQUE DE SOMALIE,Afrique orientale et du Sud,export,2019,77,2,2020
REPUBLIQUE DE SOMALIE,Afrique orientale et du Sud,export,2020,20,14,2020
REUNION,Afrique orientale et du Sud,export,2016,,,2020
REUNION,Afrique orientale et du Sud,export,2017,51,0,2020
REUNION,Afrique orientale et du Sud,export,2018,0,0,2020
REUNION,Afrique orientale et du Sud,export,2019,,,2020
REUNION,Afrique orientale et du Sud,export,2020,,,2020
SEYCHELLES,Afrique orientale et du Sud,export,2016,0,0,2020
SEYCHELLES,Afrique orientale et du Sud,export,2017,,,2020
SEYCHELLES,Afrique orientale et du Sud,export,2018,,,2020
SEYCHELLES,Afrique orientale et du Sud,export,2019,2,96,2020
SEYCHELLES,Afrique orientale et du Sud,export,2020,20,432,2020
SWAZILAND,Afrique orientale et du Sud,export,2016,,,2020
SWAZILAND,Afrique orientale et du Sud,export,2017,1632,37101,2020
SWAZILAND,Afrique orientale et du Sud,export,2018,2952,87020,2020
SWAZILAND,Afrique orientale et du Sud,export,2019,8947,225802,2020
SWAZILAND,Afrique orientale et du Sud,export,2020,3696,93051,2020
TANZANIE,Afrique orientale et du Sud,export,2016,1768,226,2020
TANZANIE,Afrique orientale et du Sud,export,2017,410,354,2020
TANZANIE,Afrique orientale et du Sud,export,2018,289,248,2020
TANZANIE,Afrique orientale et du Sud,export,2019,518,384,2020
TANZANIE,Afrique orientale et du Sud,export,2020,988,712,2020
ZAMBIE,Afrique orientale et du Sud,export,2016,119,52,2020
ZAMBIE,Afrique orientale et du Sud,export,2017,604,217,2020
ZAMBIE,Afrique orientale et du Sud,export,2018,627,235,2020
ZAMBIE,Afrique orientale et du Sud,export,2019,1067,497,2020
ZAMBIE,Afrique orientale et du Sud,export,2020,736,386,2020
ZIMBABWE,Afrique orientale et du Sud,export,2016,0,0,2020
ZIMBABWE,Afrique orientale et du Sud,export,2017,0,0,2020
ZIMBABWE,Afrique orientale et du Sud,export,2018,0,0,2020
ZIMBABWE,Afrique orientale et du Sud,export,2019,73,25,2020
ZIMBABWE,Afrique orientale et du Sud,export,2020,,,2020
CANADA,Amérique du Nord,export,2016,745,794,2020
CANADA,Amérique du Nord,export,2017,988,1045,2020
CANADA,Amérique du Nord,export,2018,874,1399,2020
CANADA,Amérique du Nord,export,2019,972,2076,2020
CANADA,Amérique du Nord,export,2020,965,1972,2020
ETATS UNIS D'AMERIQUE,Amérique du Nord,export,2016,36528,77055,2020
ETATS UNIS D'AMERIQUE,Amérique du Nord,export,2017,52954,108598,2020
ETATS UNIS D'AMERIQUE,Amérique du Nord,export,2018,62901,102865,2020
ETATS UNIS D'AMERIQUE,Amérique du Nord,export,2019,77518,154944,2020
ETATS UNIS D'AMERIQUE,Amérique du Nord,export,2020,67534,61822,2020
GROENLAND,Amérique du Nord,export,2016,,,2020
GROENLAND,Amérique du Nord,export,2017,6,3,2020
GROENLAND,Amérique du Nord,export,2018,145,42,2020
GROENLAND,Amérique du Nord,export,2019,,,2020
GROENLAND,Amérique du Nord,export,2020,,,2020
SAINT PIERRE ET MIQUELON,Amérique du Nord,export,2016,57,263,2020
SAINT PIERRE ET MIQUELON,Amérique du Nord,export,2017,54,79,2020
SAINT PIERRE ET MIQUELON,Amérique du Nord,export,2018,,,2020
SAINT PIERRE ET MIQUELON,Amérique du Nord,export,2019,,,2020
SAINT PIERRE ET MIQUELON,Amérique du Nord,export,2020,9,5,2020
ANTIGUA-BARBUDA,Amérique centrale et du Sud,export,2016,85,22,2020
ANTIGUA-BARBUDA,Amérique centrale et du Sud,export,2017,404,466,2020
ANTIGUA-BARBUDA,Amérique centrale et du Sud,export,2018,11,2,2020
ANTIGUA-BARBUDA,Amérique centrale et du Sud,export,2019,53,19,2020
ANTIGUA-BARBUDA,Amérique centrale et du Sud,export,2020,0,0,2020
ARGENTINE,Amérique centrale et du Sud,export,2016,72,173,2020
ARGENTINE,Amérique centrale et du Sud,export,2017,5749,26681,2020
ARGENTINE,Amérique centrale et du Sud,export,2018,0,0,2020
ARGENTINE,Amérique centrale et du Sud,export,2019,,,2020
ARGENTINE,Amérique centrale et du Sud,export,2020,48,11,2020
BOLIVIE,Amérique centrale et du Sud,export,2016,4,0,2020
BOLIVIE,Amérique centrale et du Sud,export,2017,,,2020
BOLIVIE,Amérique centrale et du Sud,export,2018,,,2020
BOLIVIE,Amérique centrale et du Sud,export,2019,,,2020
BOLIVIE,Amérique centrale et du Sud,export,2020,,,2020
BRESIL,Amérique centrale et du Sud,export,2016,3090,6414,2020
BRESIL,Amérique centrale et du Sud,export,2017,1646,2836,2020
BRESIL,Amérique centrale et du Sud,export,2018,1819,2033,2020
BRESIL,Amérique centrale et du Sud,export,2019,446,504,2020
BRESIL,Amérique centrale et du Sud,export,2020,410,748,2020
CHILI,Amérique centrale et du Sud,export,2016,74,126,2020
CHILI,Amérique centrale et du Sud,export,2017,771,670,2020
CHILI,Amérique centrale et du Sud,export,2018,63,174,2020
CHILI,Amérique centrale et du Sud,export,2019,3885,5670,2020
CHILI,Amérique centrale et du Sud,export,2020,85,133,2020
COLOMBIE,Amérique centrale et du Sud,export,2016,206,220,2020
COLOMBIE,Amérique centrale et du Sud,export,2017,289,94,2020
COLOMBIE,Amérique centrale et du Sud,export,2018,2019,2539,2020
COLOMBIE,Amérique centrale et du Sud,export,2019,693,929,2020
COLOMBIE,Amérique centrale et du Sud,export,2020,2339,2620,2020
COSTA RICA,Amérique centrale et du Sud,export,2016,12,2,2020
COSTA RICA,Amérique centrale et du Sud,export,2017,1,14,2020
COSTA RICA,Amérique centrale et du Sud,export,2018,471,878,2020
COSTA RICA,Amérique centrale et du Sud,export,2019,577,930,2020
COSTA RICA,Amérique centrale et du Sud,export,2020,59,120,2020
CUBA,Amérique centrale et du Sud,export,2016,,,2020
CUBA,Amérique centrale et du Sud,export,2017,,,2020
CUBA,Amérique centrale et du Sud,export,2018,,,2020
CUBA,Amérique centrale et du Sud,export,2019,1,0,2020
CUBA,Amérique centrale et du Sud,export,2020,7,1,2020
CURUCAO,Amérique centrale et du Sud,export,2016,,,2020
CURUCAO,Amérique centrale et du Sud,export,2017,,,2020
CURUCAO,Amérique centrale et du Sud,export,2018,0,0,2020
CURUCAO,Amérique centrale et du Sud,export,2019,1,1,2020
CURUCAO,Amérique centrale et du Sud,export,2020,,,2020
EQUATEUR,Amérique centrale et du Sud,export,2016,151,26,2020
EQUATEUR,Amérique centrale et du Sud,export,2017,1250,926,2020
EQUATEUR,Amérique centrale et du Sud,export,2018,146,204,2020
EQUATEUR,Amérique centrale et du Sud,export,2019,717,961,2020
EQUATEUR,Amérique centrale et du Sud,export,2020,1398,1807,2020
GUADELOUPE,Amérique centrale et du Sud,export,2016,4,2,2020
GUADELOUPE,Amérique centrale et du Sud,export,2017,8,7,2020
GUADELOUPE,Amérique centrale et du Sud,export,2018,22,17,2020
GUADELOUPE,Amérique centrale et du Sud,export,2019,18,16,2020
GUADELOUPE,Amérique centrale et du Sud,export,2020,13,4,2020
GUATEMALA,Amérique centrale et du Sud,export,2016,21,1,2020
GUATEMALA,Amérique centrale et du Sud,export,2017,,,2020
GUATEMALA,Amérique centrale et du Sud,export,2018,79,96,2020
GUATEMALA,Amérique centrale et du Sud,export,2019,333,341,2020
GUATEMALA,Amérique centrale et du Sud,export,2020,70,57,2020
GUYANA,Amérique centrale et du Sud,export,2016,,,2020
GUYANA,Amérique centrale et du Sud,export,2017,0,0,2020
GUYANA,Amérique centrale et du Sud,export,2018,,,2020
GUYANA,Amérique centrale et du Sud,export,2019,2,0,2020
GUYANA,Amérique centrale et du Sud,export,2020,,,2020
GUYANE FRANCAISE,Amérique centrale et du Sud,export,2016,57,16,2020
GUYANE FRANCAISE,Amérique centrale et du Sud,export,2017,,,2020
GUYANE FRANCAISE,Amérique centrale et du Sud,export,2018,5,1,2020
GUYANE FRANCAISE,Amérique centrale et du Sud,export,2019,5,1,2020
GUYANE FRANCAISE,Amérique centrale et du Sud,export,2020,3,0,2020
HAITI,Amérique centrale et du Sud,export,2016,122,70,2020
HAITI,Amérique centrale et du Sud,export,2017,,,2020
HAITI,Amérique centrale et du Sud,export,2018,165,91,2020
HAITI,Amérique centrale et du Sud,export,2019,81,54,2020
HAITI,Amérique centrale et du Sud,export,2020,874,639,2020
ILES BERMUDES,Amérique centrale et du Sud,export,2016,1,0,2020
ILES BERMUDES,Amérique centrale et du Sud,export,2017,,,2020
ILES BERMUDES,Amérique centrale et du Sud,export,2018,15,12,2020
ILES BERMUDES,Amérique centrale et du Sud,export,2019,1,1,2020
ILES BERMUDES,Amérique centrale et du Sud,export,2020,,,2020
ILES BRAHAMAS,Amérique centrale et du Sud,export,2016,,,2020
ILES BRAHAMAS,Amérique centrale et du Sud,export,2017,8,25,2020
ILES BRAHAMAS,Amérique centrale et du Sud,export,2018,,,2020
ILES BRAHAMAS,Amérique centrale et du Sud,export,2019,,,2020
ILES BRAHAMAS,Amérique centrale et du Sud,export,2020,,,2020
ILES CALQUES,Amérique centrale et du Sud,export,2016,17,6,2020
ILES CALQUES,Amérique centrale et du Sud,export,2017,1,0,2020
ILES CALQUES,Amérique centrale et du Sud,export,2018,11,2,2020
ILES CALQUES,Amérique centrale et du Sud,export,2019,4,0,2020
ILES CALQUES,Amérique centrale et du Sud,export,2020,,,2020
ILES VIERGES DES USA,Amérique centrale et du Sud,export,2016,334,631,2020
ILES VIERGES DES USA,Amérique centrale et du Sud,export,2017,5,20,2020
ILES VIERGES DES USA,Amérique centrale et du Sud,export,2018,101,111,2020
ILES VIERGES DES USA,Amérique centrale et du Sud,export,2019,78,60,2020
ILES VIERGES DES USA,Amérique centrale et du Sud,export,2020,9,90,2020
LA BARBADE,Amérique centrale et du Sud,export,2016,119,32,2020
LA BARBADE,Amérique centrale et du Sud,export,2017,,,2020
LA BARBADE,Amérique centrale et du Sud,export,2018,,,2020
LA BARBADE,Amérique centrale et du Sud,export,2019,84,22,2020
LA BARBADE,Amérique centrale et du Sud,export,2020,,,2020
MARTINIQUE,Amérique centrale et du Sud,export,2016,3,4,2020
MARTINIQUE,Amérique centrale et du Sud,export,2017,4,2,2020
MARTINIQUE,Amérique centrale et du Sud,export,2018,3,1,2020
MARTINIQUE,Amérique centrale et du Sud,export,2019,13,10,2020
MARTINIQUE,Amérique centrale et du Sud,export,2020,5,4,2020
MEXIQUE,Amérique centrale et du Sud,export,2016,4747,31562,2020
MEXIQUE,Amérique centrale et du Sud,export,2017,8922,83982,2020
MEXIQUE,Amérique centrale et du Sud,export,2018,6574,27494,2020
MEXIQUE,Amérique centrale et du Sud,export,2019,3035,12811,2020
MEXIQUE,Amérique centrale et du Sud,export,2020,13934,101798,2020
NICARAGUA,Amérique centrale et du Sud,export,2016,168,3,2020
NICARAGUA,Amérique centrale et du Sud,export,2017,2,1,2020
NICARAGUA,Amérique centrale et du Sud,export,2018,36,53,2020
NICARAGUA,Amérique centrale et du Sud,export,2019,51,18,2020
NICARAGUA,Amérique centrale et du Sud,export,2020,0,0,2020
PANAMA,Amérique centrale et du Sud,export,2016,1,0,2020
PANAMA,Amérique centrale et du Sud,export,2017,187,7462,2020
PANAMA,Amérique centrale et du Sud,export,2018,,,2020
PANAMA,Amérique centrale et du Sud,export,2019,,,2020
PANAMA,Amérique centrale et du Sud,export,2020,39,26,2020
PARAGUAY,Amérique centrale et du Sud,export,2016,,,2020
PARAGUAY,Amérique centrale et du Sud,export,2017,,,2020
PARAGUAY,Amérique centrale et du Sud,export,2018,,,2020
PARAGUAY,Amérique centrale et du Sud,export,2019,13,3,2020
PARAGUAY,Amérique centrale et du Sud,export,2020,,,2020
PEROU,Amérique centrale et du Sud,export,2016,,,2020
PEROU,Amérique centrale et du Sud,export,2017,,,2020
PEROU,Amérique centrale et du Sud,export,2018,253,362,2020
PEROU,Amérique centrale et du Sud,export,2019,891,1426,2020
PEROU,Amérique centrale et du Sud,export,2020,549,742,2020
SAINT DOMINGUE,Amérique centrale et du Sud,export,2016,,,2020
SAINT DOMINGUE,Amérique centrale et du Sud,export,2017,,,2020
SAINT DOMINGUE,Amérique centrale et du Sud,export,2018,,,2020
SAINT DOMINGUE,Amérique centrale et du Sud,export,2019,38,20,2020
SAINT DOMINGUE,Amérique centrale et du Sud,export,2020,,,2020
SALVADOR,Amérique centrale et du Sud,export,2016,,,2020
SALVADOR,Amérique centrale et du Sud,export,2017,127,1516,2020
SALVADOR,Amérique centrale et du Sud,export,2018,,,2020
SALVADOR,Amérique centrale et du Sud,export,2019,,,2020
SALVADOR,Amérique centrale et du Sud,export,2020,,,2020
ST VINCENT-ILES GRENADINES,Amérique centrale et du Sud,export,2016,4,3,2020
ST VINCENT-ILES GRENADINES,Amérique centrale et du Sud,export,2017,1,0,2020
ST VINCENT-ILES GRENADINES,Amérique centrale et du Sud,export,2018,,,2020
ST VINCENT-ILES GRENADINES,Amérique centrale et du Sud,export,2019,2,0,2020
ST VINCENT-ILES GRENADINES,Amérique centrale et du Sud,export,2020,,,2020
SURINAM,Amérique centrale et du Sud,export,2016,,,2020
SURINAM,Amérique centrale et du Sud,export,2017,,,2020
SURINAM,Amérique centrale et du Sud,export,2018,6,2,2020
SURINAM,Amérique centrale et du Sud,export,2019,107,64,2020
SURINAM,Amérique centrale et du Sud,export,2020,10,2,2020
TRINIDAD ET TOBAGO,Amérique centrale et du Sud,export,2016,516,159,2020
TRINIDAD ET TOBAGO,Amérique centrale et du Sud,export,2017,39,10,2020
TRINIDAD ET TOBAGO,Amérique centrale et du Sud,export,2018,81,21,2020
TRINIDAD ET TOBAGO,Amérique centrale et du Sud,export,2019,167,43,2020
TRINIDAD ET TOBAGO,Amérique centrale et du Sud,export,2020,,,2020
URUGUAY,Amérique centrale et du Sud,export,2016,0,42,2020
URUGUAY,Amérique centrale et du Sud,export,2017,5,12,2020
URUGUAY,Amérique centrale et du Sud,export,2018,1,2,2020
URUGUAY,Amérique centrale et du Sud,export,2019,6,4,2020
URUGUAY,Amérique centrale et du Sud,export,2020,,,2020
VENEZUELA,Amérique centrale et du Sud,export,2016,,,2020
VENEZUELA,Amérique centrale et du Sud,export,2017,76,102,2020
VENEZUELA,Amérique centrale et du Sud,export,2018,25,25,2020
VENEZUELA,Amérique centrale et du Sud,export,2019,191,223,2020
VENEZUELA,Amérique centrale et du Sud,export,2020,128,125,2020
ARABIE SEOUDITE,Asie occidentale,export,2016,955,439,2020
ARABIE SEOUDITE,Asie occidentale,export,2017,669,196,2020
ARABIE SEOUDITE,Asie occidentale,export,2018,1071,951,2020
ARABIE SEOUDITE,Asie occidentale,export,2019,510,423,2020
ARABIE SEOUDITE,Asie occidentale,export,2020,265,55,2020
BAHREIN,Asie occidentale,export,2016,,,2020
BAHREIN,Asie occidentale,export,2017,0,0,2020
BAHREIN,Asie occidentale,export,2018,,,2020
BAHREIN,Asie occidentale,export,2019,,,2020
BAHREIN,Asie occidentale,export,2020,,,2020
EMIRATS ARABES UNIS,Asie occidentale,export,2016,43521,5821,2020
EMIRATS ARABES UNIS,Asie occidentale,export,2017,78533,71306,2020
EMIRATS ARABES UNIS,Asie occidentale,export,2018,36866,25977,2020
EMIRATS ARABES UNIS,Asie occidentale,export,2019,34101,6324,2020
EMIRATS ARABES UNIS,Asie occidentale,export,2020,25435,5639,2020
IRAK,Asie occidentale,export,2016,0,0,2020
IRAK,Asie occidentale,export,2017,1,0,2020
IRAK,Asie occidentale,export,2018,9,0,2020
IRAK,Asie occidentale,export,2019,136,546,2020
IRAK,Asie occidentale,export,2020,26,9,2020
IRAN,Asie occidentale,export,2016,1234,1310,2020
IRAN,Asie occidentale,export,2017,516,425,2020
IRAN,Asie occidentale,export,2018,1648,1401,2020
IRAN,Asie occidentale,export,2019,,,2020
IRAN,Asie occidentale,export,2020,185,201,2020
ISRAEL,Asie occidentale,export,2016,2036,353,2020
ISRAEL,Asie occidentale,export,2017,1616,262,2020
ISRAEL,Asie occidentale,export,2018,1921,277,2020
ISRAEL,Asie occidentale,export,2019,1316,176,2020
ISRAEL,Asie occidentale,export,2020,954,179,2020
JORDANIE,Asie occidentale,export,2016,68,13,2020
JORDANIE,Asie occidentale,export,2017,43,11,2020
JORDANIE,Asie occidentale,export,2018,31,61,2020
JORDANIE,Asie occidentale,export,2019,0,1,2020
JORDANIE,Asie occidentale,export,2020,58,70,2020
KOWEIT,Asie occidentale,export,2016,2,1,2020
KOWEIT,Asie occidentale,export,2017,553,1,2020
KOWEIT,Asie occidentale,export,2018,13,0,2020
KOWEIT,Asie occidentale,export,2019,3,0,2020
KOWEIT,Asie occidentale,export,2020,11,1,2020
LIBAN,Asie occidentale,export,2016,8695,143746,2020
LIBAN,Asie occidentale,export,2017,9889,191738,2020
LIBAN,Asie occidentale,export,2018,8154,211373,2020
LIBAN,Asie occidentale,export,2019,9276,207117,2020
LIBAN,Asie occidentale,export,2020,4796,111900,2020
OMAN,Asie occidentale,export,2016,,,2020
OMAN,Asie occidentale,export,2017,4,0,2020
OMAN,Asie occidentale,export,2018,6,0,2020
OMAN,Asie occidentale,export,2019,,,2020
OMAN,Asie occidentale,export,2020,37,94,2020
QATAR,Asie occidentale,export,2016,0,0,2020
QATAR,Asie occidentale,export,2017,24,17,2020
QATAR,Asie occidentale,export,2018,0,0,2020
QATAR,Asie occidentale,export,2019,0,0,2020
QATAR,Asie occidentale,export,2020,10,10,2020
SYRIE,Asie occidentale,export,2016,8,1,2020
SYRIE,Asie occidentale,export,2017,,,2020
SYRIE,Asie occidentale,export,2018,151,256,2020
SYRIE,Asie occidentale,export,2019,11,240,2020
SYRIE,Asie occidentale,export,2020,91,576,2020
YEMEN DEMOCRATIQUE,Asie occidentale,export,2016,,,2020
YEMEN DEMOCRATIQUE,Asie occidentale,export,2017,,,2020
YEMEN DEMOCRATIQUE,Asie occidentale,export,2018,13,36,2020
YEMEN DEMOCRATIQUE,Asie occidentale,export,2019,,,2020
YEMEN DEMOCRATIQUE,Asie occidentale,export,2020,,,2020
AFGANISTAN,Autres pays d'Asie,export,2016,23,56,2020
AFGANISTAN,Autres pays d'Asie,export,2017,4,1,2020
AFGANISTAN,Autres pays d'Asie,export,2018,2,0,2020
AFGANISTAN,Autres pays d'Asie,export,2019,31,63,2020
AFGANISTAN,Autres pays d'Asie,export,2020,8,2,2020
BENGLADESH,Autres pays d'Asie,export,2016,6572,7633,2020
BENGLADESH,Autres pays d'Asie,export,2017,5485,7378,2020
BENGLADESH,Autres pays d'Asie,export,2018,5578,6937,2020
BENGLADESH,Autres pays d'Asie,export,2019,4077,4175,2020
BENGLADESH,Autres pays d'Asie,export,2020,4855,5341,2020
BHOUTAN,Autres pays d'Asie,export,2016,,,2020
BHOUTAN,Autres pays d'Asie,export,2017,,,2020
BHOUTAN,Autres pays d'Asie,export,2018,,,2020
BHOUTAN,Autres pays d'Asie,export,2019,1,1,2020
BHOUTAN,Autres pays d'Asie,export,2020,,,2020
BRUNEI,Autres pays d'Asie,export,2016,295,208,2020
BRUNEI,Autres pays d'Asie,export,2017,626,771,2020
BRUNEI,Autres pays d'Asie,export,2018,1832,1459,2020
BRUNEI,Autres pays d'Asie,export,2019,1524,2236,2020
BRUNEI,Autres pays d'Asie,export,2020,2353,2864,2020
CAMBODGE,Autres pays d'Asie,export,2016,11,4,2020
CAMBODGE,Autres pays d'Asie,export,2017,1,0,2020
CAMBODGE,Autres pays d'Asie,export,2018,,,2020
CAMBODGE,Autres pays d'Asie,export,2019,,,2020
CAMBODGE,Autres pays d'Asie,export,2020,,,2020
COREE DU NORD,Autres pays d'Asie,export,2016,286,117,2020
COREE DU NORD,Autres pays d'Asie,export,2017,1454,571,2020
COREE DU NORD,Autres pays d'Asie,export,2018,852,482,2020
COREE DU NORD,Autres pays d'Asie,export,2019,600,469,2020
COREE DU NORD,Autres pays d'Asie,export,2020,103,54,2020
COREE DU SUD,Autres pays d'Asie,export,2016,29783,18183,2020
COREE DU SUD,Autres pays d'Asie,export,2017,23929,13426,2020
COREE DU SUD,Autres pays d'Asie,export,2018,14796,8126,2020
COREE DU SUD,Autres pays d'Asie,export,2019,23144,25434,2020
COREE DU SUD,Autres pays d'Asie,export,2020,18365,10570,2020
HONG-KONG,Autres pays d'Asie,export,2016,1947,967,2020
HONG-KONG,Autres pays d'Asie,export,2017,2804,1525,2020
HONG-KONG,Autres pays d'Asie,export,2018,1594,508,2020
HONG-KONG,Autres pays d'Asie,export,2019,1249,1278,2020
HONG-KONG,Autres pays d'Asie,export,2020,368,213,2020
INDE,Autres pays d'Asie,export,2016,122260,351426,2020
INDE,Autres pays d'Asie,export,2017,87346,364258,2020
INDE,Autres pays d'Asie,export,2018,168341,508872,2020
INDE,Autres pays d'Asie,export,2019,211915,547595,2020
INDE,Autres pays d'Asie,export,2020,171975,535830,2020
INDONESIE,Autres pays d'Asie,export,2016,533,872,2020
INDONESIE,Autres pays d'Asie,export,2017,850,2447,2020
INDONESIE,Autres pays d'Asie,export,2018,791,1102,2020
INDONESIE,Autres pays d'Asie,export,2019,49,91,2020
INDONESIE,Autres pays d'Asie,export,2020,1399,832,2020
JAPON,Autres pays d'Asie,export,2016,4194,15975,2020
JAPON,Autres pays d'Asie,export,2017,3215,3280,2020
JAPON,Autres pays d'Asie,export,2018,6840,4149,2020
JAPON,Autres pays d'Asie,export,2019,9563,17155,2020
JAPON,Autres pays d'Asie,export,2020,6169,6605,2020
LAOS,Autres pays d'Asie,export,2016,,,2020
LAOS,Autres pays d'Asie,export,2017,0,0,2020
LAOS,Autres pays d'Asie,export,2018,,,2020
LAOS,Autres pays d'Asie,export,2019,2,1,2020
LAOS,Autres pays d'Asie,export,2020,,,2020
MACAO,Autres pays d'Asie,export,2016,0,0,2020
MACAO,Autres pays d'Asie,export,2017,,,2020
MACAO,Autres pays d'Asie,export,2018,,,2020
MACAO,Autres pays d'Asie,export,2019,5,1,2020
MACAO,Autres pays d'Asie,export,2020,26,0,2020
MALAISIE,Autres pays d'Asie,export,2016,188,572,2020
MALAISIE,Autres pays d'Asie,export,2017,1132,27935,2020
MALAISIE,Autres pays d'Asie,export,2018,1252,15764,2020
MALAISIE,Autres pays d'Asie,export,2019,2447,4167,2020
MALAISIE,Autres pays d'Asie,export,2020,1883,4253,2020
MALDIVES,Autres pays d'Asie,export,2016,1,0,2020
MALDIVES,Autres pays d'Asie,export,2017,4,0,2020
MALDIVES,Autres pays d'Asie,export,2018,1,0,2020
MALDIVES,Autres pays d'Asie,export,2019,2,0,2020
MALDIVES,Autres pays d'Asie,export,2020,11,0,2020
MONGOLIE,Autres pays d'Asie,export,2016,100,31,2020
MONGOLIE,Autres pays d'Asie,export,2017,0,0,2020
MONGOLIE,Autres pays d'Asie,export,2018,79,5,2020
MONGOLIE,Autres pays d'Asie,export,2019,31,800,2020
MONGOLIE,Autres pays d'Asie,export,2020,,,2020
NEPAL,Autres pays d'Asie,export,2016,,,2020
NEPAL,Autres pays d'Asie,export,2017,1,0,2020
NEPAL,Autres pays d'Asie,export,2018,,,2020
NEPAL,Autres pays d'Asie,export,2019,12,13,2020
NEPAL,Autres pays d'Asie,export,2020,,,2020
PAKISTAN,Autres pays d'Asie,export,2016,500,786,2020
PAKISTAN,Autres pays d'Asie,export,2017,413,507,2020
PAKISTAN,Autres pays d'Asie,export,2018,634,854,2020
PAKISTAN,Autres pays d'Asie,export,2019,75,325,2020
PAKISTAN,Autres pays d'Asie,export,2020,723,1779,2020
PHILIPPINE,Autres pays d'Asie,export,2016,,,2020
PHILIPPINE,Autres pays d'Asie,export,2017,,,2020
PHILIPPINE,Autres pays d'Asie,export,2018,36,81,2020
PHILIPPINE,Autres pays d'Asie,export,2019,,,2020
PHILIPPINE,Autres pays d'Asie,export,2020,450,720,2020
REPUBLIQUE POPULAIRE DE CHINE,Autres pays d'Asie,export,2016,74753,265436,2020
REPUBLIQUE POPULAIRE DE CHINE,Autres pays d'Asie,export,2017,77729,232494,2020
REPUBLIQUE POPULAIRE DE CHINE,Autres pays d'Asie,export,2018,64162,173053,2020
REPUBLIQUE POPULAIRE DE CHINE,Autres pays d'Asie,export,2019,161895,458229,2020
REPUBLIQUE POPULAIRE DE CHINE,Autres pays d'Asie,export,2020,152146,425169,2020
SINGAPOUR,Autres pays d'Asie,export,2016,798,1251,2020
SINGAPOUR,Autres pays d'Asie,export,2017,664,6770,2020
SINGAPOUR,Autres pays d'Asie,export,2018,5667,26010,2020
SINGAPOUR,Autres pays d'Asie,export,2019,4361,9600,2020
SINGAPOUR,Autres pays d'Asie,export,2020,1271,2370,2020
TAIWAN,Autres pays d'Asie,export,2016,1381,2053,2020
TAIWAN,Autres pays d'Asie,export,2017,900,837,2020
TAIWAN,Autres pays d'Asie,export,2018,1364,923,2020
TAIWAN,Autres pays d'Asie,export,2019,998,677,2020
TAIWAN,Autres pays d'Asie,export,2020,955,844,2020
THAILANDE,Autres pays d'Asie,export,2016,1251,1353,2020
THAILANDE,Autres pays d'Asie,export,2017,3279,3151,2020
THAILANDE,Autres pays d'Asie,export,2018,2931,3480,2020
THAILANDE,Autres pays d'Asie,export,2019,801,948,2020
THAILANDE,Autres pays d'Asie,export,2020,625,1083,2020
UNION BIRMANE,Autres pays d'Asie,export,2016,,,2020
UNION BIRMANE,Autres pays d'Asie,export,2017,49,25,2020
UNION BIRMANE,Autres pays d'Asie,export,2018,,,2020
UNION BIRMANE,Autres pays d'Asie,export,2019,76,119,2020
UNION BIRMANE,Autres pays d'Asie,export,2020,,,2020
VIETNAM,Autres pays d'Asie,export,2016,22971,49467,2020
VIETNAM,Autres pays d'Asie,export,2017,3468,4503,2020
VIETNAM,Autres pays d'Asie,export,2018,9180,12913,2020
VIETNAM,Autres pays d'Asie,export,2019,14203,29653,2020
VIETNAM,Autres pays d'Asie,export,2020,11117,23051,2020
AUSTRALIE,Océanie,export,2016,273,364,2020
AUSTRALIE,Océanie,export,2017,378,528,2020
AUSTRALIE,Océanie,export,2018,787,901,2020
AUSTRALIE,Océanie,export,2019,1579,1517,2020
AUSTRALIE,Océanie,export,2020,123078,613,2020
NAURU,Océanie,export,2016,,,2020
NAURU,Océanie,export,2017,2,0,2020
NAURU,Océanie,export,2018,4132,49591,2020
NAURU,Océanie,export,2019,,,2020
NAURU,Océanie,export,2020,1,0,2020
NOUVELLE CALEDONIE,Océanie,export,2016,,,2020
NOUVELLE CALEDONIE,Océanie,export,2017,,,2020
NOUVELLE CALEDONIE,Océanie,export,2018,,,2020
