pays,region,sens,annee,valeur,poids,edition
CURUCAO,Amérique centrale et du Sud,export,2020,0,,2022
CURUCAO,Amérique centrale et du Sud,export,2021,0,,2022
CURUCAO,Amérique centrale et du Sud,export,2022,1,0,2022
EQUATEUR,Amérique centrale et du Sud,export,2018,146,204,2022
EQUATEUR,Amérique centrale et du Sud,export,2019,717,961,2022
EQUATEUR,Amérique centrale et du Sud,export,2020,1398,1807,2022
EQUATEUR,Amérique centrale et du Sud,export,2021,1663,2053,2022
EQUATEUR,Amérique centrale et du Sud,export,2022,283,347,2022
GUADELOUPE,Amérique centrale et du Sud,export,2018,22,17,2022
GUADELOUPE,Amérique centrale et du Sud,export,2019,18,16,2022
GUADELOUPE,Amérique centrale et du Sud,export,2020,13,4,2022
GUADELOUPE,Amérique centrale et du Sud,export,2021,14,10,2022
GUADELOUPE,Amérique centrale et du Sud,export,2022,19,9,2022
GUATEMALA,Amérique centrale et du Sud,export,2018,79,96,2022
GUATEMALA,Amérique centrale et du Sud,export,2019,333,341,2022
GUATEMALA,Amérique centrale et du Sud,export,2020,70,57,2022
GUATEMALA,Amérique centrale et du Sud,export,2021,0,,2022
GUATEMALA,Amérique centrale et du Sud,export,2022,7,1,2022
GUYANA,Amérique centrale et du Sud,export,2018,0,,2022
GUYANA,Amérique centrale et du Sud,export,2019,2,0,2022
GUYANA,Amérique centrale et du Sud,export,2020,0,,2022
GUYANA,Amérique centrale et du Sud,export,2021,0,,2022
GUYANA,Amérique centrale et du Sud,export,2022,0,,2022
GUYANE FRANCAISE,Amérique centrale et du Sud,export,2018,5,1,2022
GUYANE FRANCAISE,Amérique centrale et du Sud,export,2019,5,1,2022
GUYANE FRANCAISE,Amérique centrale et du Sud,export,2020,3,0,2022
GUYANE FRANCAISE,Amérique centrale et du Sud,export,2021,2,1,2022
GUYANE FRANCAISE,Amérique centrale et du Sud,export,2022,0,,2022
HAITI,Amérique centrale et du Sud,export,2018,165,91,2022
HAITI,Amérique centrale et du Sud,export,2019,81,54,2022
HAITI,Amérique centrale et du Sud,export,2020,874,639,2022
HAITI,Amérique centrale et du Sud,export,2021,1958,1419,2022
HAITI,Amérique centrale et du Sud,export,2022,2073,1237,2022
HONDURAS,Amérique centrale et du Sud,export,2018,0,,2022
HONDURAS,Amérique centrale et du Sud,export,2019,0,,2022
HONDURAS,Amérique centrale et du Sud,export,2020,0,,2022
HONDURAS,Amérique centrale et du Sud,export,2021,0,,2022
HONDURAS,Amérique centrale et du Sud,export,2022,9,12,2022
ILES BERMUDES,Amérique centrale et du Sud,export,2018,15,12,2022
ILES BERMUDES,Amérique centrale et du Sud,export,2019,1,1,2022
ILES BERMUDES,Amérique centrale et du Sud,export,2020,0,,2022
ILES BERMUDES,Amérique centrale et du Sud,export,2021,0,,2022
ILES BERMUDES,Amérique centrale et du Sud,export,2022,0,,2022
ILES BRAHAMAS,Amérique centrale et du Sud,export,2018,0,,2022
ILES BRAHAMAS,Amérique centrale et du Sud,export,2019,0,,2022
ILES BRAHAMAS,Amérique centrale et du Sud,export,2020,0,,2022
ILES BRAHAMAS,Amérique centrale et du Sud,export,2021,0,,2022
ILES BRAHAMAS,Amérique centrale et du Sud,export,2022,0,,2022
ILES CALQUES,Amérique centrale et du Sud,export,2018,11,2,2022
ILES CALQUES,Amérique centrale et du Sud,export,2019,4,0,2022
ILES CALQUES,Amérique centrale et du Sud,export,2020,0,,2022
ILES CALQUES,Amérique centrale et du Sud,export,2021,0,,2022
ILES CALQUES,Amérique centrale et du Sud,export,2022,0,,2022
ILES VIERGES DES USA,Amérique centrale et du Sud,export,2018,101,111,2022
ILES VIERGES DES USA,Amérique centrale et du Sud,export,2019,78,60,2022
ILES VIERGES DES USA,Amérique centrale et du Sud,export,2020,9,90,2022
ILES VIERGES DES USA,Amérique centrale et du Sud,export,2021,0,,2022
ILES VIERGES DES USA,Amérique centrale et du Sud,export,2022,202,104,2022
LA BARBADE,Amérique centrale et du Sud,export,2018,0,,2022
LA BARBADE,Amérique centrale et du Sud,export,2019,84,22,2022
LA BARBADE,Amérique centrale et du Sud,export,2020,0,,2022
LA BARBADE,Amérique centrale et du Sud,export,2021,0,,2022
LA BARBADE,Amérique centrale et du Sud,export,2022,0,,2022
MARTINIQUE,Amérique centrale et du Sud,export,2018,3,1,2022
MARTINIQUE,Amérique centrale et du Sud,export,2019,13,10,2022
MARTINIQUE,Amérique centrale et du Sud,export,2020,5,4,2022
MARTINIQUE,Amérique centrale et du Sud,export,2021,1,0,2022
MARTINIQUE,Amérique centrale et du Sud,export,2022,1,0,2022
MEXIQUE,Amérique centrale et du Sud,export,2018,6574,27494,2022
MEXIQUE,Amérique centrale et du Sud,export,2019,3035,12811,2022
MEXIQUE,Amérique centrale et du Sud,export,2020,13934,101798,2022
MEXIQUE,Amérique centrale et du Sud,export,2021,30486,76409,2022
MEXIQUE,Amérique centrale et du Sud,export,2022,14114,55285,2022
NICARAGUA,Amérique centrale et du Sud,export,2018,36,53,2022
NICARAGUA,Amérique centrale et du Sud,export,2019,51,18,2022
NICARAGUA,Amérique centrale et du Sud,export,2020,0,0,2022
NICARAGUA,Amérique centrale et du Sud,export,2021,0,,2022
NICARAGUA,Amérique centrale et du Sud,export,2022,0,,2022
PANAMA,Amérique centrale et du Sud,export,2018,0,,2022
PANAMA,Amérique centrale et du Sud,export,2019,0,,2022
PANAMA,Amérique centrale et du Sud,export,2020,39,26,2022
PANAMA,Amérique centrale et du Sud,export,2021,601,417,2022
PANAMA,Amérique centrale et du Sud,export,2022,483,293,2022
PARAGUAY,Amérique centrale et du Sud,export,2018,0,,2022
PARAGUAY,Amérique centrale et du Sud,export,2019,13,3,2022
PARAGUAY,Amérique centrale et du Sud,export,2020,0,,2022
PARAGUAY,Amérique centrale et du Sud,export,2021,0,,2022
PARAGUAY,Amérique centrale et du Sud,export,2022,0,,2022
PEROU,Amérique centrale et du Sud,export,2018,253,362,2022
PEROU,Amérique centrale et du Sud,export,2019,891,1426,2022
PEROU,Amérique centrale et du Sud,export,2020,549,742,2022
PEROU,Amérique centrale et du Sud,export,2021,411,609,2022
PEROU,Amérique centrale et du Sud,export,2022,0,,2022
SAINT DOMINGUE,Amérique centrale et du Sud,export,2018,0,,2022
SAINT DOMINGUE,Amérique centrale et du Sud,export,2019,38,20,2022
SAINT DOMINGUE,Amérique centrale et du Sud,export,2020,0,,2022
SAINT DOMINGUE,Amérique centrale et du Sud,export,2021,8,17,2022
SAINT DOMINGUE,Amérique centrale et du Sud,export,2022,10,15,2022
SALVADOR,Amérique centrale et du Sud,export,2018,0,,2022
SALVADOR,Amérique centrale et du Sud,export,2019,0,,2022
SALVADOR,Amérique centrale et du Sud,export,2020,0,,2022
SALVADOR,Amérique centrale et du Sud,export,2021,0,,2022
SALVADOR,Amérique centrale et du Sud,export,2022,0,,2022
ST VINCENT-ILES GRENADINES,Amérique centrale et du Sud,export,2018,0,,2022
ST VINCENT-ILES GRENADINES,Amérique centrale et du Sud,export,2019,2,0,2022
ST VINCENT-ILES GRENADINES,Amérique centrale et du Sud,export,2020,0,,2022
ST VINCENT-ILES GRENADINES,Amérique centrale et du Sud,export,2021,0,,2022
ST VINCENT-ILES GRENADINES,Amérique centrale et du Sud,export,2022,0,,2022
SURINAM,Amérique centrale et du Sud,export,2018,6,2,2022
SURINAM,Amérique centrale et du Sud,export,2019,107,64,2022
SURINAM,Amérique centrale et du Sud,export,2020,10,2,2022
SURINAM,Amérique centrale et du Sud,export,2021,0,,2022
SURINAM,Amérique centrale et du Sud,export,2022,6,100,2022
TRINIDAD ET TOBAGO,Amérique centrale et du Sud,export,2018,81,21,2022
TRINIDAD ET TOBAGO,Amérique centrale et du Sud,export,2019,167,43,2022
TRINIDAD ET TOBAGO,Amérique centrale et du Sud,export,2020,0,,2022
TRINIDAD ET TOBAGO,Amérique centrale et du Sud,export,2021,0,,2022
TRINIDAD ET TOBAGO,Amérique centrale et du Sud,export,2022,0,,2022
URUGUAY,Amérique centrale et du Sud,export,2018,1,2,2022
URUGUAY,Amérique centrale et du Sud,export,2019,6,4,2022
URUGUAY,Amérique centrale et du Sud,export,2020,0,,2022
URUGUAY,Amérique centrale et du Sud,export,2021,0,,2022
URUGUAY,Amérique centrale et du Sud,export,2022,0,,2022
VENEZUELA,Amérique centrale et du Sud,export,2018,25,25,2022
VENEZUELA,Amérique centrale et du Sud,export,2019,191,223,2022
VENEZUELA,Amérique centrale et du Sud,export,2020,128,125,2022
VENEZUELA,Amérique centrale et du Sud,export,2021,110,117,2022
VENEZUELA,Amérique centrale et du Sud,export,2022,86,91,2022
ARABIE SEOUDITE,Asie occidentale,export,2018,1071,951,2022
ARABIE SEOUDITE,Asie occidentale,export,2019,510,423,2022
ARABIE SEOUDITE,Asie occidentale,export,2020,265,55,2022
ARABIE SEOUDITE,Asie occidentale,export,2021,548,131,2022
ARABIE SEOUDITE,Asie occidentale,export,2022,581,339,2022
BAHREIN,Asie occidentale,export,2018,0,,2022
BAHREIN,Asie occidentale,export,2019,0,,2022
BAHREIN,Asie occidentale,export,2020,0,,2022
BAHREIN,Asie occidentale,export,2021,0,,2022
BAHREIN,Asie occidentale,export,2022,34,42,2022
EMIRATS ARABES UNIS,Asie occidentale,export,2018,36866,25977,2022
EMIRATS ARABES UNIS,Asie occidentale,export,2019,34101,6324,2022
EMIRATS ARABES UNIS,Asie occidentale,export,2020,25435,5639,2022
EMIRATS ARABES UNIS,Asie occidentale,export,2021,34390,7214,2022
EMIRATS ARABES UNIS,Asie occidentale,export,2022,44129,5635,2022
IRAK,Asie occidentale,export,2018,9,0,2022
IRAK,Asie occidentale,export,2019,136,546,2022
IRAK,Asie occidentale,export,2020,26,9,2022
IRAK,Asie occidentale,export,2021,7,0,2022
IRAK,Asie occidentale,export,2022,14,0,2022
IRAN,Asie occidentale,export,2018,1648,1401,2022
IRAN,Asie occidentale,export,2019,0,,2022
IRAN,Asie occidentale,export,2020,185,201,2022
IRAN,Asie occidentale,export,2021,126,25,2022
IRAN,Asie occidentale,export,2022,42,69,2022
ISRAEL,Asie occidentale,export,2018,1921,277,2022
ISRAEL,Asie occidentale,export,2019,1316,176,2022
ISRAEL,Asie occidentale,export,2020,954,179,2022
ISRAEL,Asie occidentale,export,2021,820,120,2022
ISRAEL,Asie occidentale,export,2022,1980,302,2022
JORDANIE,Asie occidentale,export,2018,31,61,2022
JORDANIE,Asie occidentale,export,2019,0,1,2022
JORDANIE,Asie occidentale,export,2020,58,70,2022
JORDANIE,Asie occidentale,export,2021,5,3,2022
JORDANIE,Asie occidentale,export,2022,2,5,2022
KOWEIT,Asie occidentale,export,2018,13,0,2022
KOWEIT,Asie occidentale,export,2019,3,0,2022
KOWEIT,Asie occidentale,export,2020,11,1,2022
KOWEIT,Asie occidentale,export,2021,1,0,2022
KOWEIT,Asie occidentale,export,2022,1,0,2022
LIBAN,Asie occidentale,export,2018,8154,211373,2022
LIBAN,Asie occidentale,export,2019,9276,207117,2022
LIBAN,Asie occidentale,export,2020,4796,111900,2022
LIBAN,Asie occidentale,export,2021,7678,178668,2022
LIBAN,Asie occidentale,export,2022,21628,183155,2022
OMAN,Asie occidentale,export,2018,6,0,2022
OMAN,Asie occidentale,export,2019,0,,2022
OMAN,Asie occidentale,export,2020,37,94,2022
OMAN,Asie occidentale,export,2021,2,0,2022
OMAN,Asie occidentale,export,2022,0,,2022
QATAR,Asie occidentale,export,2018,0,0,2022
QATAR,Asie occidentale,export,2019,0,0,2022
QATAR,Asie occidentale,export,2020,10,10,2022
QATAR,Asie occidentale,export,2021,14,0,2022
QATAR,Asie occidentale,export,2022,95,4,2022
SYRIE,Asie occidentale,export,2018,151,256,2022
SYRIE,Asie occidentale,export,2019,11,240,2022
SYRIE,Asie occidentale,export,2020,91,576,2022
SYRIE,Asie occidentale,export,2021,0,,2022
SYRIE,Asie occidentale,export,2022,0,,2022
YEMEN DEMOCRATIQUE,Asie occidentale,export,2018,13,36,2022
YEMEN DEMOCRATIQUE,Asie occidentale,export,2019,0,,2022
YEMEN DEMOCRATIQUE,Asie occidentale,export,2020,0,,2022
YEMEN DEMOCRATIQUE,Asie occidentale,export,2021,0,,2022
YEMEN DEMOCRATIQUE,Asie occidentale,export,2022,0,,2022
AFGANISTAN,Autres pays d'Asie,export,2018,2,0,2022
AFGANISTAN,Autres pays d'Asie,export,2019,31,63,2022
AFGANISTAN,Autres pays d'Asie,export,2020,8,2,2022
AFGANISTAN,Autres pays d'Asie,export,2021,1,1,2022
AFGANISTAN,Autres pays d'Asie,export,2022,0,,2022
BENGLADESH,Autres pays d'Asie,export,2018,5578,6937,2022
BENGLADESH,Autres pays d'Asie,export,2019,4077,4175,2022
BENGLADESH,Autres pays d'Asie,export,2020,4855,5341,2022
BENGLADESH,Autres pays d'Asie,export,2021,8287,8297,2022
BENGLADESH,Autres pays d'Asie,export,2022,9837,6872,2022
BHOUTAN,Autres pays d'Asie,export,2018,0,,2022
BHOUTAN,Autres pays d'Asie,export,2019,1,1,2022
BHOUTAN,Autres pays d'Asie,export,2020,0,,2022
BHOUTAN,Autres pays d'Asie,export,2021,0,,2022
BHOUTAN,Autres pays d'Asie,export,2022,0,,2022
BRUNEI,Autres pays d'Asie,export,2018,1832,1459,2022
BRUNEI,Autres pays d'Asie,export,2019,1524,2236,2022
BRUNEI,Autres pays d'Asie,export,2020,2353,2864,2022
BRUNEI,Autres pays d'Asie,export,2021,807,1574,2022
BRUNEI,Autres pays d'Asie,export,2022,724,849,2022
CAMBODGE,Autres pays d'Asie,export,2018,0,,2022
CAMBODGE,Autres pays d'Asie,export,2019,0,,2022
CAMBODGE,Autres pays d'Asie,export,2020,0,,2022
CAMBODGE,Autres pays d'Asie,export,2021,2,1,2022
CAMBODGE,Autres pays d'Asie,export,2022,0,,2022
COREE DU NORD,Autres pays d'Asie,export,2018,852,482,2022
COREE DU NORD,Autres pays d'Asie,export,2019,600,469,2022
COREE DU NORD,Autres pays d'Asie,export,2020,103,54,2022
COREE DU NORD,Autres pays d'Asie,export,2021,180,40166,2022
COREE DU NORD,Autres pays d'Asie,export,2022,71,291,2022
COREE DU SUD,Autres pays d'Asie,export,2018,14796,8126,2022
COREE DU SUD,Autres pays d'Asie,export,2019,23144,25434,2022
COREE DU SUD,Autres pays d'Asie,export,2020,18365,10570,2022
COREE DU SUD,Autres pays d'Asie,export,2021,17515,12753,2022
COREE DU SUD,Autres pays d'Asie,export,2022,65528,12923,2022
HONG-KONG,Autres pays d'Asie,export,2018,1594,508,2022
HONG-KONG,Autres pays d'Asie,export,2019,1249,1278,2022
HONG-KONG,Autres pays d'Asie,export,2020,368,213,2022
HONG-KONG,Autres pays d'Asie,export,2021,476,310,2022
HONG-KONG,Autres pays d'Asie,export,2022,1163,868,2022
INDE,Autres pays d'Asie,export,2018,168341,508872,2022
INDE,Autres pays d'Asie,export,2019,211915,547595,2022
INDE,Autres pays d'Asie,export,2020,171975,535830,2022
INDE,Autres pays d'Asie,export,2021,282398,633713,2022
INDE,Autres pays d'Asie,export,2022,540086,739272,2022
INDONESIE,Autres pays d'Asie,export,2018,791,1102,2022
INDONESIE,Autres pays d'Asie,export,2019,49,91,2022
INDONESIE,Autres pays d'Asie,export,2020,1399,832,2022
INDONESIE,Autres pays d'Asie,export,2021,480,962,2022
INDONESIE,Autres pays d'Asie,export,2022,576,1070,2022
JAPON,Autres pays d'Asie,export,2018,6840,4149,2022
JAPON,Autres pays d'Asie,export,2019,9563,17155,2022
JAPON,Autres pays d'Asie,export,2020,6169,6605,2022
JAPON,Autres pays d'Asie,export,2021,9245,7280,2022
JAPON,Autres pays d'Asie,export,2022,9582,6930,2022
LAOS,Autres pays d'Asie,export,2018,0,,2022
LAOS,Autres pays d'Asie,export,2019,2,1,2022
LAOS,Autres pays d'Asie,export,2020,0,,2022
LAOS,Autres pays d'Asie,export,2021,0,,2022
LAOS,Autres pays d'Asie,export,2022,2,0,2022
MACAO,Autres pays d'Asie,export,2018,0,,2022
MACAO,Autres pays d'Asie,export,2019,5,1,2022
MACAO,Autres pays d'Asie,export,2020,26,0,2022
MACAO,Autres pays d'Asie,export,2021,0,,2022
MACAO,Autres pays d'Asie,export,2022,8,0,2022
MALAISIE,Autres pays d'Asie,export,2018,1252,15764,2022
MALAISIE,Autres pays d'Asie,export,2019,2447,4167,2022
MALAISIE,Autres pays d'Asie,export,2020,1883,4253,2022
MALAISIE,Autres pays d'Asie,export,2021,755,3104,2022
MALAISIE,Autres pays d'Asie,export,2022,1249,2370,2022
MALDIVES,Autres pays d'Asie,export,2018,1,0,2022
MALDIVES,Autres pays d'Asie,export,2019,2,0,2022
MALDIVES,Autres pays d'Asie,export,2020,11,0,2022
MALDIVES,Autres pays d'Asie,export,2021,0,,2022
MALDIVES,Autres pays d'Asie,export,2022,0,,2022
MONGOLIE,Autres pays d'Asie,export,2018,79,5,2022
MONGOLIE,Autres pays d'Asie,export,2019,31,800,2022
MONGOLIE,Autres pays d'Asie,export,2020,0,,2022
MONGOLIE,Autres pays d'Asie,export,2021,0,,2022
MONGOLIE,Autres pays d'Asie,export,2022,0,,2022
NEPAL,Autres pays d'Asie,export,2018,0,,2022
NEPAL,Autres pays d'Asie,export,2019,12,13,2022
NEPAL,Autres pays d'Asie,export,2020,0,,2022
NEPAL,Autres pays d'Asie,export,2021,0,,2022
NEPAL,Autres pays d'Asie,export,2022,8,2,2022
PAKISTAN,Autres pays d'Asie,export,2018,634,854,2022
PAKISTAN,Autres pays d'Asie,export,2019,75,325,2022
PAKISTAN,Autres pays d'Asie,export,2020,723,1779,2022
PAKISTAN,Autres pays d'Asie,export,2021,20,57,2022
PAKISTAN,Autres pays d'Asie,export,2022,93,239,2022
PHILIPPINE,Autres pays d'Asie,export,2018,36,81,2022
PHILIPPINE,Autres pays d'Asie,export,2019,0,,2022
PHILIPPINE,Autres pays d'Asie,export,2020,450,720,2022
PHILIPPINE,Autres pays d'Asie,export,2021,0,,2022
PHILIPPINE,Autres pays d'Asie,export,2022,0,,2022
REPUBLIQUE POPULAIRE DE CHINE,Autres pays d'Asie,export,2018,64162,173053,2022
REPUBLIQUE POPULAIRE DE CHINE,Autres pays d'Asie,export,2019,161895,458229,2022
REPUBLIQUE POPULAIRE DE CHINE,Autres pays d'Asie,export,2020,152146,425169,2022
REPUBLIQUE POPULAIRE DE CHINE,Autres pays d'Asie,export,2021,189768,489792,2022
REPUBLIQUE POPULAIRE DE CHINE,Autres pays d'Asie,export,2022,142372,348621,2022
SINGAPOUR,Autres pays d'Asie,export,2018,5667,26010,2022
SINGAPOUR,Autres pays d'Asie,export,2019,4361,9600,2022
SINGAPOUR,Autres pays d'Asie,export,2020,1271,2370,2022
SINGAPOUR,Autres pays d'Asie,export,2021,1336,7025,2022
SINGAPOUR,Autres pays d'Asie,export,2022,3371,14615,2022
TAIWAN,Autres pays d'Asie,export,2018,1364,923,2022
TAIWAN,Autres pays d'Asie,export,2019,998,677,2022
TAIWAN,Autres pays d'Asie,export,2020,955,844,2022
TAIWAN,Autres pays d'Asie,export,2021,498,403,2022
TAIWAN,Autres pays d'Asie,export,2022,1072,676,2022
THAILANDE,Autres pays d'Asie,export,2018,2931,3480,2022
THAILANDE,Autres pays d'Asie,export,2019,801,948,2022
THAILANDE,Autres pays d'Asie,export,2020,625,1083,2022
THAILANDE,Autres pays d'Asie,export,2021,233,71,2022
THAILANDE,Autres pays d'Asie,export,2022,965,1177,2022
UNION BIRMANE,Autres pays d'Asie,export,2018,0,,2022
UNION BIRMANE,Autres pays d'Asie,export,2019,76,119,2022
UNION BIRMANE,Autres pays d'Asie,export,2020,0,,2022
UNION BIRMANE,Autres pays d'Asie,export,2021,0,,2022
UNION BIRMANE,Autres pays d'Asie,export,2022,0,,2022
VIETNAM,Autres pays d'Asie,export,2018,9180,12913,2022
VIETNAM,Autres pays d'Asie,export,2019,14203,29653,2022
VIETNAM,Autres pays d'Asie,export,2020,11117,23051,2022
VIETNAM,Autres pays d'Asie,export,2021,21859,39145,2022
VIETNAM,Autres pays d'Asie,export,2022,21388,33792,2022
AUSTRALIE,Océanie,export,2018,787,901,2022
AUSTRALIE,Océanie,export,2019,1579,1517,2022
AUSTRALIE,Océanie,export,2020,123078,613,2022
AUSTRALIE,Océanie,export,2021,120370,2002,2022
AUSTRALIE,Océanie,export,2022,140279,2294,2022
NAURU,Océanie,export,2018,4132,49591,2022
NAURU,Océanie,export,2019,0,,2022
NAURU,Océanie,export,2020,1,0,2022
NAURU,Océanie,export,2021,0,,2022
NAURU,Océanie,export,2022,212,237,2022
NOUVELLE CALEDONIE,Océanie,export,2018,0,,2022
NOUVELLE CALEDONIE,Océanie,export,2019,1,0,2022
NOUVELLE CALEDONIE,Océanie,export,2020,0,,2022
NOUVELLE CALEDONIE,Océanie,export,2021,0,,2022
NOUVELLE CALEDONIE,Océanie,export,2022,0,,2022
NOUVELLE GUINEE ET PAPOUASIE,Océanie,export,2018,6,1,2022
NOUVELLE GUINEE ET PAPOUASIE,Océanie,export,2019,199,81,2022
NOUVELLE GUINEE ET PAPOUASIE,Océanie,export,2020,0,,2022
NOUVELLE GUINEE ET PAPOUASIE,Océanie,export,2021,44,6,2022
NOUVELLE GUINEE ET PAPOUASIE,Océanie,export,2022,103,24,2022
NOUVELLE ZELANDE,Océanie,export,2018,622,221,2022
NOUVELLE ZELANDE,Océanie,export,2019,1414,223,2022
NOUVELLE ZELANDE,Océanie,export,2020,1015,184,2022
NOUVELLE ZELANDE,Océanie,export,2021,1819,253,2022
NOUVELLE ZELANDE,Océanie,export,2022,1837,287,2022
SAMOA OCCIDENTAL,Océanie,export,2018,0,,2022
SAMOA OCCIDENTAL,Océanie,export,2019,0,,2022
SAMOA OCCIDENTAL,Océanie,export,2020,5,0,2022
SAMOA OCCIDENTAL,Océanie,export,2021,0,,2022
SAMOA OCCIDENTAL,Océanie,export,2022,543,353,2022
TONGA,Océanie,export,2018,0,,2022
TONGA,Océanie,export,2019,0,,2022
TONGA,Océanie,export,2020,0,,2022
TONGA,Océanie,export,2021,115,32,2022
TONGA,Océanie,export,2022,0,,2022
DIVERS,Divers,export,2018,112076,316572,2022
DIVERS,Divers,export,2019,112090,281047,2022
DIVERS,Divers,export,2020,87441,276153,2022
DIVERS,Divers,export,2021,86830,282723,2022
DIVERS,Divers,export,2022,133485,204812,2022
ALLEMAGNE,Union européenne,import,2018,104068,189185,2022
ALLEMAGNE,Union européenne,import,2019,93111,100101,2022
ALLEMAGNE,Union européenne,import,2020,85722,68811,2022
ALLEMAGNE,Union européenne,import,2021,96479,70584,2022
ALLEMAGNE,Union européenne,import,2022,166205,90404,2022
AUTRICHE,Union européenne,import,2018,3609,1944,2022
AUTRICHE,Union européenne,import,2019,4798,2811,2022
AUTRICHE,Union européenne,import,2020,2457,1417,2022
AUTRICHE,Union européenne,import,2021,3484,2921,2022
AUTRICHE,Union européenne,import,2022,4546,1960,2022
BELGIQUE-LUXEMBOURG,Union européenne,import,2018,269665,582812,2022
BELGIQUE-LUXEMBOURG,Union européenne,import,2019,330118,809211,2022
BELGIQUE-LUXEMBOURG,Union européenne,import,2020,267560,782082,2022
BELGIQUE-LUXEMBOURG,Union européenne,import,2021,254487,551390,2022
BELGIQUE-LUXEMBOURG,Union européenne,import,2022,473784,644418,2022
BULGARIE,Union européenne,import,2018,4469,7420,2022
BULGARIE,Union européenne,import,2019,3383,1192,2022
BULGARIE,Union européenne,import,2020,6730,3828,2022
BULGARIE,Union européenne,import,2021,5754,15111,2022
BULGARIE,Union européenne,import,2022,2771,1820,2022
CHYPRE,Union européenne,import,2018,15,20,2022
CHYPRE,Union européenne,import,2019,,,2022
CHYPRE,Union européenne,import,2020,5,0,2022
CHYPRE,Union européenne,import,2021,64,152,2022
CHYPRE,Union européenne,import,2022,117,265,2022
CITE DU VATICAN,Union européenne,import,2018,,,2022
CITE DU VATICAN,Union européenne,import,2019,,,2022
CITE DU VATICAN,Union européenne,import,2020,,,2022
CITE DU VATICAN,Union européenne,import,2021,2,1,2022
CITE DU VATICAN,Union européenne,import,2022,25,124,2022
DANEMARK,Union européenne,import,2018,14688,5322,2022
DANEMARK,Union européenne,import,2019,90253,22741,2022
DANEMARK,Union européenne,import,2020,13186,6756,2022
DANEMARK,Union européenne,import,2021,14658,6842,2022
DANEMARK,Union européenne,import,2022,16344,9204,2022
ESPAGNE,Union européenne,import,2018,176175,627646,2022
ESPAGNE,Union européenne,import,2019,194946,589597,2022
ESPAGNE,Union européenne,import,2020,227596,819517,2022
ESPAGNE,Union européenne,import,2021,252985,806611,2022
ESPAGNE,Union européenne,import,2022,457499,971982,2022
FINLANDE,Union européenne,import,2018,11814,2213,2022
FINLANDE,Union européenne,import,2019,12056,7747,2022
FINLANDE,Union européenne,import,2020,41181,5929,2022
FINLANDE,Union européenne,import,2021,34671,47140,2022
FINLANDE,Union européenne,import,2022,12149,3864,2022
FRANCE,Union européenne,import,2018,569284,427223,2022
FRANCE,Union européenne,import,2019,801137,667452,2022
FRANCE,Union européenne,import,2020,703962,649409,2022
FRANCE,Union européenne,import,2021,632774,500814,2022
FRANCE,Union européenne,import,2022,691126,562205,2022
GIBRALTAR,Union européenne,import,2018,,,2022
GIBRALTAR,Union européenne,import,2019,55,233,2022
GIBRALTAR,Union européenne,import,2020,,,2022
GIBRALTAR,Union européenne,import,2021,,,2022
GIBRALTAR,Union européenne,import,2022,15,41,2022
GRECE,Union européenne,import,2018,4305,50331,2022
GRECE,Union européenne,import,2019,13313,37981,2022
GRECE,Union européenne,import,2020,7884,32918,2022
GRECE,Union européenne,import,2021,8391,27612,2022
GRECE,Union européenne,import,2022,29378,60026,2022
HONGRIE,Union européenne,import,2018,7050,2536,2022
HONGRIE,Union européenne,import,2019,4986,1402,2022
HONGRIE,Union européenne,import,2020,4196,1096,2022
HONGRIE,Union européenne,import,2021,4786,2390,2022
HONGRIE,Union européenne,import,2022,3003,1278,2022
IRLANDE,Union européenne,import,2018,17609,18068,2022
IRLANDE,Union européenne,import,2019,21526,18405,2022
IRLANDE,Union européenne,import,2020,18604,13907,2022
IRLANDE,Union européenne,import,2021,20217,15491,2022
IRLANDE,Union européenne,import,2022,26813,19888,2022
ITALIE,Union européenne,import,2018,111625,199464,2022
ITALIE,Union européenne,import,2019,79053,133288,2022
ITALIE,Union européenne,import,2020,84679,142363,2022
ITALIE,Union européenne,import,2021,112834,198530,2022
ITALIE,Union européenne,import,2022,121732,174728,2022
MALTE,Union européenne,import,2018,979,414,2022
MALTE,Union européenne,import,2019,3592,42901,2022
MALTE,Union européenne,import,2020,3272,5959,2022
MALTE,Union européenne,import,2021,1561,588,2022
MALTE,Union européenne,import,2022,13729,25824,2022
PAYS BAS,Union européenne,import,2018,293114,927754,2022
PAYS BAS,Union européenne,import,2019,322808,1139118,2022
PAYS BAS,Union européenne,import,2020,277285,1218204,2022
PAYS BAS,Union européenne,import,2021,259995,896064,2022
PAYS BAS,Union européenne,import,2022,389292,883594,2022
POLOGNE,Union européenne,import,2018,33936,37646,2022
POLOGNE,Union européenne,import,2019,47648,35736,2022
POLOGNE,Union européenne,import,2020,52564,16033,2022
POLOGNE,Union européenne,import,2021,53866,28171,2022
POLOGNE,Union européenne,import,2022,73765,50525,2022
PORTUGAL,Union européenne,import,2018,24903,79839,2022
PORTUGAL,Union européenne,import,2019,22282,45322,2022
PORTUGAL,Union européenne,import,2020,16415,24743,2022
PORTUGAL,Union européenne,import,2021,23905,27847,2022
PORTUGAL,Union européenne,import,2022,28936,36967,2022
REPUBLIQUE D'ESTONIE,Union européenne,import,2018,32,123,2022
REPUBLIQUE D'ESTONIE,Union européenne,import,2019,97,153,2022
REPUBLIQUE D'ESTONIE,Union européenne,import,2020,65,14,2022
