pays,region,sens,annee,valeur,poids,edition
OUGANDA,Afrique orientale et du Sud,export,2021,687,355,2023
OUGANDA,Afrique orientale et du Sud,export,2022,737,399,2023
OUGANDA,Afrique orientale et du Sud,export,2023,1152,566,2023
REPUBLIQUE DE SOMALIE,Afrique orientale et du Sud,export,2019,77,2,2023
REPUBLIQUE DE SOMALIE,Afrique orientale et du Sud,export,2020,20,14,2023
REPUBLIQUE DE SOMALIE,Afrique orientale et du Sud,export,2021,,,2023
REPUBLIQUE DE SOMALIE,Afrique orientale et du Sud,export,2022,,,2023
REPUBLIQUE DE SOMALIE,Afrique orientale et du Sud,export,2023,,,2023
SEYCHELLES,Afrique orientale et du Sud,export,2019,2,96,2023
SEYCHELLES,Afrique orientale et du Sud,export,2020,20,432,2023
SEYCHELLES,Afrique orientale et du Sud,export,2021,71,1488,2023
SEYCHELLES,Afrique orientale et du Sud,export,2022,33,265,2023
SEYCHELLES,Afrique orientale et du Sud,export,2023,,,2023
SWAZILAND,Afrique orientale et du Sud,export,2019,8947,225802,2023
SWAZILAND,Afrique orientale et du Sud,export,2020,3696,93051,2023
SWAZILAND,Afrique orientale et du Sud,export,2021,1990,58386,2023
SWAZILAND,Afrique orientale et du Sud,export,2022,216,158,2023
SWAZILAND,Afrique orientale et du Sud,export,2023,5,0,2023
TANZANIE,Afrique orientale et du Sud,export,2019,518,384,2023
TANZANIE,Afrique orientale et du Sud,export,2020,988,712,2023
TANZANIE,Afrique orientale et du Sud,export,2021,1189,692,2023
TANZANIE,Afrique orientale et du Sud,export,2022,494,414,2023
TANZANIE,Afrique orientale et du Sud,export,2023,894,442,2023
ZAMBIE,Afrique orientale et du Sud,export,2019,1067,497,2023
ZAMBIE,Afrique orientale et du Sud,export,2020,736,386,2023
ZAMBIE,Afrique orientale et du Sud,export,2021,1048,461,2023
ZAMBIE,Afrique orientale et du Sud,export,2022,2283,785,2023
ZAMBIE,Afrique orientale et du Sud,export,2023,1282,417,2023
ZIMBABWE,Afrique orientale et du Sud,export,2019,73,25,2023
ZIMBABWE,Afrique orientale et du Sud,export,2020,,,2023
ZIMBABWE,Afrique orientale et du Sud,export,2021,,,2023
ZIMBABWE,Afrique orientale et du Sud,export,2022,5,17,2023
ZIMBABWE,Afrique orientale et du Sud,export,2023,,,2023
CANADA,Amérique du Nord,export,2019,972,2076,2023
CANADA,Amérique du Nord,export,2020,965,1972,2023
CANADA,Amérique du Nord,export,2021,1302,983,2023
CANADA,Amérique du Nord,export,2022,2177,1855,2023
CANADA,Amérique du Nord,export,2023,2369,1865,2023
ETATS UNIS D'AMERIQUE,Amérique du Nord,export,2019,77518,154944,2023
ETATS UNIS D'AMERIQUE,Amérique du Nord,export,2020,67534,61822,2023
ETATS UNIS D'AMERIQUE,Amérique du Nord,export,2021,69439,144673,2023
ETATS UNIS D'AMERIQUE,Amérique du Nord,export,2022,102667,106676,2023
ETATS UNIS D'AMERIQUE,Amérique du Nord,export,2023,94340,68724,2023
SAINT PIERRE ET MIQUELON,Amérique du Nord,export,2019,,,2023
SAINT PIERRE ET MIQUELON,Amérique du Nord,export,2020,9,5,2023
SAINT PIERRE ET MIQUELON,Amérique du Nord,export,2021,,,2023
SAINT PIERRE ET MIQUELON,Amérique du Nord,export,2022,,,2023
SAINT PIERRE ET MIQUELON,Amérique du Nord,export,2023,,,2023
ANTIGUA-BARBUDA,Amérique centrale et du Sud,export,2019,53,19,2023
ANTIGUA-BARBUDA,Amérique centrale et du Sud,export,2020,0,0,2023
ANTIGUA-BARBUDA,Amérique centrale et du Sud,export,2021,417,20,2023
ANTIGUA-BARBUDA,Amérique centrale et du Sud,export,2022,795,472,2023
ANTIGUA-BARBUDA,Amérique centrale et du Sud,export,2023,171,8,2023
ARGENTINE,Amérique centrale et du Sud,export,2019,,,2023
ARGENTINE,Amérique centrale et du Sud,export,2020,48,11,2023
ARGENTINE,Amérique centrale et du Sud,export,2021,,,2023
ARGENTINE,Amérique centrale et du Sud,export,2022,15,4,2023
ARGENTINE,Amérique centrale et du Sud,export,2023,4,0,2023
BRESIL,Amérique centrale et du Sud,export,2019,446,504,2023
BRESIL,Amérique centrale et du Sud,export,2020,410,748,2023
BRESIL,Amérique centrale et du Sud,export,2021,7047,21204,2023
BRESIL,Amérique centrale et du Sud,export,2022,959,779,2023
BRESIL,Amérique centrale et du Sud,export,2023,1343,1020,2023
CHILI,Amérique centrale et du Sud,export,2019,3885,5670,2023
CHILI,Amérique centrale et du Sud,export,2020,85,133,2023
CHILI,Amérique centrale et du Sud,export,2021,285,435,2023
CHILI,Amérique centrale et du Sud,export,2022,329,392,2023
CHILI,Amérique centrale et du Sud,export,2023,933,697,2023
COLOMBIE,Amérique centrale et du Sud,export,2019,693,929,2023
COLOMBIE,Amérique centrale et du Sud,export,2020,2339,2620,2023
COLOMBIE,Amérique centrale et du Sud,export,2021,309,457,2023
COLOMBIE,Amérique centrale et du Sud,export,2022,195,227,2023
COLOMBIE,Amérique centrale et du Sud,export,2023,291,64,2023
COSTA RICA,Amérique centrale et du Sud,export,2019,577,930,2023
COSTA RICA,Amérique centrale et du Sud,export,2020,59,120,2023
COSTA RICA,Amérique centrale et du Sud,export,2021,100,13,2023
COSTA RICA,Amérique centrale et du Sud,export,2022,4,21,2023
COSTA RICA,Amérique centrale et du Sud,export,2023,17,19,2023
CUBA,Amérique centrale et du Sud,export,2019,1,0,2023
CUBA,Amérique centrale et du Sud,export,2020,7,1,2023
CUBA,Amérique centrale et du Sud,export,2021,,,2023
CUBA,Amérique centrale et du Sud,export,2022,,,2023
CUBA,Amérique centrale et du Sud,export,2023,,,2023
CURUCAO,Amérique centrale et du Sud,export,2019,1,1,2023
CURUCAO,Amérique centrale et du Sud,export,2020,,,2023
CURUCAO,Amérique centrale et du Sud,export,2021,,,2023
CURUCAO,Amérique centrale et du Sud,export,2022,1,0,2023
CURUCAO,Amérique centrale et du Sud,export,2023,,,2023
EQUATEUR,Amérique centrale et du Sud,export,2019,717,961,2023
EQUATEUR,Amérique centrale et du Sud,export,2020,1398,1807,2023
EQUATEUR,Amérique centrale et du Sud,export,2021,1663,2053,2023
EQUATEUR,Amérique centrale et du Sud,export,2022,283,347,2023
EQUATEUR,Amérique centrale et du Sud,export,2023,13,0,2023
GUADELOUPE,Amérique centrale et du Sud,export,2019,18,16,2023
GUADELOUPE,Amérique centrale et du Sud,export,2020,13,4,2023
GUADELOUPE,Amérique centrale et du Sud,export,2021,14,10,2023
GUADELOUPE,Amérique centrale et du Sud,export,2022,19,9,2023
GUADELOUPE,Amérique centrale et du Sud,export,2023,9,5,2023
GUATEMALA,Amérique centrale et du Sud,export,2019,333,341,2023
GUATEMALA,Amérique centrale et du Sud,export,2020,70,57,2023
GUATEMALA,Amérique centrale et du Sud,export,2021,,,2023
GUATEMALA,Amérique centrale et du Sud,export,2022,7,1,2023
GUATEMALA,Amérique centrale et du Sud,export,2023,,,2023
GUYANA,Amérique centrale et du Sud,export,2019,2,0,2023
GUYANA,Amérique centrale et du Sud,export,2020,,,2023
GUYANA,Amérique centrale et du Sud,export,2021,,,2023
GUYANA,Amérique centrale et du Sud,export,2022,,,2023
GUYANA,Amérique centrale et du Sud,export,2023,90,20,2023
GUYANE FRANCAISE,Amérique centrale et du Sud,export,2019,5,1,2023
GUYANE FRANCAISE,Amérique centrale et du Sud,export,2020,3,0,2023
GUYANE FRANCAISE,Amérique centrale et du Sud,export,2021,2,1,2023
GUYANE FRANCAISE,Amérique centrale et du Sud,export,2022,,,2023
GUYANE FRANCAISE,Amérique centrale et du Sud,export,2023,,,2023
HAITI,Amérique centrale et du Sud,export,2019,81,54,2023
HAITI,Amérique centrale et du Sud,export,2020,874,639,2023
HAITI,Amérique centrale et du Sud,export,2021,1958,1419,2023
HAITI,Amérique centrale et du Sud,export,2022,2073,1237,2023
HAITI,Amérique centrale et du Sud,export,2023,3198,1740,2023
HONDURAS,Amérique centrale et du Sud,export,2019,,,2023
HONDURAS,Amérique centrale et du Sud,export,2020,,,2023
HONDURAS,Amérique centrale et du Sud,export,2021,,,2023
HONDURAS,Amérique centrale et du Sud,export,2022,9,12,2023
HONDURAS,Amérique centrale et du Sud,export,2023,30,27,2023
ILES BERMUDES,Amérique centrale et du Sud,export,2019,1,1,2023
ILES BERMUDES,Amérique centrale et du Sud,export,2020,,,2023
ILES BERMUDES,Amérique centrale et du Sud,export,2021,,,2023
ILES BERMUDES,Amérique centrale et du Sud,export,2022,,,2023
ILES BERMUDES,Amérique centrale et du Sud,export,2023,,,2023
ILES CALQUES,Amérique centrale et du Sud,export,2019,4,0,2023
ILES CALQUES,Amérique centrale et du Sud,export,2020,,,2023
ILES CALQUES,Amérique centrale et du Sud,export,2021,,,2023
ILES CALQUES,Amérique centrale et du Sud,export,2022,,,2023
ILES CALQUES,Amérique centrale et du Sud,export,2023,,,2023
ILES VIERGES DES USA,Amérique centrale et du Sud,export,2019,78,60,2023
ILES VIERGES DES USA,Amérique centrale et du Sud,export,2020,9,90,2023
ILES VIERGES DES USA,Amérique centrale et du Sud,export,2021,,,2023
ILES VIERGES DES USA,Amérique centrale et du Sud,export,2022,202,104,2023
ILES VIERGES DES USA,Amérique centrale et du Sud,export,2023,556,524,2023
LA BARBADE,Amérique centrale et du Sud,export,2019,84,22,2023
LA BARBADE,Amérique centrale et du Sud,export,2020,,,2023
LA BARBADE,Amérique centrale et du Sud,export,2021,,,2023
LA BARBADE,Amérique centrale et du Sud,export,2022,,,2023
LA BARBADE,Amérique centrale et du Sud,export,2023,1,0,2023
MARTINIQUE,Amérique centrale et du Sud,export,2019,13,10,2023
MARTINIQUE,Amérique centrale et du Sud,export,2020,5,4,2023
MARTINIQUE,Amérique centrale et du Sud,export,2021,1,0,2023
MARTINIQUE,Amérique centrale et du Sud,export,2022,1,0,2023
MARTINIQUE,Amérique centrale et du Sud,export,2023,88,30,2023
MEXIQUE,Amérique centrale et du Sud,export,2019,3035,12811,2023
MEXIQUE,Amérique centrale et du Sud,export,2020,13934,101798,2023
MEXIQUE,Amérique centrale et du Sud,export,2021,30486,76409,2023
MEXIQUE,Amérique centrale et du Sud,export,2022,14114,55285,2023
MEXIQUE,Amérique centrale et du Sud,export,2023,17391,111826,2023
NICARAGUA,Amérique centrale et du Sud,export,2019,51,18,2023
NICARAGUA,Amérique centrale et du Sud,export,2020,0,0,2023
NICARAGUA,Amérique centrale et du Sud,export,2021,,,2023
NICARAGUA,Amérique centrale et du Sud,export,2022,,,2023
NICARAGUA,Amérique centrale et du Sud,export,2023,7,4,2023
PANAMA,Amérique centrale et du Sud,export,2019,,,2023
PANAMA,Amérique centrale et du Sud,export,2020,39,26,2023
PANAMA,Amérique centrale et du Sud,export,2021,601,417,2023
PANAMA,Amérique centrale et du Sud,export,2022,483,293,2023
PANAMA,Amérique centrale et du Sud,export,2023,1026,536,2023
PARAGUAY,Amérique centrale et du Sud,export,2019,13,3,2023
PARAGUAY,Amérique centrale et du Sud,export,2020,,,2023
PARAGUAY,Amérique centrale et du Sud,export,2021,,,2023
PARAGUAY,Amérique centrale et du Sud,export,2022,,,2023
PARAGUAY,Amérique centrale et du Sud,export,2023,,,2023
PEROU,Amérique centrale et du Sud,export,2019,891,1426,2023
PEROU,Amérique centrale et du Sud,export,2020,549,742,2023
PEROU,Amérique centrale et du Sud,export,2021,411,609,2023
PEROU,Amérique centrale et du Sud,export,2022,,,2023
PEROU,Amérique centrale et du Sud,export,2023,,,2023
SAINT DOMINGUE,Amérique centrale et du Sud,export,2019,38,20,2023
SAINT DOMINGUE,Amérique centrale et du Sud,export,2020,,,2023
SAINT DOMINGUE,Amérique centrale et du Sud,export,2021,8,17,2023
SAINT DOMINGUE,Amérique centrale et du Sud,export,2022,10,15,2023
SAINT DOMINGUE,Amérique centrale et du Sud,export,2023,,,2023
ST VINCENT-ILES GRENADINES,Amérique centrale et du Sud,export,2019,2,0,2023
ST VINCENT-ILES GRENADINES,Amérique centrale et du Sud,export,2020,,,2023
ST VINCENT-ILES GRENADINES,Amérique centrale et du Sud,export,2021,,,2023
ST VINCENT-ILES GRENADINES,Amérique centrale et du Sud,export,2022,,,2023
ST VINCENT-ILES GRENADINES,Amérique centrale et du Sud,export,2023,81,1,2023
SURINAM,Amérique centrale et du Sud,export,2019,107,64,2023
SURINAM,Amérique centrale et du Sud,export,2020,10,2,2023
SURINAM,Amérique centrale et du Sud,export,2021,,,2023
SURINAM,Amérique centrale et du Sud,export,2022,6,100,2023
SURINAM,Amérique centrale et du Sud,export,2023,,,2023
TRINIDAD ET TOBAGO,Amérique centrale et du Sud,export,2019,167,43,2023
TRINIDAD ET TOBAGO,Amérique centrale et du Sud,export,2020,,,2023
TRINIDAD ET TOBAGO,Amérique centrale et du Sud,export,2021,,,2023
TRINIDAD ET TOBAGO,Amérique centrale et du Sud,export,2022,,,2023
TRINIDAD ET TOBAGO,Amérique centrale et du Sud,export,2023,85,19,2023
URUGUAY,Amérique centrale et du Sud,export,2019,6,4,2023
URUGUAY,Amérique centrale et du Sud,export,2020,,,2023
URUGUAY,Amérique centrale et du Sud,export,2021,,,2023
URUGUAY,Amérique centrale et du Sud,export,2022,,,2023
URUGUAY,Amérique centrale et du Sud,export,2023,,,2023
VENEZUELA,Amérique centrale et du Sud,export,2019,191,223,2023
VENEZUELA,Amérique centrale et du Sud,export,2020,128,125,2023
VENEZUELA,Amérique centrale et du Sud,export,2021,110,117,2023
VENEZUELA,Amérique centrale et du Sud,export,2022,86,91,2023
VENEZUELA,Amérique centrale et du Sud,export,2023,211,410,2023
ARABIE SEOUDITE,Asie occidentale,export,2019,510,423,2023
ARABIE SEOUDITE,Asie occidentale,export,2020,265,55,2023
ARABIE SEOUDITE,Asie occidentale,export,2021,548,131,2023
ARABIE SEOUDITE,Asie occidentale,export,2022,581,339,2023
ARABIE SEOUDITE,Asie occidentale,export,2023,455,337,2023
BAHREIN,Asie occidentale,export,2019,,,2023
BAHREIN,Asie occidentale,export,2020,,,2023
BAHREIN,Asie occidentale,export,2021,,,2023
BAHREIN,Asie occidentale,export,2022,34,42,2023
BAHREIN,Asie occidentale,export,2023,4,0,2023
EMIRATS ARABES UNIS,Asie occidentale,export,2019,34101,6324,2023
EMIRATS ARABES UNIS,Asie occidentale,export,2020,25435,5639,2023
EMIRATS ARABES UNIS,Asie occidentale,export,2021,34390,7214,2023
EMIRATS ARABES UNIS,Asie occidentale,export,2022,44129,5635,2023
EMIRATS ARABES UNIS,Asie occidentale,export,2023,54824,5372,2023
IRAK,Asie occidentale,export,2019,136,546,2023
IRAK,Asie occidentale,export,2020,26,9,2023
IRAK,Asie occidentale,export,2021,7,0,2023
IRAK,Asie occidentale,export,2022,14,0,2023
IRAK,Asie occidentale,export,2023,167,27,2023
IRAN,Asie occidentale,export,2019,,,2023
IRAN,Asie occidentale,export,2020,185,201,2023
IRAN,Asie occidentale,export,2021,126,25,2023
IRAN,Asie occidentale,export,2022,42,69,2023
IRAN,Asie occidentale,export,2023,,,2023
ISRAEL,Asie occidentale,export,2019,1316,176,2023
ISRAEL,Asie occidentale,export,2020,954,179,2023
ISRAEL,Asie occidentale,export,2021,820,120,2023
ISRAEL,Asie occidentale,export,2022,1980,302,2023
ISRAEL,Asie occidentale,export,2023,1711,227,2023
JORDANIE,Asie occidentale,export,2019,0,1,2023
JORDANIE,Asie occidentale,export,2020,58,70,2023
JORDANIE,Asie occidentale,export,2021,5,3,2023
JORDANIE,Asie occidentale,export,2022,2,5,2023
JORDANIE,Asie occidentale,export,2023,10,10,2023
KOWEIT,Asie occidentale,export,2019,3,0,2023
KOWEIT,Asie occidentale,export,2020,11,1,2023
KOWEIT,Asie occidentale,export,2021,1,0,2023
KOWEIT,Asie occidentale,export,2022,1,0,2023
KOWEIT,Asie occidentale,export,2023,9,1,2023
LIBAN,Asie occidentale,export,2019,9276,207117,2023
LIBAN,Asie occidentale,export,2020,4796,111900,2023
LIBAN,Asie occidentale,export,2021,7678,178668,2023
LIBAN,Asie occidentale,export,2022,21628,183155,2023
LIBAN,Asie occidentale,export,2023,1286,643,2023
OMAN,Asie occidentale,export,2019,,,2023
OMAN,Asie occidentale,export,2020,37,94,2023
OMAN,Asie occidentale,export,2021,2,0,2023
OMAN,Asie occidentale,export,2022,,,2023
OMAN,Asie occidentale,export,2023,198,107,2023
QATAR,Asie occidentale,export,2019,0,0,2023
QATAR,Asie occidentale,export,2020,10,10,2023
QATAR,Asie occidentale,export,2021,14,0,2023
QATAR,Asie occidentale,export,2022,95,4,2023
QATAR,Asie occidentale,export,2023,29,44,2023
SYRIE,Asie occidentale,export,2019,11,240,2023
SYRIE,Asie occidentale,export,2020,91,576,2023
SYRIE,Asie occidentale,export,2021,,,2023
SYRIE,Asie occidentale,export,2022,,,2023
SYRIE,Asie occidentale,export,2023,,,2023
AFGANISTAN,Autres pays d'Asie,export,2019,31,63,2023
AFGANISTAN,Autres pays d'Asie,export,2020,8,2,2023
AFGANISTAN,Autres pays d'Asie,export,2021,1,1,2023
AFGANISTAN,Autres pays d'Asie,export,2022,,,2023
AFGANISTAN,Autres pays d'Asie,export,2023,128,39,2023
BENGLADESH,Autres pays d'Asie,export,2019,4077,4175,2023
BENGLADESH,Autres pays d'Asie,export,2020,4855,5341,2023
BENGLADESH,Autres pays d'Asie,export,2021,8287,8297,2023
BENGLADESH,Autres pays d'Asie,export,2022,9837,6872,2023
BENGLADESH,Autres pays d'Asie,export,2023,7039,4700,2023
BHOUTAN,Autres pays d'Asie,export,2019,1,1,2023
BHOUTAN,Autres pays d'Asie,export,2020,,,2023
BHOUTAN,Autres pays d'Asie,export,2021,,,2023
BHOUTAN,Autres pays d'Asie,export,2022,,,2023
BHOUTAN,Autres pays d'Asie,export,2023,,,2023
BRUNEI,Autres pays d'Asie,export,2019,1524,2236,2023
BRUNEI,Autres pays d'Asie,export,2020,2353,2864,2023
BRUNEI,Autres pays d'Asie,export,2021,807,1574,2023
BRUNEI,Autres pays d'Asie,export,2022,724,849,2023
BRUNEI,Autres pays d'Asie,export,2023,650,328,2023
CAMBODGE,Autres pays d'Asie,export,2019,,,2023
CAMBODGE,Autres pays d'Asie,export,2020,,,2023
CAMBODGE,Autres pays d'Asie,export,2021,2,1,2023
CAMBODGE,Autres pays d'Asie,export,2022,,,2023
CAMBODGE,Autres pays d'Asie,export,2023,,,2023
COREE DU NORD,Autres pays d'Asie,export,2019,600,469,2023
COREE DU NORD,Autres pays d'Asie,export,2020,103,54,2023
COREE DU NORD,Autres pays d'Asie,export,2021,180,40166,2023
COREE DU NORD,Autres pays d'Asie,export,2022,71,291,2023
COREE DU NORD,Autres pays d'Asie,export,2023,31,163,2023
COREE DU SUD,Autres pays d'Asie,export,2019,23144,25434,2023
COREE DU SUD,Autres pays d'Asie,export,2020,18365,10570,2023
COREE DU SUD,Autres pays d'Asie,export,2021,17515,12753,2023
COREE DU SUD,Autres pays d'Asie,export,2022,65528,12923,2023
COREE DU SUD,Autres pays d'Asie,export,2023,31309,8247,2023
HONG-KONG,Autres pays d'Asie,export,2019,1249,1278,2023
HONG-KONG,Autres pays d'Asie,export,2020,368,213,2023
HONG-KONG,Autres pays d'Asie,export,2021,476,310,2023
HONG-KONG,Autres pays d'Asie,export,2022,1163,868,2023
HONG-KONG,Autres pays d'Asie,export,2023,731,212,2023
INDE,Autres pays d'Asie,export,2019,211915,547595,2023
INDE,Autres pays d'Asie,export,2020,171975,535830,2023
INDE,Autres pays d'Asie,export,2021,282398,633713,2023
INDE,Autres pays d'Asie,export,2022,540086,739272,2023
INDE,Autres pays d'Asie,export,2023,330106,843864,2023
INDONESIE,Autres pays d'Asie,export,2019,49,91,2023
INDONESIE,Autres pays d'Asie,export,2020,1399,832,2023
INDONESIE,Autres pays d'Asie,export,2021,480,962,2023
INDONESIE,Autres pays d'Asie,export,2022,576,1070,2023
INDONESIE,Autres pays d'Asie,export,2023,149,571,2023
JAPON,Autres pays d'Asie,export,2019,9563,17155,2023
JAPON,Autres pays d'Asie,export,2020,6169,6605,2023
JAPON,Autres pays d'Asie,export,2021,9245,7280,2023
JAPON,Autres pays d'Asie,export,2022,9582,6930,2023
JAPON,Autres pays d'Asie,export,2023,13667,17981,2023
LAOS,Autres pays d'Asie,export,2019,2,1,2023
LAOS,Autres pays d'Asie,export,2020,,,2023
LAOS,Autres pays d'Asie,export,2021,,,2023
LAOS,Autres pays d'Asie,export,2022,2,0,2023
LAOS,Autres pays d'Asie,export,2023,0,0,2023
MACAO,Autres pays d'Asie,export,2019,5,1,2023
MACAO,Autres pays d'Asie,export,2020,26,0,2023
MACAO,Autres pays d'Asie,export,2021,,,2023
MACAO,Autres pays d'Asie,export,2022,8,0,2023
MACAO,Autres pays d'Asie,export,2023,,,2023
MALAISIE,Autres pays d'Asie,export,2019,2447,4167,2023
MALAISIE,Autres pays d'Asie,export,2020,1883,4253,2023
MALAISIE,Autres pays d'Asie,export,2021,755,3104,2023
MALAISIE,Autres pays d'Asie,export,2022,1249,2370,2023
MALAISIE,Autres pays d'Asie,export,2023,2353,3688,2023
MALDIVES,Autres pays d'Asie,export,2019,2,0,2023
MALDIVES,Autres pays d'Asie,export,2020,11,0,2023
MALDIVES,Autres pays d'Asie,export,2021,,,2023
MALDIVES,Autres pays d'Asie,export,2022,,,2023
MALDIVES,Autres pays d'Asie,export,2023,,,2023
MONGOLIE,Autres pays d'Asie,export,2019,31,800,2023
MONGOLIE,Autres pays d'Asie,export,2020,,,2023
MONGOLIE,Autres pays d'Asie,export,2021,,,2023
MONGOLIE,Autres pays d'Asie,export,2022,,,2023
MONGOLIE,Autres pays d'Asie,export,2023,2,1,2023
NEPAL,Autres pays d'Asie,export,2019,12,13,2023
NEPAL,Autres pays d'Asie,export,2020,,,2023
NEPAL,Autres pays d'Asie,export,2021,,,2023
NEPAL,Autres pays d'Asie,export,2022,8,2,2023
NEPAL,Autres pays d'Asie,export,2023,,,2023
PAKISTAN,Autres pays d'Asie,export,2019,75,325,2023
PAKISTAN,Autres pays d'Asie,export,2020,723,1779,2023
PAKISTAN,Autres pays d'Asie,export,2021,20,57,2023
PAKISTAN,Autres pays d'Asie,export,2022,93,239,2023
PAKISTAN,Autres pays d'Asie,export,2023,499,201,2023
PHILIPPINE,Autres pays d'Asie,export,2019,,,2023
PHILIPPINE,Autres pays d'Asie,export,2020,450,720,2023
PHILIPPINE,Autres pays d'Asie,export,2021,,,2023
PHILIPPINE,Autres pays d'Asie,export,2022,,,2023
PHILIPPINE,Autres pays d'Asie,export,2023,,,2023
REPUBLIQUE POPULAIRE DE CHINE,Autres pays d'Asie,export,2019,161895,458229,2023
REPUBLIQUE POPULAIRE DE CHINE,Autres pays d'Asie,export,2020,152146,425169,2023
REPUBLIQUE POPULAIRE DE CHINE,Autres pays d'Asie,export,2021,189768,489792,2023
REPUBLIQUE POPULAIRE DE CHINE,Autres pays d'Asie,export,2022,142372,348621,2023
REPUBLIQUE POPULAIRE DE CHINE,Autres pays d'Asie,export,2023,135694,332592,2023
SINGAPOUR,Autres pays d'Asie,export,2019,4361,9600,2023
SINGAPOUR,Autres pays d'Asie,export,2020,1271,2370,2023
SINGAPOUR,Autres pays d'Asie,export,2021,1336,7025,2023
SINGAPOUR,Autres pays d'Asie,export,2022,3371,14615,2023
SINGAPOUR,Autres pays d'Asie,export,2023,1563,3176,2023
TAIWAN,Autres pays d'Asie,export,2019,998,677,2023
TAIWAN,Autres pays d'Asie,export,2020,955,844,2023
TAIWAN,Autres pays d'Asie,export,2021,498,403,2023
TAIWAN,Autres pays d'Asie,export,2022,1072,676,2023
TAIWAN,Autres pays d'Asie,export,2023,1670,1056,2023
THAILANDE,Autres pays d'Asie,export,2019,801,948,2023
THAILANDE,Autres pays d'Asie,export,2020,625,1083,2023
THAILANDE,Autres pays d'Asie,export,2021,233,71,2023
THAILANDE,Autres pays d'Asie,export,2022,965,1177,2023
THAILANDE,Autres pays d'Asie,export,2023,260,419,2023
UNION BIRMANE,Autres pays d'Asie,export,2019,76,119,2023
UNION BIRMANE,Autres pays d'Asie,export,2020,,,2023
UNION BIRMANE,Autres pays d'Asie,export,2021,,,2023
UNION BIRMANE,Autres pays d'Asie,export,2022,,,2023
UNION BIRMANE,Autres pays d'Asie,export,2023,,,2023
VIETNAM,Autres pays d'Asie,export,2019,14203,29653,2023
VIETNAM,Autres pays d'Asie,export,2020,11117,23051,2023
VIETNAM,Autres pays d'Asie,export,2021,21859,39145,2023
VIETNAM,Autres pays d'Asie,export,2022,21388,33792,2023
VIETNAM,Autres pays d'Asie,export,2023,42246,85898,2023
AUSTRALIE,Océanie,export,2019,1579,1517,2023
AUSTRALIE,Océanie,export,2020,123078,613,2023
AUSTRALIE,Océanie,export,2021,120370,2002,2023
AUSTRALIE,Océanie,export,2022,140279,2294,2023
AUSTRALIE,Océanie,export,2023,104072,1436,2023
NAURU,Océanie,export,2019,,,2023
NAURU,Océanie,export,2020,1,0,2023
NAURU,Océanie,export,2021,,,2023
NAURU,Océanie,export,2022,212,237,2023
NAURU,Océanie,export,2023,3639,19710,2023
NOUVELLE CALEDONIE,Océanie,export,2019,1,0,2023
NOUVELLE CALEDONIE,Océanie,export,2020,,,2023
NOUVELLE CALEDONIE,Océanie,export,2021,,,2023
NOUVELLE CALEDONIE,Océanie,export,2022,,,2023
NOUVELLE CALEDONIE,Océanie,export,2023,,,2023
NOUVELLE GUINEE ET PAPOUASIE,Océanie,export,2019,199,81,2023
NOUVELLE GUINEE ET PAPOUASIE,Océanie,export,2020,,,2023
NOUVELLE GUINEE ET PAPOUASIE,Océanie,export,2021,44,6,2023
NOUVELLE GUINEE ET PAPOUASIE,Océanie,export,2022,103,24,2023
NOUVELLE GUINEE ET PAPOUASIE,Océanie,export,2023,,,2023
NOUVELLE ZELANDE,Océanie,export,2019,1414,223,2023
NOUVELLE ZELANDE,Océanie,export,2020,1015,184,2023
NOUVELLE ZELANDE,Océanie,export,2021,1819,253,2023
NOUVELLE ZELANDE,Océanie,export,2022,1837,287,2023
NOUVELLE ZELANDE,Océanie,export,2023,728,93,2023
SAMOA OCCIDENTAL,Océanie,export,2019,,,2023
SAMOA OCCIDENTAL,Océanie,export,2020,5,0,2023
SAMOA OCCIDENTAL,Océanie,export,2021,,,2023
SAMOA OCCIDENTAL,Océanie,export,2022,543,353,2023
SAMOA OCCIDENTAL,Océanie,export,2023,669,550,2023
TONGA,Océanie,export,2019,,,2023
TONGA,Océanie,export,2020,,,2023
TONGA,Océanie,export,2021,115,32,2023
TONGA,Océanie,export,2022,,,2023
TONGA,Océanie,export,2023,3,0,2023
"DIVERS (PBE,PBF,OM,nda..; etc)",Divers,export,2019,112089,281044,2023
"DIVERS (PBE,PBF,OM,nda..; etc)",Divers,export,2020,87439,276152,2023
"DIVERS (PBE,PBF,OM,nda..; etc)",Divers,export,2021,86830,282722,2023
"DIVERS (PBE,PBF,OM,nda..; etc)",Divers,export,2022,133483,204812,2023
"DIVERS (PBE,PBF,OM,nda..; etc)",Divers,export,2023,162900,247747,2023
ALLEMAGNE,Union européenne,import,2019,93111,100101,2023
ALLEMAGNE,Union européenne,import,2020,85722,68811,2023
ALLEMAGNE,Union européenne,import,2021,96479,70584,2023
ALLEMAGNE,Union européenne,import,2022,166205,90404,2023
ALLEMAGNE,Union européenne,import,2023,158051,83448,2023
AUTRICHE,Union européenne,import,2019,4798,2811,2023
AUTRICHE,Union européenne,import,2020,2457,1417,2023
AUTRICHE,Union européenne,import,2021,3484,2921,2023
AUTRICHE,Union européenne,import,2022,4546,1960,2023
AUTRICHE,Union européenne,import,2023,5600,2727,2023
BELGIQUE,Union européenne,import,2019,330118,809211,2023
BELGIQUE,Union européenne,import,2020,267560,782082,2023
BELGIQUE,Union européenne,import,2021,254487,551390,2023
