pays,region,sens,annee,valeur,poids,edition
OUGANDA,Afrique orientale et du Sud,export,2022,737,399,2024
OUGANDA,Afrique orientale et du Sud,export,2023,1152,566,2024
OUGANDA,Afrique orientale et du Sud,export,2024,1045,723,2024
REPUBLIQUE DE SOMALIE,Afrique orientale et du Sud,export,2020,20,14,2024
REPUBLIQUE DE SOMALIE,Afrique orientale et du Sud,export,2021,,,2024
REPUBLIQUE DE SOMALIE,Afrique orientale et du Sud,export,2022,,,2024
REPUBLIQUE DE SOMALIE,Afrique orientale et du Sud,export,2023,,,2024
REPUBLIQUE DE SOMALIE,Afrique orientale et du Sud,export,2024,106,22,2024
SEYCHELLES,Afrique orientale et du Sud,export,2020,20,432,2024
SEYCHELLES,Afrique orientale et du Sud,export,2021,71,1488,2024
SEYCHELLES,Afrique orientale et du Sud,export,2022,33,265,2024
SEYCHELLES,Afrique orientale et du Sud,export,2023,,,2024
SEYCHELLES,Afrique orientale et du Sud,export,2024,,,2024
SWAZILAND,Afrique orientale et du Sud,export,2020,3696,93051,2024
SWAZILAND,Afrique orientale et du Sud,export,2021,1990,58386,2024
SWAZILAND,Afrique orientale et du Sud,export,2022,216,158,2024
SWAZILAND,Afrique orientale et du Sud,export,2023,5,0,2024
SWAZILAND,Afrique orientale et du Sud,export,2024,,,2024
TANZANIE,Afrique orientale et du Sud,export,2020,988,712,2024
TANZANIE,Afrique orientale et du Sud,export,2021,1189,692,2024
TANZANIE,Afrique orientale et du Sud,export,2022,494,414,2024
TANZANIE,Afrique orientale et du Sud,export,2023,894,442,2024
TANZANIE,Afrique orientale et du Sud,export,2024,648,393,2024
ZAMBIE,Afrique orientale et du Sud,export,2020,736,386,2024
ZAMBIE,Afrique orientale et du Sud,export,2021,1048,461,2024
ZAMBIE,Afrique orientale et du Sud,export,2022,2283,785,2024
ZAMBIE,Afrique orientale et du Sud,export,2023,1282,417,2024
ZAMBIE,Afrique orientale et du Sud,export,2024,333,131,2024
ZIMBABWE,Afrique orientale et du Sud,export,2020,,,2024
ZIMBABWE,Afrique orientale et du Sud,export,2021,,,2024
ZIMBABWE,Afrique orientale et du Sud,export,2022,5,17,2024
ZIMBABWE,Afrique orientale et du Sud,export,2023,,,2024
ZIMBABWE,Afrique orientale et du Sud,export,2024,4,0,2024
CANADA,Amérique du Nord,export,2020,965,1972,2024
CANADA,Amérique du Nord,export,2021,1302,983,2024
CANADA,Amérique du Nord,export,2022,2177,1855,2024
CANADA,Amérique du Nord,export,2023,2369,1865,2024
CANADA,Amérique du Nord,export,2024,2350,642,2024
ETATS UNIS D'AMERIQUE,Amérique du Nord,export,2020,67534,61822,2024
ETATS UNIS D'AMERIQUE,Amérique du Nord,export,2021,69439,144673,2024
ETATS UNIS D'AMERIQUE,Amérique du Nord,export,2022,102667,106676,2024
ETATS UNIS D'AMERIQUE,Amérique du Nord,export,2023,94340,68724,2024
ETATS UNIS D'AMERIQUE,Amérique du Nord,export,2024,133866,72814,2024
SAINT PIERRE ET MIQUELON,Amérique du Nord,export,2020,9,5,2024
SAINT PIERRE ET MIQUELON,Amérique du Nord,export,2021,,,2024
SAINT PIERRE ET MIQUELON,Amérique du Nord,export,2022,,,2024
SAINT PIERRE ET MIQUELON,Amérique du Nord,export,2023,,,2024
SAINT PIERRE ET MIQUELON,Amérique du Nord,export,2024,,,2024
ANTIGUA-BARBUDA,Amérique centrale et du Sud,export,2020,0,0,2024
ANTIGUA-BARBUDA,Amérique centrale et du Sud,export,2021,417,20,2024
ANTIGUA-BARBUDA,Amérique centrale et du Sud,export,2022,795,472,2024
ANTIGUA-BARBUDA,Amérique centrale et du Sud,export,2023,171,8,2024
ANTIGUA-BARBUDA,Amérique centrale et du Sud,export,2024,69,70,2024
ARGENTINE,Amérique centrale et du Sud,export,2020,48,11,2024
ARGENTINE,Amérique centrale et du Sud,export,2021,,,2024
ARGENTINE,Amérique centrale et du Sud,export,2022,15,4,2024
ARGENTINE,Amérique centrale et du Sud,export,2023,4,0,2024
ARGENTINE,Amérique centrale et du Sud,export,2024,1,0,2024
BOLIVIE,Amérique centrale et du Sud,export,2020,,,2024
BOLIVIE,Amérique centrale et du Sud,export,2021,,,2024
BOLIVIE,Amérique centrale et du Sud,export,2022,,,2024
BOLIVIE,Amérique centrale et du Sud,export,2023,,,2024
BOLIVIE,Amérique centrale et du Sud,export,2024,1,0,2024
BRESIL,Amérique centrale et du Sud,export,2020,410,748,2024
BRESIL,Amérique centrale et du Sud,export,2021,7047,21204,2024
BRESIL,Amérique centrale et du Sud,export,2022,959,779,2024
BRESIL,Amérique centrale et du Sud,export,2023,1343,1020,2024
BRESIL,Amérique centrale et du Sud,export,2024,2411,26057,2024
CHILI,Amérique centrale et du Sud,export,2020,85,133,2024
CHILI,Amérique centrale et du Sud,export,2021,285,435,2024
CHILI,Amérique centrale et du Sud,export,2022,329,392,2024
CHILI,Amérique centrale et du Sud,export,2023,933,697,2024
CHILI,Amérique centrale et du Sud,export,2024,198,192,2024
COLOMBIE,Amérique centrale et du Sud,export,2020,2339,2620,2024
COLOMBIE,Amérique centrale et du Sud,export,2021,309,457,2024
COLOMBIE,Amérique centrale et du Sud,export,2022,195,227,2024
COLOMBIE,Amérique centrale et du Sud,export,2023,291,64,2024
COLOMBIE,Amérique centrale et du Sud,export,2024,1043,942,2024
COSTA RICA,Amérique centrale et du Sud,export,2020,59,120,2024
COSTA RICA,Amérique centrale et du Sud,export,2021,100,13,2024
COSTA RICA,Amérique centrale et du Sud,export,2022,4,21,2024
COSTA RICA,Amérique centrale et du Sud,export,2023,17,19,2024
COSTA RICA,Amérique centrale et du Sud,export,2024,,,2024
CUBA,Amérique centrale et du Sud,export,2020,7,1,2024
CUBA,Amérique centrale et du Sud,export,2021,,,2024
CUBA,Amérique centrale et du Sud,export,2022,,,2024
CUBA,Amérique centrale et du Sud,export,2023,,,2024
CUBA,Amérique centrale et du Sud,export,2024,4,7,2024
CURUCAO,Amérique centrale et du Sud,export,2020,,,2024
CURUCAO,Amérique centrale et du Sud,export,2021,,,2024
CURUCAO,Amérique centrale et du Sud,export,2022,1,0,2024
CURUCAO,Amérique centrale et du Sud,export,2023,,,2024
CURUCAO,Amérique centrale et du Sud,export,2024,1,1,2024
EQUATEUR,Amérique centrale et du Sud,export,2020,1398,1807,2024
EQUATEUR,Amérique centrale et du Sud,export,2021,1663,2053,2024
EQUATEUR,Amérique centrale et du Sud,export,2022,283,347,2024
EQUATEUR,Amérique centrale et du Sud,export,2023,13,0,2024
EQUATEUR,Amérique centrale et du Sud,export,2024,34,5,2024
GUADELOUPE,Amérique centrale et du Sud,export,2020,13,4,2024
GUADELOUPE,Amérique centrale et du Sud,export,2021,14,10,2024
GUADELOUPE,Amérique centrale et du Sud,export,2022,19,9,2024
GUADELOUPE,Amérique centrale et du Sud,export,2023,9,5,2024
GUADELOUPE,Amérique centrale et du Sud,export,2024,9,7,2024
GUATEMALA,Amérique centrale et du Sud,export,2020,70,57,2024
GUATEMALA,Amérique centrale et du Sud,export,2021,,,2024
GUATEMALA,Amérique centrale et du Sud,export,2022,7,1,2024
GUATEMALA,Amérique centrale et du Sud,export,2023,,,2024
GUATEMALA,Amérique centrale et du Sud,export,2024,,,2024
GUYANA,Amérique centrale et du Sud,export,2020,,,2024
GUYANA,Amérique centrale et du Sud,export,2021,,,2024
GUYANA,Amérique centrale et du Sud,export,2022,,,2024
GUYANA,Amérique centrale et du Sud,export,2023,90,20,2024
GUYANA,Amérique centrale et du Sud,export,2024,272,63,2024
GUYANE FRANCAISE,Amérique centrale et du Sud,export,2020,3,0,2024
GUYANE FRANCAISE,Amérique centrale et du Sud,export,2021,2,1,2024
GUYANE FRANCAISE,Amérique centrale et du Sud,export,2022,,,2024
GUYANE FRANCAISE,Amérique centrale et du Sud,export,2023,,,2024
GUYANE FRANCAISE,Amérique centrale et du Sud,export,2024,9,12,2024
HAITI,Amérique centrale et du Sud,export,2020,874,639,2024
HAITI,Amérique centrale et du Sud,export,2021,1958,1419,2024
HAITI,Amérique centrale et du Sud,export,2022,2073,1237,2024
HAITI,Amérique centrale et du Sud,export,2023,3198,1740,2024
HAITI,Amérique centrale et du Sud,export,2024,2842,1641,2024
HONDURAS,Amérique centrale et du Sud,export,2020,,,2024
HONDURAS,Amérique centrale et du Sud,export,2021,,,2024
HONDURAS,Amérique centrale et du Sud,export,2022,9,12,2024
HONDURAS,Amérique centrale et du Sud,export,2023,30,27,2024
HONDURAS,Amérique centrale et du Sud,export,2024,,,2024
ILES BRAHAMAS,Amérique centrale et du Sud,export,2020,,,2024
ILES BRAHAMAS,Amérique centrale et du Sud,export,2021,,,2024
ILES BRAHAMAS,Amérique centrale et du Sud,export,2022,,,2024
ILES BRAHAMAS,Amérique centrale et du Sud,export,2023,,,2024
ILES BRAHAMAS,Amérique centrale et du Sud,export,2024,1,0,2024
ILES CALQUES,Amérique centrale et du Sud,export,2020,,,2024
ILES CALQUES,Amérique centrale et du Sud,export,2021,,,2024
ILES CALQUES,Amérique centrale et du Sud,export,2022,,,2024
ILES CALQUES,Amérique centrale et du Sud,export,2023,,,2024
ILES CALQUES,Amérique centrale et du Sud,export,2024,6,1,2024
ILES VIERGES DES USA,Amérique centrale et du Sud,export,2020,9,90,2024
ILES VIERGES DES USA,Amérique centrale et du Sud,export,2021,,,2024
ILES VIERGES DES USA,Amérique centrale et du Sud,export,2022,202,104,2024
ILES VIERGES DES USA,Amérique centrale et du Sud,export,2023,556,524,2024
ILES VIERGES DES USA,Amérique centrale et du Sud,export,2024,,,2024
LA BARBADE,Amérique centrale et du Sud,export,2020,,,2024
LA BARBADE,Amérique centrale et du Sud,export,2021,,,2024
LA BARBADE,Amérique centrale et du Sud,export,2022,,,2024
LA BARBADE,Amérique centrale et du Sud,export,2023,1,0,2024
LA BARBADE,Amérique centrale et du Sud,export,2024,,,2024
MARTINIQUE,Amérique centrale et du Sud,export,2020,5,4,2024
MARTINIQUE,Amérique centrale et du Sud,export,2021,1,0,2024
MARTINIQUE,Amérique centrale et du Sud,export,2022,1,0,2024
MARTINIQUE,Amérique centrale et du Sud,export,2023,88,30,2024
MARTINIQUE,Amérique centrale et du Sud,export,2024,4,2,2024
MEXIQUE,Amérique centrale et du Sud,export,2020,13934,101798,2024
MEXIQUE,Amérique centrale et du Sud,export,2021,30486,76409,2024
MEXIQUE,Amérique centrale et du Sud,export,2022,14114,55285,2024
MEXIQUE,Amérique centrale et du Sud,export,2023,17391,111826,2024
MEXIQUE,Amérique centrale et du Sud,export,2024,13290,100638,2024
NICARAGUA,Amérique centrale et du Sud,export,2020,0,0,2024
NICARAGUA,Amérique centrale et du Sud,export,2021,,,2024
NICARAGUA,Amérique centrale et du Sud,export,2022,,,2024
NICARAGUA,Amérique centrale et du Sud,export,2023,7,4,2024
NICARAGUA,Amérique centrale et du Sud,export,2024,98,72,2024
PANAMA,Amérique centrale et du Sud,export,2020,39,26,2024
PANAMA,Amérique centrale et du Sud,export,2021,601,417,2024
PANAMA,Amérique centrale et du Sud,export,2022,483,293,2024
PANAMA,Amérique centrale et du Sud,export,2023,1026,536,2024
PANAMA,Amérique centrale et du Sud,export,2024,18,8,2024
PEROU,Amérique centrale et du Sud,export,2020,549,742,2024
PEROU,Amérique centrale et du Sud,export,2021,411,609,2024
PEROU,Amérique centrale et du Sud,export,2022,,,2024
PEROU,Amérique centrale et du Sud,export,2023,,,2024
PEROU,Amérique centrale et du Sud,export,2024,,,2024
SAINT DOMINGUE,Amérique centrale et du Sud,export,2020,,,2024
SAINT DOMINGUE,Amérique centrale et du Sud,export,2021,8,17,2024
SAINT DOMINGUE,Amérique centrale et du Sud,export,2022,10,15,2024
SAINT DOMINGUE,Amérique centrale et du Sud,export,2023,,,2024
SAINT DOMINGUE,Amérique centrale et du Sud,export,2024,,,2024
ST VINCENT-ILES GRENADINES,Amérique centrale et du Sud,export,2020,,,2024
ST VINCENT-ILES GRENADINES,Amérique centrale et du Sud,export,2021,,,2024
ST VINCENT-ILES GRENADINES,Amérique centrale et du Sud,export,2022,,,2024
ST VINCENT-ILES GRENADINES,Amérique centrale et du Sud,export,2023,81,1,2024
ST VINCENT-ILES GRENADINES,Amérique centrale et du Sud,export,2024,20,0,2024
SURINAM,Amérique centrale et du Sud,export,2020,10,2,2024
SURINAM,Amérique centrale et du Sud,export,2021,,,2024
SURINAM,Amérique centrale et du Sud,export,2022,6,100,2024
SURINAM,Amérique centrale et du Sud,export,2023,,,2024
SURINAM,Amérique centrale et du Sud,export,2024,42,38,2024
TRINIDAD ET TOBAGO,Amérique centrale et du Sud,export,2020,,,2024
TRINIDAD ET TOBAGO,Amérique centrale et du Sud,export,2021,,,2024
TRINIDAD ET TOBAGO,Amérique centrale et du Sud,export,2022,,,2024
TRINIDAD ET TOBAGO,Amérique centrale et du Sud,export,2023,85,19,2024
TRINIDAD ET TOBAGO,Amérique centrale et du Sud,export,2024,22,0,2024
VENEZUELA,Amérique centrale et du Sud,export,2020,128,125,2024
VENEZUELA,Amérique centrale et du Sud,export,2021,110,117,2024
VENEZUELA,Amérique centrale et du Sud,export,2022,86,91,2024
VENEZUELA,Amérique centrale et du Sud,export,2023,211,410,2024
VENEZUELA,Amérique centrale et du Sud,export,2024,119,105,2024
ARABIE SEOUDITE,Asie occidentale,export,2020,265,55,2024
ARABIE SEOUDITE,Asie occidentale,export,2021,548,131,2024
ARABIE SEOUDITE,Asie occidentale,export,2022,581,339,2024
ARABIE SEOUDITE,Asie occidentale,export,2023,455,337,2024
ARABIE SEOUDITE,Asie occidentale,export,2024,388,83,2024
BAHREIN,Asie occidentale,export,2020,,,2024
BAHREIN,Asie occidentale,export,2021,,,2024
BAHREIN,Asie occidentale,export,2022,34,42,2024
BAHREIN,Asie occidentale,export,2023,4,0,2024
BAHREIN,Asie occidentale,export,2024,,,2024
EMIRATS ARABES UNIS,Asie occidentale,export,2020,25435,5639,2024
EMIRATS ARABES UNIS,Asie occidentale,export,2021,34390,7214,2024
EMIRATS ARABES UNIS,Asie occidentale,export,2022,44129,5635,2024
EMIRATS ARABES UNIS,Asie occidentale,export,2023,54824,5372,2024
EMIRATS ARABES UNIS,Asie occidentale,export,2024,54261,3100,2024
IRAK,Asie occidentale,export,2020,26,9,2024
IRAK,Asie occidentale,export,2021,7,0,2024
IRAK,Asie occidentale,export,2022,14,0,2024
IRAK,Asie occidentale,export,2023,167,27,2024
IRAK,Asie occidentale,export,2024,35,2,2024
IRAN,Asie occidentale,export,2020,185,201,2024
IRAN,Asie occidentale,export,2021,126,25,2024
IRAN,Asie occidentale,export,2022,42,69,2024
IRAN,Asie occidentale,export,2023,,,2024
IRAN,Asie occidentale,export,2024,402,48,2024
ISRAEL,Asie occidentale,export,2020,954,179,2024
ISRAEL,Asie occidentale,export,2021,820,120,2024
ISRAEL,Asie occidentale,export,2022,1980,302,2024
ISRAEL,Asie occidentale,export,2023,1711,227,2024
ISRAEL,Asie occidentale,export,2024,628,86,2024
JORDANIE,Asie occidentale,export,2020,58,70,2024
JORDANIE,Asie occidentale,export,2021,5,3,2024
JORDANIE,Asie occidentale,export,2022,2,5,2024
JORDANIE,Asie occidentale,export,2023,10,10,2024
JORDANIE,Asie occidentale,export,2024,70,11,2024
KOWEIT,Asie occidentale,export,2020,11,1,2024
KOWEIT,Asie occidentale,export,2021,1,0,2024
KOWEIT,Asie occidentale,export,2022,1,0,2024
KOWEIT,Asie occidentale,export,2023,9,1,2024
KOWEIT,Asie occidentale,export,2024,187,15,2024
LIBAN,Asie occidentale,export,2020,4796,111900,2024
LIBAN,Asie occidentale,export,2021,7678,178668,2024
LIBAN,Asie occidentale,export,2022,21628,183155,2024
LIBAN,Asie occidentale,export,2023,1286,643,2024
LIBAN,Asie occidentale,export,2024,333,224,2024
OMAN,Asie occidentale,export,2020,37,94,2024
OMAN,Asie occidentale,export,2021,2,0,2024
OMAN,Asie occidentale,export,2022,,,2024
OMAN,Asie occidentale,export,2023,198,107,2024
OMAN,Asie occidentale,export,2024,297,215,2024
QATAR,Asie occidentale,export,2020,10,10,2024
QATAR,Asie occidentale,export,2021,14,0,2024
QATAR,Asie occidentale,export,2022,95,4,2024
QATAR,Asie occidentale,export,2023,29,44,2024
QATAR,Asie occidentale,export,2024,178,114,2024
SYRIE,Asie occidentale,export,2020,91,576,2024
SYRIE,Asie occidentale,export,2021,,,2024
SYRIE,Asie occidentale,export,2022,,,2024
SYRIE,Asie occidentale,export,2023,,,2024
SYRIE,Asie occidentale,export,2024,,,2024
AFGANISTAN,Autres pays d'Asie,export,2020,8,2,2024
AFGANISTAN,Autres pays d'Asie,export,2021,1,1,2024
AFGANISTAN,Autres pays d'Asie,export,2022,,,2024
AFGANISTAN,Autres pays d'Asie,export,2023,128,39,2024
AFGANISTAN,Autres pays d'Asie,export,2024,,,2024
BENGLADESH,Autres pays d'Asie,export,2020,4855,5341,2024
BENGLADESH,Autres pays d'Asie,export,2021,8287,8297,2024
BENGLADESH,Autres pays d'Asie,export,2022,9837,6872,2024
BENGLADESH,Autres pays d'Asie,export,2023,7039,4700,2024
BENGLADESH,Autres pays d'Asie,export,2024,6027,4413,2024
BRUNEI,Autres pays d'Asie,export,2020,2353,2864,2024
BRUNEI,Autres pays d'Asie,export,2021,807,1574,2024
BRUNEI,Autres pays d'Asie,export,2022,724,849,2024
BRUNEI,Autres pays d'Asie,export,2023,650,328,2024
BRUNEI,Autres pays d'Asie,export,2024,1103,500,2024
CAMBODGE,Autres pays d'Asie,export,2020,,,2024
CAMBODGE,Autres pays d'Asie,export,2021,2,1,2024
CAMBODGE,Autres pays d'Asie,export,2022,,,2024
CAMBODGE,Autres pays d'Asie,export,2023,,,2024
CAMBODGE,Autres pays d'Asie,export,2024,18,60,2024
COREE DU NORD,Autres pays d'Asie,export,2020,103,54,2024
COREE DU NORD,Autres pays d'Asie,export,2021,180,40166,2024
COREE DU NORD,Autres pays d'Asie,export,2022,71,291,2024
COREE DU NORD,Autres pays d'Asie,export,2023,31,163,2024
COREE DU NORD,Autres pays d'Asie,export,2024,0,0,2024
COREE DU SUD,Autres pays d'Asie,export,2020,18365,10570,2024
COREE DU SUD,Autres pays d'Asie,export,2021,17515,12753,2024
COREE DU SUD,Autres pays d'Asie,export,2022,65528,12923,2024
COREE DU SUD,Autres pays d'Asie,export,2023,31309,8247,2024
COREE DU SUD,Autres pays d'Asie,export,2024,14178,8946,2024
HONG-KONG,Autres pays d'Asie,export,2020,368,213,2024
HONG-KONG,Autres pays d'Asie,export,2021,476,310,2024
HONG-KONG,Autres pays d'Asie,export,2022,1163,868,2024
HONG-KONG,Autres pays d'Asie,export,2023,731,212,2024
HONG-KONG,Autres pays d'Asie,export,2024,1912,334,2024
INDE,Autres pays d'Asie,export,2020,171975,535830,2024
INDE,Autres pays d'Asie,export,2021,282398,633713,2024
INDE,Autres pays d'Asie,export,2022,540086,739272,2024
INDE,Autres pays d'Asie,export,2023,330106,843864,2024
INDE,Autres pays d'Asie,export,2024,353663,879409,2024
INDONESIE,Autres pays d'Asie,export,2020,1399,832,2024
INDONESIE,Autres pays d'Asie,export,2021,480,962,2024
INDONESIE,Autres pays d'Asie,export,2022,576,1070,2024
INDONESIE,Autres pays d'Asie,export,2023,149,571,2024
INDONESIE,Autres pays d'Asie,export,2024,286,961,2024
JAPON,Autres pays d'Asie,export,2020,6169,6605,2024
JAPON,Autres pays d'Asie,export,2021,9245,7280,2024
JAPON,Autres pays d'Asie,export,2022,9582,6930,2024
JAPON,Autres pays d'Asie,export,2023,13667,17981,2024
JAPON,Autres pays d'Asie,export,2024,12160,8686,2024
LAOS,Autres pays d'Asie,export,2020,,,2024
LAOS,Autres pays d'Asie,export,2021,,,2024
LAOS,Autres pays d'Asie,export,2022,2,0,2024
LAOS,Autres pays d'Asie,export,2023,0,0,2024
LAOS,Autres pays d'Asie,export,2024,54,84,2024
MACAO,Autres pays d'Asie,export,2020,26,0,2024
MACAO,Autres pays d'Asie,export,2021,,,2024
MACAO,Autres pays d'Asie,export,2022,8,0,2024
MACAO,Autres pays d'Asie,export,2023,,,2024
MACAO,Autres pays d'Asie,export,2024,20,0,2024
MALAISIE,Autres pays d'Asie,export,2020,1883,4253,2024
MALAISIE,Autres pays d'Asie,export,2021,755,3104,2024
MALAISIE,Autres pays d'Asie,export,2022,1249,2370,2024
MALAISIE,Autres pays d'Asie,export,2023,2353,3688,2024
MALAISIE,Autres pays d'Asie,export,2024,3332,1977,2024
MALDIVES,Autres pays d'Asie,export,2020,11,0,2024
MALDIVES,Autres pays d'Asie,export,2021,,,2024
MALDIVES,Autres pays d'Asie,export,2022,,,2024
MALDIVES,Autres pays d'Asie,export,2023,,,2024
MALDIVES,Autres pays d'Asie,export,2024,,,2024
MONGOLIE,Autres pays d'Asie,export,2020,,,2024
MONGOLIE,Autres pays d'Asie,export,2021,,,2024
MONGOLIE,Autres pays d'Asie,export,2022,,,2024
MONGOLIE,Autres pays d'Asie,export,2023,2,1,2024
MONGOLIE,Autres pays d'Asie,export,2024,,,2024
NEPAL,Autres pays d'Asie,export,2020,,,2024
NEPAL,Autres pays d'Asie,export,2021,,,2024
NEPAL,Autres pays d'Asie,export,2022,8,2,2024
NEPAL,Autres pays d'Asie,export,2023,,,2024
NEPAL,Autres pays d'Asie,export,2024,,,2024
PAKISTAN,Autres pays d'Asie,export,2020,723,1779,2024
PAKISTAN,Autres pays d'Asie,export,2021,20,57,2024
PAKISTAN,Autres pays d'Asie,export,2022,93,239,2024
PAKISTAN,Autres pays d'Asie,export,2023,499,201,2024
PAKISTAN,Autres pays d'Asie,export,2024,8943,528,2024
PHILIPPINE,Autres pays d'Asie,export,2020,450,720,2024
PHILIPPINE,Autres pays d'Asie,export,2021,,,2024
PHILIPPINE,Autres pays d'Asie,export,2022,,,2024
PHILIPPINE,Autres pays d'Asie,export,2023,,,2024
PHILIPPINE,Autres pays d'Asie,export,2024,2157,35034,2024
REPUBLIQUE POPULAIRE DE CHINE,Autres pays d'Asie,export,2020,152146,425169,2024
REPUBLIQUE POPULAIRE DE CHINE,Autres pays d'Asie,export,2021,189768,489792,2024
REPUBLIQUE POPULAIRE DE CHINE,Autres pays d'Asie,export,2022,142372,348621,2024
REPUBLIQUE POPULAIRE DE CHINE,Autres pays d'Asie,export,2023,135694,332592,2024
REPUBLIQUE POPULAIRE DE CHINE,Autres pays d'Asie,export,2024,436471,1301097,2024
SINGAPOUR,Autres pays d'Asie,export,2020,1271,2370,2024
SINGAPOUR,Autres pays d'Asie,export,2021,1336,7025,2024
SINGAPOUR,Autres pays d'Asie,export,2022,3371,14615,2024
SINGAPOUR,Autres pays d'Asie,export,2023,1563,3176,2024
SINGAPOUR,Autres pays d'Asie,export,2024,6210,11292,2024
TAIWAN,Autres pays d'Asie,export,2020,955,844,2024
TAIWAN,Autres pays d'Asie,export,2021,498,403,2024
TAIWAN,Autres pays d'Asie,export,2022,1072,676,2024
TAIWAN,Autres pays d'Asie,export,2023,1670,1056,2024
TAIWAN,Autres pays d'Asie,export,2024,1870,1382,2024
THAILANDE,Autres pays d'Asie,export,2020,625,1083,2024
THAILANDE,Autres pays d'Asie,export,2021,233,71,2024
THAILANDE,Autres pays d'Asie,export,2022,965,1177,2024
THAILANDE,Autres pays d'Asie,export,2023,260,419,2024
THAILANDE,Autres pays d'Asie,export,2024,362,1362,2024
TIMOR PORTUGAIS,Autres pays d'Asie,export,2020,,,2024
TIMOR PORTUGAIS,Autres pays d'Asie,export,2021,,,2024
TIMOR PORTUGAIS,Autres pays d'Asie,export,2022,,,2024
TIMOR PORTUGAIS,Autres pays d'Asie,export,2023,,,2024
TIMOR PORTUGAIS,Autres pays d'Asie,export,2024,4,0,2024
UNION BIRMANE,Autres pays d'Asie,export,2020,,,2024
UNION BIRMANE,Autres pays d'Asie,export,2021,,,2024
UNION BIRMANE,Autres pays d'Asie,export,2022,,,2024
UNION BIRMANE,Autres pays d'Asie,export,2023,,,2024
UNION BIRMANE,Autres pays d'Asie,export,2024,9,0,2024
VIETNAM,Autres pays d'Asie,export,2020,11117,23051,2024
VIETNAM,Autres pays d'Asie,export,2021,21859,39145,2024
VIETNAM,Autres pays d'Asie,export,2022,21388,33792,2024
VIETNAM,Autres pays d'Asie,export,2023,42246,85898,2024
VIETNAM,Autres pays d'Asie,export,2024,16952,25966,2024
AUSTRALIE,Océanie,export,2020,123078,613,2024
AUSTRALIE,Océanie,export,2021,120370,2002,2024
AUSTRALIE,Océanie,export,2022,140279,2294,2024
AUSTRALIE,Océanie,export,2023,104072,1436,2024
AUSTRALIE,Océanie,export,2024,88438,2359,2024
ILES COOK,Océanie,export,2020,,,2024
ILES COOK,Océanie,export,2021,,,2024
ILES COOK,Océanie,export,2022,,,2024
ILES COOK,Océanie,export,2023,,,2024
ILES COOK,Océanie,export,2024,1,0,2024
NAURU,Océanie,export,2020,1,0,2024
NAURU,Océanie,export,2021,,,2024
NAURU,Océanie,export,2022,212,237,2024
NAURU,Océanie,export,2023,3639,19710,2024
NAURU,Océanie,export,2024,,,2024
NOUVELLE GUINEE ET PAPOUASIE,Océanie,export,2020,,,2024
NOUVELLE GUINEE ET PAPOUASIE,Océanie,export,2021,44,6,2024
NOUVELLE GUINEE ET PAPOUASIE,Océanie,export,2022,103,24,2024
NOUVELLE GUINEE ET PAPOUASIE,Océanie,export,2023,,,2024
NOUVELLE GUINEE ET PAPOUASIE,Océanie,export,2024,,,2024
NOUVELLE ZELANDE,Océanie,export,2020,1015,184,2024
NOUVELLE ZELANDE,Océanie,export,2021,1819,253,2024
NOUVELLE ZELANDE,Océanie,export,2022,1837,287,2024
NOUVELLE ZELANDE,Océanie,export,2023,728,93,2024
NOUVELLE ZELANDE,Océanie,export,2024,1595,222,2024
SAMOA OCCIDENTAL,Océanie,export,2020,5,0,2024
SAMOA OCCIDENTAL,Océanie,export,2021,,,2024
SAMOA OCCIDENTAL,Océanie,export,2022,543,353,2024
SAMOA OCCIDENTAL,Océanie,export,2023,669,550,2024
SAMOA OCCIDENTAL,Océanie,export,2024,49,60,2024
TONGA,Océanie,export,2020,,,2024
TONGA,Océanie,export,2021,115,32,2024
TONGA,Océanie,export,2022,,,2024
TONGA,Océanie,export,2023,3,0,2024
TONGA,Océanie,export,2024,28,2,2024
"DIVERS (PBE,PBF,OM,nda..; etc)",Divers,export,2020,87440,276152,2024
"DIVERS (PBE,PBF,OM,nda..; etc)",Divers,export,2021,86830,282722,2024
"DIVERS (PBE,PBF,OM,nda..; etc)",Divers,export,2022,133483,204812,2024
"DIVERS (PBE,PBF,OM,nda..; etc)",Divers,export,2023,162900,247747,2024
"DIVERS (PBE,PBF,OM,nda..; etc)",Divers,export,2024,229229,415984,2024
ALLEMAGNE,Union européenne,import,2020,85722,68811,2024
ALLEMAGNE,Union européenne,import,2021,96479,70584,2024
ALLEMAGNE,Union européenne,import,2022,166205,90404,2024
ALLEMAGNE,Union européenne,import,2023,158051,83448,2024
ALLEMAGNE,Union européenne,import,2024,118673,75872,2024
AUTRICHE,Union européenne,import,2020,2457,1417,2024
AUTRICHE,Union européenne,import,2021,3484,2921,2024
AUTRICHE,Union européenne,import,2022,4546,1960,2024
AUTRICHE,Union européenne,import,2023,5600,2727,2024
AUTRICHE,Union européenne,import,2024,4540,2854,2024
BELGIQUE,Union européenne,import,2020,267560,782082,2024
BELGIQUE,Union européenne,import,2021,254487,551390,2024
BELGIQUE,Union européenne,import,2022,473784,644418,2024
BELGIQUE,Union européenne,import,2023,417778,644739,2024
BELGIQUE,Union européenne,import,2024,397632,661874,2024
BULGARIE,Union européenne,import,2020,6730,3828,2024
BULGARIE,Union européenne,import,2021,5754,15111,2024
BULGARIE,Union européenne,import,2022,2771,1820,2024
BULGARIE,Union européenne,import,2023,35773,55952,2024
